N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.015050567E+00 1.015055018E+00 1.015061760E+00 1.015072096E+00 1.015088190E+00 1.015113724E+00 1.015155092E+00 1.015223518E+00 1.015338652E+00 1.026641294E+00 1.047097679E+00 1.070709457E+00 1.095586845E+00 1.119147058E+00 1.139191435E+00 1.154881966E+00 1.166739068E+00 1.175859788E+00 1.183192662E+00
1.600000000E+01 1.253502259E+00 1.253560052E+00 1.253644279E+00 1.253766651E+00 1.253943637E+00 1.254197979E+00 1.254560211E+00 1.255069731E+00 1.255774705E+00 1.256729694E+00 1.257990525E+00 1.259607013E+00 1.261615797E+00 1.264035780E+00 1.266866560E+00 1.270089342E+00 1.273671008E+00 1.277572947E+00 1.281761482E+00
1.700000000E+01 1.319289906E+00 1.319378672E+00 1.319508171E+00 1.319696649E+00 1.319969960E+00 1.320364180E+00 1.320928521E+00 1.321727917E+00 1.322844093E+00 1.324373102E+00 1.326416984E+00 1.329068088E+00 1.332387827E+00 1.336386651E+00 1.341015924E+00 1.346179584E+00 1.351761724E+00 1.357654174E+00 1.363769280E+00
1.549996187E+01 1.207144500E+00 1.207325241E+00 1.207587520E+00 1.207966144E+00 1.208508614E+00 1.209277462E+00 1.210350474E+00 1.211815945E+00 1.213759090E+00 1.216236384E+00 1.219241805E+00 1.222681444E+00 1.226384038E+00 1.230160847E+00 1.233883826E+00 1.237522293E+00 1.241115752E+00 1.244722220E+00 1.248387614E+00
1.649996187E+01 1.282656376E+00 1.282718278E+00 1.282808627E+00 1.282940209E+00 1.283131183E+00 1.283407008E+00 1.283802614E+00 1.284364552E+00 1.285152304E+00 1.286237642E+00 1.287700372E+00 1.289619567E+00 1.292060580E+00 1.295060698E+00 1.298618542E+00 1.302693242E+00 1.307216585E+00 1.312113535E+00 1.317319268E+00
1.674996808E+01 1.298809133E+00 1.298882919E+00 1.298990601E+00 1.299147385E+00 1.299374887E+00 1.299703343E+00 1.300174163E+00 1.300842373E+00 1.301777946E+00 1.303064583E+00 1.304793896E+00 1.307053766E+00 1.309911432E+00 1.313395649E+00 1.317485652E+00 1.322114854E+00 1.327190542E+00 1.332619439E+00 1.338324052E+00
1.624993176E+01 1.267879223E+00 1.267934515E+00 1.268015195E+00 1.268132629E+00 1.268302960E+00 1.268548715E+00 1.268900696E+00 1.269399700E+00 1.270097492E+00 1.271055915E+00 1.272343097E+00 1.274026152E+00 1.276161177E+00 1.278782862E+00 1.281896877E+00 1.285478455E+00 1.289479689E+00 1.293844349E+00 1.298522641E+00
1.574996808E+01 1.236025026E+00 1.236108322E+00 1.236229414E+00 1.236404728E+00 1.236656962E+00 1.237016675E+00 1.237523371E+00 1.238225022E+00 1.239174677E+00 1.240422875E+00 1.242006420E+00 1.243938021E+00 1.246204383E+00 1.248776734E+00 1.251626584E+00 1.254733757E+00 1.258083531E+00 1.261662322E+00 1.265458942E+00
1.524993176E+01 1.139814925E+00 1.140302309E+00 1.141009714E+00 1.142031166E+00 1.143495030E+00 1.145570194E+00 1.148466179E+00 1.152418487E+00 1.157646254E+00 1.164270581E+00 1.172200280E+00 1.181035815E+00 1.190091155E+00 1.198605300E+00 1.206055224E+00 1.212333921E+00 1.217660033E+00 1.222349155E+00 1.226652620E+00
