N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.078306877E+00 1.079008691E+00 1.080028466E+00 1.081503323E+00 1.083621803E+00 1.086634645E+00 1.090858114E+00 1.096657180E+00 1.104388334E+00 1.114279356E+00 1.126244776E+00 1.139702959E+00 1.153556691E+00 1.166497728E+00 1.177549215E+00 1.186443328E+00 1.193527057E+00 1.199359316E+00 1.204393600E+00
1.600000000E+01 1.251953919E+00 1.252004803E+00 1.252079044E+00 1.252187136E+00 1.252343955E+00 1.252570349E+00 1.252894846E+00 1.253355394E+00 1.254000442E+00 1.254888445E+00 1.256084899E+00 1.257656285E+00 1.259661432E+00 1.262141803E+00 1.265112876E+00 1.268559669E+00 1.272440260E+00 1.276698520E+00 1.281280127E+00
1.700000000E+01 1.316490272E+00 1.316588168E+00 1.316730978E+00 1.316938840E+00 1.317240296E+00 1.317675194E+00 1.318297903E+00 1.319180171E+00 1.320412225E+00 1.322099743E+00 1.324353917E+00 1.327272861E+00 1.330916565E+00 1.335284159E+00 1.340306454E+00 1.345862354E+00 1.351812570E+00 1.358031027E+00 1.364418005E+00
1.549996187E+01 1.217839971E+00 1.217943056E+00 1.218092823E+00 1.218309406E+00 1.218620517E+00 1.219063175E+00 1.219684507E+00 1.220540413E+00 1.221689912E+00 1.223183629E+00 1.225047727E+00 1.227270489E+00 1.229803797E+00 1.232585774E+00 1.235571311E+00 1.238745632E+00 1.242112760E+00 1.245677115E+00 1.249436522E+00
1.649996187E+01 1.279721679E+00 1.279786829E+00 1.279881951E+00 1.280020580E+00 1.280221990E+00 1.280513326E+00 1.280932063E+00 1.281528582E+00 1.282368022E+00 1.283530172E+00 1.285105427E+00 1.287185140E+00 1.289846027E+00 1.293131514E+00 1.297036928E+00 1.301507476E+00 1.306453687E+00 1.311777671E+00 1.317394577E+00
1.674996808E+01 1.295649060E+00 1.295729186E+00 1.295846133E+00 1.296016475E+00 1.296263783E+00 1.296621121E+00 1.297133921E+00 1.297862794E+00 1.298885227E+00 1.300294387E+00 1.302192675E+00 1.304678015E+00 1.307823437E+00 1.311655138E+00 1.316139273E+00 1.321187709E+00 1.326683304E+00 1.332511003E+00 1.338576642E+00
1.624993176E+01 1.265378564E+00 1.265433439E+00 1.265513570E+00 1.265630347E+00 1.265800025E+00 1.266045476E+00 1.266398302E+00 1.266901030E+00 1.267608801E+00 1.268589501E+00 1.269920894E+00 1.271683566E+00 1.273949198E+00 1.276766134E+00 1.280146441E+00 1.284060758E+00 1.288446245E+00 1.293225976E+00 1.298329012E+00
1.574996808E+01 1.238046468E+00 1.238105642E+00 1.238191816E+00 1.238316935E+00 1.238497702E+00 1.238757090E+00 1.239125688E+00 1.239642588E+00 1.240354769E+00 1.241314149E+00 1.242571996E+00 1.244171914E+00 1.246144643E+00 1.248506660E+00 1.251261070E+00 1.254397277E+00 1.257890534E+00 1.261706232E+00 1.265809339E+00
1.524993176E+01 1.179781046E+00 1.180041636E+00 1.180419782E+00 1.180965663E+00 1.181747707E+00 1.182855869E+00 1.184401720E+00 1.186510983E+00 1.189302148E+00 1.192846187E+00 1.197111968E+00 1.201923214E+00 1.206973160E+00 1.211925148E+00 1.216552599E+00 1.220812052E+00 1.224797238E+00 1.228637499E+00 1.232430152E+00
