N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 9.827045000E-03 6.394404000E-03 -1.760924000E-03 -1.862330900E-02 -5.058307900E-02 -1.035432180E-01 -1.309978910E-01 -6.580067500E-02 5.070986000E-03 9.009675000E-03 1.408403600E-02
1.600000000E+01 3.138414000E-02 3.089965400E-02 3.051567000E-02 3.000639100E-02 2.968001000E-02 2.920900500E-02 2.863258000E-02 2.693085200E-02 2.241117800E-02 1.657581700E-02 5.544535000E-03
1.700000000E+01 6.782050600E-02 6.594158700E-02 6.385483000E-02 6.222327700E-02 6.041987500E-02 5.904439800E-02 5.856151400E-02 5.838528300E-02 5.874630300E-02 6.018909900E-02 6.182736500E-02
1.549996187E+01 2.367275600E-02 2.351070100E-02 2.309287500E-02 2.151027500E-02 1.832264700E-02 1.214391700E-02 4.276890000E-04 -2.066617500E-02 -5.617637400E-02 -1.104863630E-01 -1.536776810E-01
1.649996187E+01 5.478811700E-02 5.288468300E-02 5.160092700E-02 4.995467000E-02 4.878241000E-02 4.827106700E-02 4.780068600E-02 4.758959900E-02 4.789228500E-02 4.782506000E-02 4.753246700E-02
1.674996808E+01 6.344652000E-02 6.145364100E-02 5.999008900E-02 5.820942800E-02 5.672468100E-02 5.601279900E-02 5.533107600E-02 5.513330900E-02 5.575243500E-02 5.636236600E-02 5.719139800E-02
1.624993176E+01 4.210536600E-02 4.079687200E-02 3.960863100E-02 3.901350400E-02 3.836995800E-02 3.786957600E-02 3.769242800E-02 3.726500300E-02 3.649750000E-02 3.536660100E-02 3.246516400E-02
1.574996808E+01 2.571218500E-02 2.598592100E-02 2.588583200E-02 2.556821500E-02 2.474507500E-02 2.320687000E-02 1.978123900E-02 1.327737200E-02 1.670037000E-03 -1.905478100E-02 -5.282989700E-02
1.524993176E+01 1.765364100E-02 1.696941900E-02 1.464862800E-02 9.460359000E-03 -9.787750000E-04 -2.072560300E-02 -5.561816800E-02 -1.105037950E-01 -1.406009730E-01 -7.626857300E-02 4.831493000E-03
