fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 10:08:18 297.1 39.02 1.000E+000 7.600E-001 2.163E-006 3.617E+003 3.024E+000 6.110E-009 1.707E-003 
0002 10:34:42 297 39.04 1.000E+000 7.600E-001 2.181E-006 3.520E+003 3.005E+000 6.280E-009 1.690E-003 
0003 10:37:14 297.1 39.02 1.000E+000 7.600E-001 2.071E-006 3.606E+003 3.032E+000 6.075E-009 1.690E-003 
0004 10:40:50 297 39.04 1.000E+000 7.600E-001 2.114E-006 3.601E+003 3.030E+000 6.063E-009 1.664E-003 
0005 10:44:12 297 39.04 1.000E+000 7.600E-001 2.153E-006 3.588E+003 3.028E+000 6.077E-009 1.628E-003 
0006 10:47:22 297.1 39.02 1.000E+000 7.600E-001 2.125E-006 3.609E+003 3.034E+000 6.059E-009 1.637E-003 
0007 10:51:10 297 39.04 1.000E+000 7.600E-001 2.143E-006 3.602E+003 3.030E+000 6.060E-009 1.644E-003 
0008 10:53:08 297.1 39.02 1.000E+000 7.600E-001 2.211E-006 3.579E+003 3.024E+000 6.149E-009 1.616E-003 
0009 10:56:56 296.9 39.05 1.000E+000 7.600E-001 2.017E-006 3.627E+003 3.040E+000 5.935E-009 1.702E-003 
0010 10:59:44 297 39.04 1.000E+000 7.600E-001 2.088E-006 3.564E+003 3.022E+000 6.140E-009 1.674E-003 
0011 11:01:58 297.1 39.02 1.000E+000 7.600E-001 2.164E-006 3.633E+003 3.039E+000 6.021E-009 1.708E-003 
0012 11:04:22 296.9 39.05 1.000E+000 7.600E-001 2.044E-006 3.610E+003 3.038E+000 5.956E-009 1.671E-003 
0013 11:07:48 297 39.04 1.000E+000 7.600E-001 2.151E-006 3.650E+003 3.038E+000 5.996E-009 1.652E-003 
0014 11:13:26 297.1 39.02 1.000E+000 7.600E-001 2.073E-006 3.587E+003 3.028E+000 6.140E-009 2.020E-003 
0015 11:18:54 297.1 39.02 1.000E+000 7.600E-001 2.221E-006 3.518E+003 3.013E+000 6.281E-009 1.616E-003 
0016 11:23:24 297 39.04 1.000E+000 7.600E-001 2.050E-006 3.648E+003 3.042E+000 5.980E-009 1.689E-003 
0017 11:27:06 297.1 39.02 1.000E+000 7.600E-001 2.136E-006 3.644E+003 3.036E+000 6.049E-009 2.118E-003 
0018 11:34:26 297.1 39.02 1.000E+000 7.600E-001 2.159E-006 3.595E+003 3.022E+000 6.172E-009 1.650E-003 
0019 11:37:16 297.1 39.02 1.000E+000 7.600E-001 2.201E-006 3.611E+003 3.029E+000 6.109E-009 1.637E-003 
0020 11:41:48 297.1 39.02 1.000E+000 7.600E-001 2.147E-006 3.616E+003 3.028E+000 6.116E-009 1.768E-003 
0021 11:53:46 297.1 39.02 1.000E+000 7.600E-001 2.111E-006 3.605E+003 3.034E+000 6.094E-009 1.707E-003 
0022 11:57:50 297 39.04 1.000E+000 7.600E-001 2.087E-006 3.580E+003 3.027E+000 6.127E-009 1.698E-003 
0023 12:04:20 297.2 39.01 1.000E+000 7.600E-001 2.221E-006 3.613E+003 3.033E+000 6.151E-009 1.684E-003 
0024 12:09:50 297 39.04 1.000E+000 7.600E-001 2.141E-006 3.576E+003 3.022E+000 6.150E-009 1.755E-003 
0025 12:13:48 297 39.04 1.000E+000 7.600E-001 2.080E-006 3.618E+003 3.037E+000 6.044E-009 1.756E-003 
0026 12:18:04 297.1 39.02 1.000E+000 7.600E-001 2.197E-006 3.555E+003 3.024E+000 6.191E-009 1.671E-003 
0027 12:23:42 297 39.04 1.000E+000 7.600E-001 2.136E-006 3.622E+003 3.036E+000 6.044E-009 1.758E-003 
0028 12:30:24 297.1 39.02 1.000E+000 7.600E-001 2.249E-006 3.542E+003 3.020E+000 6.235E-009 1.762E-003 
0029 12:34:42 297 39.04 1.000E+000 7.600E-001 2.080E-006 3.572E+003 3.026E+000 6.159E-009 1.774E-003 
0030 12:43:40 297 39.04 1.000E+000 7.600E-001 2.061E-006 3.604E+003 3.034E+000 6.074E-009 1.782E-003 
0031 12:50:24 297.1 39.02 1.000E+000 7.600E-001 2.118E-006 3.629E+003 3.038E+000 6.095E-009 1.772E-003 
0032 13:05:46 297 39.04 1.000E+000 7.600E-001 2.071E-006 3.635E+003 3.041E+000 6.023E-009 1.703E-003 
