T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 8.760624000E-03 1.725970200E-02 2.359660700E-02 2.576052100E-02 3.138835800E-02 4.188796300E-02 5.435182700E-02 6.282439100E-02 6.714929800E-02
295 4.297693000E-03 1.626065900E-02 2.331511700E-02 2.598791300E-02 3.086508400E-02 4.057418500E-02 5.239113200E-02 6.068849200E-02 6.501692300E-02
300 -5.991257000E-03 1.327715700E-02 2.268721000E-02 2.582538600E-02 3.050600600E-02 3.943781000E-02 5.111959600E-02 5.919790500E-02 6.282386100E-02
305 -2.700120000E-02 6.800871000E-03 2.068952900E-02 2.534955200E-02 3.000827800E-02 3.891795100E-02 4.958457600E-02 5.750337400E-02 6.118744100E-02
310 -6.620269300E-02 -6.159160000E-03 1.671199200E-02 2.432639800E-02 2.966961900E-02 3.838132200E-02 4.858151000E-02 5.620045100E-02 5.955008900E-02
315 -1.294513920E-01 -3.049697100E-02 9.050820000E-03 2.235672800E-02 2.913415200E-02 3.799141100E-02 4.828275900E-02 5.574617600E-02 5.845243000E-02
320 -1.212729220E-01 -7.289668000E-02 -5.413147000E-03 1.808768200E-02 2.839133500E-02 3.792787400E-02 4.805539800E-02 5.539510600E-02 5.834951400E-02
325 -4.515073400E-02 -1.375776690E-01 -3.125100000E-02 1.002851900E-02 2.628746300E-02 3.753854900E-02 4.808989100E-02 5.556990300E-02 5.864172200E-02
330 6.117242000E-03 -1.302428300E-01 -7.410621200E-02 -4.313897000E-03 2.097470100E-02 3.669168900E-02 4.864694200E-02 5.661260200E-02 5.953163800E-02
335 1.085663400E-02 -5.567653700E-02 -1.375724850E-01 -2.964655800E-02 1.370571100E-02 3.531225100E-02 4.875647800E-02 5.763290000E-02 6.158208800E-02
340 1.724216800E-02 5.589164000E-03 -1.437120660E-01 -7.031262200E-02 9.684800000E-05 3.175634200E-02 4.852930900E-02 5.885154500E-02 6.382617500E-02
