T d154 d184 d214 d244
d 150 180 210 240
290 -1.604954000E-03 -1.699824000E-03 -2.262487000E-03 -3.230814000E-03
295 -1.380429400E-02 -1.587494100E-02 -1.826214600E-02 -2.172329000E-02
300 -4.059417100E-02 -4.645470200E-02 -5.208793200E-02 -5.827288000E-02
305 -9.290869800E-02 -1.050380940E-01 -1.157862120E-01 -1.260771550E-01
310 -1.700388780E-01 -1.671017710E-01 -1.639268790E-01 -1.606305530E-01
315 -1.476392940E-01 -1.408775760E-01 -1.342387260E-01 -1.276425030E-01
320 -9.335534800E-02 -7.921849700E-02 -6.589685200E-02 -5.363201700E-02
325 9.235337000E-03 9.778810000E-03 1.006620600E-02 1.018354600E-02
330 1.751888800E-02 1.778139900E-02 1.781737600E-02 1.770135400E-02
335 2.820237500E-02 2.819895500E-02 2.799166200E-02 2.763901500E-02
340 4.127485700E-02 4.104333100E-02 4.062437300E-02 4.006210300E-02
