T d154 d184 d214 d244
d 150 180 210 240
290 3.419331300E-02 3.372744700E-02 3.321094300E-02 3.209224800E-02
295 3.298034500E-02 3.266428700E-02 3.229430300E-02 3.138804900E-02
300 3.206450700E-02 3.190323100E-02 3.166906200E-02 3.087625600E-02
305 3.165666900E-02 3.157766700E-02 3.102196700E-02 3.071267300E-02
310 3.061173800E-02 3.058040900E-02 3.007823900E-02 2.968823800E-02
315 2.882154900E-02 2.873008100E-02 2.812625000E-02 2.768396700E-02
320 2.588597800E-02 2.551253900E-02 2.471825600E-02 2.403552800E-02
325 1.952130900E-02 1.836462200E-02 1.694143800E-02 1.570518900E-02
330 7.475529000E-03 4.922276000E-03 1.137751000E-03 1.471580000E-04
335 -1.363603500E-02 -1.855428200E-02 -2.417128500E-02 -2.667562600E-02
340 -5.075835500E-02 -5.928158900E-02 -6.761407100E-02 -7.220983300E-02
