N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 330 1.500E-4 1.249058002E+00 1.337494841E+00
1.468000E+10 1.000E+17 330 1.500E-4 1.270418290E+00 1.337552487E+00
2.154000E+10 1.000E+17 330 1.500E-4 1.287351044E+00 1.337636641E+00
3.162000E+10 1.000E+17 330 1.500E-4 1.300406873E+00 1.337759178E+00
4.642000E+10 1.000E+17 330 1.500E-4 1.310342422E+00 1.337936957E+00
6.813000E+10 1.000E+17 330 1.500E-4 1.317903461E+00 1.338193600E+00
1.000000E+11 1.000E+17 330 1.500E-4 1.323722020E+00 1.338561363E+00
1.468000E+11 1.000E+17 330 1.500E-4 1.328297393E+00 1.339083028E+00
2.154000E+11 1.000E+17 330 1.500E-4 1.332020790E+00 1.339812808E+00
3.162000E+11 1.000E+17 330 1.500E-4 1.335208977E+00 1.340815044E+00
4.642000E+11 1.000E+17 330 1.500E-4 1.338127191E+00 1.342159477E+00
6.813000E+11 1.000E+17 330 1.500E-4 1.340996213E+00 1.343912159E+00
1.000000E+12 1.000E+17 330 1.500E-4 1.343989148E+00 1.346123569E+00
1.468000E+12 1.000E+17 330 1.500E-4 1.347225735E+00 1.348817727E+00
2.154000E+12 1.000E+17 330 1.500E-4 1.350751661E+00 1.351967223E+00
3.162000E+12 1.000E+17 330 1.500E-4 1.354700888E+00 1.355649877E+00
4.642000E+12 1.000E+17 330 1.500E-4 1.358882198E+00 1.359641951E+00
6.813000E+12 1.000E+17 330 1.500E-4 1.363356115E+00 1.363974637E+00
1.000000E+13 1.000E+17 330 1.500E-4 1.368062861E+00 1.368570288E+00
