N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.071539800E-02 2.095513900E-02 2.128229500E-02 2.108455200E-02
1.016672606E+01 1.484932700E-02 1.490190500E-02 1.504031000E-02 2.293211400E-02
1.033324570E+01 1.055609700E-02 1.050097600E-02 1.052399400E-02 1.614739600E-02
1.049996187E+01 7.455638000E-03 7.351809000E-03 7.315569000E-03 1.114693100E-02
1.066670514E+01 5.247237000E-03 5.133598000E-03 5.076480000E-03 7.688325000E-03
1.083333839E+01 3.697052000E-03 3.596105000E-03 3.541001000E-03 5.298141000E-03
1.100000000E+01 2.625010000E-03 2.546933000E-03 2.504601000E-03 3.576534000E-03
1.116672606E+01 1.894619000E-03 1.840079000E-03 1.812784000E-03 2.574846000E-03
1.133324570E+01 1.439961000E-03 1.366710000E-03 1.352000000E-03 1.803689000E-03
1.149996187E+01 1.094482000E-03 1.048078000E-03 9.876540000E-04 1.349630000E-03
1.166670514E+01 8.560270000E-04 8.295340000E-04 1.057776000E-03 1.035486000E-03
1.183333839E+01 6.885300000E-04 6.747710000E-04 7.912340000E-04 8.155910000E-04
1.200000000E+01 5.667660000E-04 5.568920000E-04 6.400460000E-04 5.582880000E-04
1.216672606E+01 4.746110000E-04 4.908890000E-04 4.706310000E-04 3.610640000E-04
1.233324570E+01 4.020000000E-04 4.146330000E-04 3.923270000E-04 4.294190000E-04
1.249996187E+01 3.433940000E-04 3.566240000E-04 3.542910000E-04 3.371440000E-04
1.266670514E+01 2.933870000E-04 2.956440000E-04 2.814440000E-04 2.854140000E-04
1.283333839E+01 2.511540000E-04 2.495150000E-04 2.445910000E-04 2.506220000E-04
1.300000000E+01 2.140800000E-04 2.130610000E-04 2.139440000E-04 2.136370000E-04
