N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.977963800E-02 3.039666600E-02 3.098905200E-02 3.145880000E-02
1.016672606E+01 2.135021400E-02 2.156151200E-02 2.191978100E-02 2.219900900E-02
1.033324570E+01 1.556666100E-02 1.506760200E-02 1.525239300E-02 1.539056700E-02
1.049996187E+01 1.091737600E-02 1.040079400E-02 1.047174500E-02 1.051927700E-02
1.066670514E+01 7.532727000E-03 7.111095000E-03 7.117591000E-03 7.116345000E-03
1.083333839E+01 5.154634000E-03 4.833417000E-03 4.811295000E-03 4.642045000E-03
1.100000000E+01 3.538093000E-03 3.283862000E-03 3.255733000E-03 4.648713000E-03
1.116672606E+01 2.419917000E-03 2.247227000E-03 2.224464000E-03 3.554051000E-03
1.133324570E+01 1.668922000E-03 1.572637000E-03 1.549316000E-03 2.223975000E-03
1.149996187E+01 1.177804000E-03 1.167494000E-03 1.109383000E-03 1.337221000E-03
1.166670514E+01 8.546160000E-04 8.486810000E-04 8.210510000E-04 8.158520000E-04
1.183333839E+01 6.355860000E-04 6.455570000E-04 6.289250000E-04 6.258080000E-04
1.200000000E+01 4.993400000E-04 5.020770000E-04 4.975080000E-04 4.941740000E-04
1.216672606E+01 4.033240000E-04 4.067320000E-04 4.043540000E-04 4.020400000E-04
1.233324570E+01 3.345080000E-04 3.343000000E-04 3.360900000E-04 3.977280000E-04
1.249996187E+01 2.822760000E-04 2.801410000E-04 3.027180000E-04 2.672870000E-04
1.266670514E+01 2.391070000E-04 2.404860000E-04 2.310650000E-04 2.192480000E-04
1.283333839E+01 2.070410000E-04 2.062370000E-04 1.999590000E-04 1.977590000E-04
1.300000000E+01 1.781840000E-04 1.778700000E-04 1.774560000E-04 1.782060000E-04
