N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 5.680764500E-02 5.863076800E-02 5.685730400E-02 5.671163700E-02
1.016672606E+01 4.176708300E-02 4.393223700E-02 4.195802700E-02 4.192691900E-02
1.033324570E+01 3.000090500E-02 3.194370700E-02 3.017129100E-02 3.017346900E-02
1.049996187E+01 2.114208100E-02 2.218463400E-02 2.123065000E-02 2.122801800E-02
1.066670514E+01 1.466654700E-02 1.538219300E-02 1.467058900E-02 1.465307800E-02
1.083333839E+01 1.004074700E-02 1.002847900E-02 9.984487000E-03 9.956213000E-03
1.100000000E+01 6.797629000E-03 6.761857000E-03 6.712449000E-03 6.682153000E-03
1.116672606E+01 4.561221000E-03 4.518852000E-03 4.474299000E-03 4.449415000E-03
1.133324570E+01 3.043371000E-03 3.005823000E-03 2.971938000E-03 2.955830000E-03
1.149996187E+01 2.029137000E-03 2.001708000E-03 1.979630000E-03 1.971690000E-03
1.166670514E+01 1.360987000E-03 1.344002000E-03 1.331456000E-03 1.329184000E-03
1.183333839E+01 9.253380000E-04 9.162980000E-04 9.100210000E-04 9.107270000E-04
1.200000000E+01 6.424300000E-04 6.382770000E-04 6.354120000E-04 6.372520000E-04
1.216672606E+01 4.580250000E-04 4.563750000E-04 4.550990000E-04 4.570980000E-04
1.233324570E+01 3.365350000E-04 3.359290000E-04 3.352960000E-04 3.370890000E-04
1.249996187E+01 2.551480000E-04 2.548800000E-04 2.789670000E-04 2.483480000E-04
1.266670514E+01 1.994620000E-04 2.228410000E-04 2.250280000E-04 2.231100000E-04
1.283333839E+01 1.746470000E-04 1.768590000E-04 1.729400000E-04 1.571870000E-04
1.300000000E+01 1.442810000E-04 1.385680000E-04 1.388120000E-04 1.401020000E-04
