N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.215860100E-02 4.280359800E-02 4.328418400E-02 4.366039700E-02
1.016672606E+01 3.034631900E-02 3.141077700E-02 3.113783200E-02 3.140950400E-02
1.033324570E+01 2.192349300E-02 2.278776200E-02 2.192188400E-02 2.208568900E-02
1.049996187E+01 1.585570900E-02 1.579934300E-02 1.515683100E-02 1.523434600E-02
1.066670514E+01 1.085300000E-02 1.077474900E-02 1.032255300E-02 1.034348100E-02
1.083333839E+01 7.428797000E-03 7.245275000E-03 6.946769000E-03 6.938578000E-03
1.100000000E+01 4.949897000E-03 4.816053000E-03 4.638682000E-03 4.621502000E-03
1.116672606E+01 3.286010000E-03 3.177195000E-03 3.091300000E-03 3.076469000E-03
1.133324570E+01 2.144687000E-03 2.092139000E-03 2.071572000E-03 2.062978000E-03
1.149996187E+01 1.456015000E-03 1.447727000E-03 1.407798000E-03 1.404886000E-03
1.166670514E+01 9.977150000E-04 1.002898000E-03 9.779110000E-04 9.785880000E-04
1.183333839E+01 7.080240000E-04 7.012150000E-04 6.985740000E-04 7.009000000E-04
1.200000000E+01 5.188720000E-04 5.158140000E-04 5.150450000E-04 5.177920000E-04
1.216672606E+01 3.935290000E-04 3.922970000E-04 3.922740000E-04 3.949070000E-04
1.233324570E+01 3.084980000E-04 3.080420000E-04 3.082260000E-04 3.133890000E-04
1.249996187E+01 2.490390000E-04 2.488480000E-04 2.483250000E-04 3.055900000E-04
1.266670514E+01 2.059470000E-04 2.080520000E-04 2.072730000E-04 1.612870000E-04
1.283333839E+01 1.769690000E-04 1.749300000E-04 1.722610000E-04 1.539630000E-04
1.300000000E+01 1.507620000E-04 1.494180000E-04 1.475770000E-04 1.513430000E-04
