N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 295 1.800E-4 2.764644E-1 2.732660E+1 4.921970E-1 8.032830E+1
1.468000E+10 1.778E+16 295 1.800E-4 2.754008E-1 2.719690E+1 4.918190E-1 8.031760E+1
2.154000E+10 1.778E+16 295 1.800E-4 2.738680E-1 2.701060E+1 4.912780E-1 8.030210E+1
3.162000E+10 1.778E+16 295 1.800E-4 2.716769E-1 2.674530E+1 4.905140E-1 8.027960E+1
4.642000E+10 1.778E+16 295 1.800E-4 2.685813E-1 2.637260E+1 4.894140E-1 8.025300E+1
6.813000E+10 1.778E+16 295 1.800E-4 2.642783E-1 2.585790E+1 4.878810E-1 8.021940E+1
1.000000E+11 1.778E+16 295 1.800E-4 2.584288E-1 2.515060E+1 4.858690E-1 8.012150E+1
1.468000E+11 1.778E+16 295 1.800E-4 2.507094E-1 2.424980E+1 4.833160E-1 8.005110E+1
2.154000E+11 1.778E+16 295 1.800E-4 2.409006E-1 2.312340E+1 4.801890E-1 7.995820E+1
3.162000E+11 1.778E+16 295 1.800E-4 2.289950E-1 2.176440E+1 4.763030E-1 7.981740E+1
4.642000E+11 1.778E+16 295 1.800E-4 2.152715E-1 2.024140E+1 4.719730E-1 7.968880E+1
6.813000E+11 1.778E+16 295 1.800E-4 2.002685E-1 1.860640E+1 4.671180E-1 7.955800E+1
1.000000E+12 1.778E+16 295 1.800E-4 1.846363E-1 1.691940E+1 4.619460E-1 7.934820E+1
1.468000E+12 1.778E+16 295 1.800E-4 1.689423E-1 1.526460E+1 4.563940E-1 7.918940E+1
2.154000E+12 1.778E+16 295 1.800E-4 1.535496E-1 1.365580E+1 4.506340E-1 7.894150E+1
3.162000E+12 1.778E+16 295 1.800E-4 1.386314E-1 1.212130E+1 4.444130E-1 7.869790E+1
4.642000E+12 1.778E+16 295 1.800E-4 1.242721E-1 1.067590E+1 4.379180E-1 7.846910E+1
6.813000E+12 1.778E+16 295 1.800E-4 1.105589E-1 9.311200E+0 4.310620E-1 7.815070E+1
1.000000E+13 1.778E+16 295 1.800E-4 9.760876E-2 8.046900E+0 4.237500E-1 7.782020E+1
1.468000E+13 1.778E+16 295 1.800E-4 8.554607E-2 6.896400E+0 4.161160E-1 7.749420E+1
2.154000E+13 1.778E+16 295 1.800E-4 7.447137E-2 5.855500E+0 4.081710E-1 7.705360E+1
3.162000E+13 1.778E+16 295 1.800E-4 6.444397E-2 4.931900E+0 3.999150E-1 7.654670E+1
4.642000E+13 1.778E+16 295 1.800E-4 5.547972E-2 4.123100E+0 3.912480E-1 7.598000E+1
6.813000E+13 1.778E+16 295 1.800E-4 4.755687E-2 3.422800E+0 3.822430E-1 7.531630E+1
1.000000E+14 1.778E+16 295 1.800E-4 4.062480E-2 2.824300E+0 3.728720E-1 7.457910E+1
