T	n2_mA50.dat	T	n2_mA100.dat	T	n2_mA150.dat	T	n2_mA200.dat	T	n2_mA250.dat	
294.03	3.812750950E+00	294	4.542854036E+00	294.03	4.802229582E+00	297.98	4.408532108E+00	294.02	2.300000000E+00
295.03	3.671972930E+00	295.04	4.507471641E+00	295.01	4.652912780E+00	299.03	4.455728988E+00	295.03	4.177671586E+00
296.03	3.525451952E+00	296.04	4.656766141E+00	296.02	4.650592313E+00	300.05	1.650000000E+01	296	3.685757944E+00
297.01	3.438858494E+00	297.03	4.721175435E+00	297.03	4.941903422E+00	301.04	4.401103427E+00	297.02	2.300000000E+00
298.03	3.413131894E+00	298.02	4.285944482E+00	298.03	4.742838130E+00	302.03	4.244990316E+00	298.02	2.300000000E+00
299.03	3.124552201E+00	299.03	4.347386288E+00	299.03	4.639029717E+00	303.04	4.588351635E+00	299.03	3.989885626E+00
300.02	3.322364590E+00	300.02	4.387009931E+00	300.03	4.561230572E+00	304.02	4.383553605E+00	300.05	3.945340293E+00
301.02	3.305634114E+00	302.02	4.062060074E+00	301.02	4.580371172E+00	305.04	4.419253872E+00	301.03	4.159137532E+00
303.02	3.386767061E+00	303.03	4.466215169E+00	303.02	4.797228771E+00	307.03	4.484037504E+00	303.03	3.834682265E+00
304.02	3.190567172E+00	304.01	4.229974655E+00	304.06	4.455977274E+00	308.01	4.603679593E+00	304.02	1.650000000E+01
305.01	3.454162291E+00	305.02	4.437665993E+00	305.01	4.650904073E+00	309.03	4.799884876E+00	305.05	3.974745494E+00
306.02	3.424144889E+00	306.02	4.345627467E+00	306.03	4.620492582E+00	310.03	4.581844378E+00	306.03	3.994116903E+00
307.02	3.560557450E+00	307.03	4.097026934E+00	307.02	4.420678562E+00	311.03	4.697565138E+00	307.02	3.955601505E+00
308.02	3.756645127E+00	308.01	4.367023125E+00	308.01	4.977097384E+00	312.02	4.756717638E+00	308.04	4.079028834E+00
309.02	3.370975582E+00	309.03	4.390954863E+00	309.02	5.098397504E+00	313.02	5.737150230E+00	309.03	3.703244413E+00
310.02	3.393093867E+00	310.02	4.455944100E+00	310.01	4.588046300E+00	314.02	4.782339992E+00	310	3.893290652E+00
311.02	3.968355651E+00	311.03	4.671476694E+00	311.03	5.336371917E+00	315.03	4.887224432E+00	311.01	3.779238958E+00
312.02	3.716231109E+00	312.02	4.446111266E+00	312.01	5.252116369E+00	316.04	5.081770357E+00	312.02	4.104890420E+00
313.02	4.083130153E+00	313.02	4.751976749E+00	313.02	5.106905099E+00	317.03	5.865918600E+00	313.01	3.900368340E+00
314.03	4.069840558E+00	314.04	4.697243406E+00	314.03	5.167504111E+00	318.02	5.276014477E+00	314.03	4.053782879E+00
315.02	4.259259732E+00	315.02	4.959834420E+00	315.02	5.792736326E+00	319.03	5.027434801E+00	315.05	3.680892601E+00
316.01	4.481355790E+00	316.04	4.756968755E+00	316.01	6.990034066E+00	320.03	5.441901862E+00	316.01	3.716497645E+00
317.02	4.222449674E+00	317.03	6.628905868E+00	317.04	5.274815384E+00	321.02	5.080039117E+00	317.02	3.806219461E+00
318.01	4.655570185E+00	318.03	5.764870945E+00	318.03	5.597803038E+00	322.01	5.387920680E+00	318.05	3.826648235E+00
