row_name	T	Rsh2_mA50.dat	row_name	T	Rsh2_mA100.dat	row_name	T	Rsh2_mA150.dat	row_name	T	Rsh2_mA200.dat	row_name	T	Rsh2_mA250.dat	
00L1	294.03	3.521679436E+03	00L2	294	3.592418784E+03	00L1	294.03	3.625590897E+03	00L1	297.98	2.713768971E+03	00L1	294.02	4.661865407E+02
00L2	295.03	3.308232381E+03	00L3	295.04	3.366413194E+03	00L2	295.01	3.386013050E+03	00L2	299.03	2.575914474E+03	00L2	295.03	3.231907183E+03
00L3	296.03	3.112301947E+03	00L4	296.04	3.202121280E+03	00L3	296.02	3.185610497E+03	00L3	300.05	1.000000000E+02	00L3	296	2.513938073E+03
00L4	297.01	2.941589056E+03	00L5	297.03	3.050138432E+03	00L4	297.03	2.948044374E+03	00L4	301.04	2.338564911E+03	00L4	297.02	3.045970950E+02
00L5	298.03	2.799276829E+03	00L6	298.02	2.820009273E+03	00L5	298.03	2.865691970E+03	00L5	302.03	2.200268594E+03	00L5	298.02	2.717093859E+02
00L6	299.03	2.627798652E+03	00L7	299.03	2.689493354E+03	00L6	299.03	2.697471301E+03	00L6	303.04	2.154076336E+03	00L6	299.03	2.529229912E+03
00L7	300.02	2.536446439E+03	00L8	300.02	2.573674285E+03	00L7	300.03	2.554486789E+03	00L7	304.02	2.038757777E+03	00L7	300.05	2.393673164E+03
00L8	301.02	2.410163815E+03	0L10	302.02	2.319723702E+03	00L8	301.02	2.436169038E+03	00L8	305.04	1.974184992E+03	00L8	301.03	2.255911171E+03
0L10	303.02	2.228867032E+03	0L11	303.03	2.274977540E+03	0L10	303.02	2.281921765E+03	0L10	307.03	1.827743626E+03	0L10	303.03	2.060501269E+03
0L11	304.02	2.097559487E+03	0L12	304.01	2.153102647E+03	0L11	304.06	2.151288710E+03	0L11	308.01	1.767634171E+03	0L11	304.02	1.000000000E+02
0L12	305.01	2.051143355E+03	0L13	305.02	2.101046274E+03	0L12	305.01	2.077317187E+03	0L12	309.03	1.712359612E+03	0L12	305.05	1.917366731E+03
0L13	306.02	1.950202763E+03	0L14	306.02	1.996020707E+03	0L13	306.03	1.988630423E+03	0L13	310.03	1.625396456E+03	0L13	306.03	1.837355517E+03
0L14	307.02	1.894415274E+03	0L15	307.03	1.873787728E+03	0L14	307.02	1.888341610E+03	0L14	311.03	1.579132516E+03	0L14	307.02	1.762263651E+03
0L15	308.02	1.828909651E+03	0L16	308.01	1.834107909E+03	0L15	308.01	1.891783127E+03	0L15	312.02	1.537081585E+03	0L15	308.04	1.710355890E+03
0L16	309.02	1.716114111E+03	0L17	309.03	1.776806401E+03	0L16	309.02	1.813130484E+03	0L16	313.02	1.577941770E+03	0L16	309.03	1.594535229E+03
0L17	310.02	1.636698604E+03	0L18	310.02	1.710249912E+03	0L17	310.01	1.695531333E+03	0L17	314.02	1.428332782E+03	0L17	310	1.580535353E+03
0L18	311.02	1.638105994E+03	0L19	311.03	1.649029493E+03	0L18	311.03	1.708071527E+03	0L18	315.03	1.379577618E+03	0L18	311.01	1.488933889E+03
0L19	312.02	1.534843757E+03	0L20	312.02	1.583255706E+03	0L19	312.01	1.637028946E+03	0L19	316.04	1.353839313E+03	0L19	312.02	1.471821218E+03
0L20	313.02	1.510900206E+03	0L21	313.02	1.539391808E+03	0L20	313.02	1.568732573E+03	0L20	317.03	1.369734725E+03	0L20	313.01	1.386460857E+03
0L21	314.03	1.451343085E+03	0L22	314.04	1.467828258E+03	0L21	314.03	1.511108398E+03	0L21	318.02	1.264035066E+03	0L21	314.03	1.357520478E+03
0L22	315.02	1.410238000E+03	0L23	315.02	1.451381309E+03	0L22	315.02	1.528291747E+03	0L22	319.03	1.202118803E+03	0L22	315.05	1.265904974E+03
0L23	316.01	1.366873287E+03	0L24	316.04	1.371645554E+03	0L23	316.01	1.340287663E+03	0L23	320.03	1.199677840E+03	0L23	316.01	1.221147543E+03
0L24	317.02	1.298398081E+03	0L25	317.03	1.487107108E+03	0L24	317.04	1.328347017E+03	0L24	321.02	1.126749546E+03	0L24	317.02	1.194747884E+03
0L25	318.01	1.277618610E+03	0L26	318.03	1.361108929E+03	0L25	318.03	1.335460294E+03	0L25	322.01	1.110635963E+03	0L25	318.05	1.138424635E+03
0L26	319.01	1.283910761E+03	0L27	319.02	1.287322675E+03	0L26	319.04	1.271464723E+03	0L26	323.02	1.076553358E+03	0L26	319.03	1.127149664E+03
0L27	320	1.239196525E+03	0L28	320.02	1.225641653E+03	0L27	319.97	1.298696847E+03	0L27	324.03	9.996534965E+02	0L27	320.05	1.093342228E+03
0L28	321.02	1.199074381E+03	0L29	321.01	1.201640845E+03	0L28	321.03	1.187999964E+03	0L28	325.02	9.605311709E+02	0L28	321.01	1.146110251E+03
0L29	322.02	1.198969578E+03	0L30	322.03	1.118358403E+03	0L29	322.02	1.154015619E+03	0L29	326.02	9.704210603E+02	0L29	322.01	9.817184638E+02
0L30	323.02	1.170412143E+03	0L31	323.01	1.101203347E+03	0L30	323.06	1.172637181E+03	0L30	327.02	9.447783133E+02	0L30	323.02	9.819925650E+02
0L31	324.02	1.171929953E+03	0L32	324.04	1.081475776E+03	0L31	323.99	1.093334313E+03	0L31	328.01	8.605062293E+02	0L31	324.03	9.420302247E+02
