T	Rsh1_mA50.dat	T	Rsh1_mA100.dat	T	Rsh1_mA150.dat	T	Rsh1_mA200.dat	T	Rsh1_mA250.dat	
294.03	4.074905890E+04	294	1.407014449E+04	294.03	8.605968235E+03	297.98	7.237626911E+03	294.02	1.544345557E+03
295.03	3.950138361E+04	295.04	1.374731424E+04	295.01	8.966108484E+03	299.03	6.971035755E+03	295.03	6.553726200E+03
296.03	4.067492669E+04	296.04	1.447477951E+04	296.02	8.940148760E+03	300.05	1.650364093E+03	296	1.221110452E+04
297.01	4.065807508E+04	297.03	1.482406669E+04	297.03	8.094480174E+03	301.04	7.763656062E+03	297.02	1.493147409E+03
298.03	4.061060010E+04	298.02	1.495559127E+04	298.03	9.076425247E+03	302.03	7.611128307E+03	298.02	1.477599190E+03
299.03	4.420683605E+04	299.03	1.536687156E+04	299.03	9.361017828E+03	303.04	7.496885491E+03	299.03	8.575324068E+03
300.02	4.056830986E+04	300.02	1.602514157E+04	300.03	9.474486214E+03	304.02	7.548737057E+03	300.05	8.439626983E+03
301.02	4.206836688E+04	302.02	1.684178154E+04	301.02	9.743545144E+03	305.04	8.609068854E+03	301.03	6.735222609E+03
303.02	4.367178691E+04	303.03	1.620687477E+04	303.02	9.867416264E+03	307.03	8.814866444E+03	303.03	9.518814570E+03
304.02	4.604468078E+04	304.01	1.654955354E+04	304.06	1.065916341E+04	308.01	8.746465787E+03	304.02	1.348950871E+03
305.01	4.470014749E+04	305.02	1.702598870E+04	305.01	1.035353197E+04	309.03	8.157924749E+03	305.05	9.257732330E+03
306.02	4.448689251E+04	306.02	1.682007987E+04	306.03	1.036936217E+04	310.03	9.286504871E+03	306.03	1.023891871E+04
307.02	4.550073510E+04	307.03	1.850890058E+04	307.02	1.134132189E+04	311.03	9.403443395E+03	307.02	1.314849466E+04
308.02	4.596141365E+04	308.01	1.820161803E+04	308.01	1.088198629E+04	312.02	9.388232084E+03	308.04	1.082261808E+04
309.02	4.952327081E+04	309.03	1.894646006E+04	309.02	1.057603091E+04	313.02	7.221871906E+03	309.03	1.546733888E+04
310.02	4.765058433E+04	310.02	1.926671189E+04	310.01	1.221688019E+04	314.02	9.989558874E+03	310	1.705550680E+04
311.02	4.780007369E+04	311.03	1.836016966E+04	311.03	1.099333869E+04	315.03	1.062751215E+04	311.01	1.932490600E+04
312.02	5.278299090E+04	312.02	1.963162615E+04	312.01	1.146562883E+04	316.04	1.016801066E+04	312.02	1.454100856E+04
313.02	4.870996667E+04	313.02	1.925255359E+04	313.02	1.244689540E+04	317.03	8.103548955E+03	313.01	1.888716953E+04
314.03	5.012083617E+04	314.04	2.004940695E+04	314.03	1.279483828E+04	318.02	1.037015157E+04	314.03	1.481629086E+04
315.02	4.969504320E+04	315.02	2.001112564E+04	315.02	1.251008719E+04	319.03	1.154067702E+04	315.05	3.646477632E+04
316.01	5.052144831E+04	316.04	2.090708412E+04	316.01	8.281514557E+03	320.03	1.102458573E+04	316.01	4.235031256E+04
317.02	5.794108022E+04	317.03	1.579971446E+04	317.04	1.337126312E+04	321.02	1.249353393E+04	317.02	3.835281578E+04
318.01	5.380764357E+04	318.03	1.919294502E+04	318.03	1.380188775E+04	322.01	1.205114396E+04	318.05	6.593177984E+04
319.01	5.345145044E+04	319.02	1.975331451E+04	319.04	1.345338134E+04	323.02	1.469813613E+04	319.03	5.111698968E+04
320	5.308961471E+04	320.02	2.205394984E+04	319.97	1.365253505E+04	324.03	1.478748413E+04	320.05	4.299796111E+04
321.02	5.495763639E+04	321.01	2.027206715E+04	321.03	1.480657505E+04	325.02	1.544036489E+04	321.01	7.802072276E+03
322.02	5.761548210E+04	322.03	2.459224807E+04	322.02	1.576813642E+04	326.02	1.566936392E+04	322.01	7.129013755E+04
323.02	5.659655739E+04	323.01	2.338222224E+04	323.06	1.533386451E+04	327.02	1.839688080E+04	323.02	7.666377162E+04
324.02	5.750635618E+04	324.04	2.508269432E+04	323.99	1.691694374E+04	328.01	2.477550643E+04	324.03	7.257629220E+04
325.01	6.269950358E+04	325.01	2.567225915E+04	325.01	1.668238992E+04	329.01	2.432018504E+04	325.01	6.949979908E+04
326.02	6.111312395E+04	326.03	2.769870243E+04	326.02	2.186435383E+04	330.01	2.627035796E+04	326.01	7.771952604E+04
327.03	5.484746126E+04	327.03	2.346415877E+04	327.02	2.049001603E+04	331.03	2.413498985E+04	327.01	6.971659371E+04
328.05	6.023739382E+04	328.04	2.352699972E+04	328.02	1.812142668E+04	332.03	3.235608561E+04	328.03	8.474580524E+04
