row_name	T	I02_mA50.dat	row_name	T	I02_mA100.dat	row_name	T	I02_mA150.dat	row_name	T	I02_mA200.dat	row_name	T	I02_mA250.dat	
00L1	294.03	5.953952699E-05	00L2	294	6.676943498E-05	00L1	294.03	7.031285895E-05	00L1	297.98	8.157684538E-05	00L1	294.02	1.161063168E-04
00L2	295.03	6.061673088E-05	00L3	295.04	6.844904091E-05	00L2	295.01	7.271216195E-05	00L2	299.03	8.507259777E-05	00L2	295.03	7.813365300E-05
00L3	296.03	6.363464366E-05	00L4	296.04	7.064519040E-05	00L3	296.02	7.529630922E-05	00L3	300.05	1.000000000E-06	00L3	296	4.376860903E-05
00L4	297.01	6.600022273E-05	00L5	297.03	7.751627973E-05	00L4	297.03	7.490560238E-05	00L4	301.04	9.667507267E-05	00L4	297.02	1.425691345E-04
00L5	298.03	6.920706346E-05	00L6	298.02	7.628292360E-05	00L5	298.03	8.432069973E-05	00L5	302.03	9.694206441E-05	00L5	298.02	1.543693911E-04
00L6	299.03	7.305174197E-05	00L7	299.03	8.136134787E-05	00L6	299.03	8.715859432E-05	00L6	303.04	1.081066689E-04	00L6	299.03	9.292222596E-05
00L7	300.02	7.749664794E-05	00L8	300.02	8.894178322E-05	00L7	300.03	9.172723230E-05	00L7	304.02	1.145390442E-04	00L7	300.05	9.710133382E-05
00L8	301.02	8.060563907E-05	0L10	302.02	9.519292762E-05	00L8	301.02	9.734581568E-05	00L8	305.04	1.233685360E-04	00L8	301.03	1.038257779E-04
0L10	303.02	9.362408637E-05	0L11	303.03	1.039498275E-04	0L10	303.02	1.111372759E-04	0L10	307.03	1.365150541E-04	0L10	303.03	1.121227371E-04
0L11	304.02	9.797022508E-05	0L12	304.01	1.076791285E-04	0L11	304.06	1.175573532E-04	0L11	308.01	1.464553832E-04	0L11	304.02	3.119843969E-06
0L12	305.01	1.056767766E-04	0L13	305.02	1.184331536E-04	0L12	305.01	1.213742920E-04	0L12	309.03	1.547014160E-04	0L12	305.05	1.287416826E-04
0L13	306.02	1.094535752E-04	0L14	306.02	1.214383372E-04	0L13	306.03	1.302014704E-04	0L13	310.03	1.616171752E-04	0L13	306.03	1.357981886E-04
0L14	307.02	1.195297786E-04	0L15	307.03	1.249573565E-04	0L14	307.02	1.380590160E-04	0L14	311.03	1.734542387E-04	0L14	307.02	1.448072317E-04
0L15	308.02	1.264557269E-04	0L16	308.01	1.366452818E-04	0L15	308.01	1.521483386E-04	0L15	312.02	1.881346215E-04	0L15	308.04	1.534728431E-04
0L16	309.02	1.319448982E-04	0L17	309.03	1.484371514E-04	0L16	309.02	1.586982102E-04	0L16	313.02	2.128443490E-04	0L16	309.03	1.582591782E-04
0L17	310.02	1.330791295E-04	0L18	310.02	1.569581913E-04	0L17	310.01	1.640762516E-04	0L17	314.02	2.081740622E-04	0L17	310	1.742929219E-04
0L18	311.02	1.495912997E-04	0L19	311.03	1.614778033E-04	0L18	311.03	1.836291317E-04	0L18	315.03	2.209219732E-04	0L18	311.01	1.775357573E-04
0L19	312.02	1.531055112E-04	0L20	312.02	1.737976581E-04	0L19	312.01	1.920454548E-04	0L19	316.04	2.373100962E-04	0L19	312.02	1.936369710E-04
0L20	313.02	1.656167730E-04	0L21	313.02	1.861274088E-04	0L20	313.02	2.056690176E-04	0L20	317.03	2.649206047E-04	0L20	313.01	1.986607347E-04
0L21	314.03	1.717601568E-04	0L22	314.04	1.919745934E-04	0L21	314.03	2.147454185E-04	0L21	318.02	2.608146902E-04	0L21	314.03	2.116745252E-04
0L22	315.02	1.814270863E-04	0L23	315.02	2.115726566E-04	0L22	315.02	2.434738691E-04	0L22	319.03	2.692522715E-04	0L22	315.05	2.202368680E-04
0L23	316.01	1.936114345E-04	0L24	316.04	2.128627994E-04	0L23	316.01	1.939036849E-04	0L23	320.03	2.955923663E-04	0L23	316.01	2.310208504E-04
0L24	317.02	2.023045429E-04	0L25	317.03	2.673905156E-04	0L24	317.04	2.365301244E-04	0L24	321.02	2.967865374E-04	0L24	317.02	2.493706760E-04
0L25	318.01	2.148023461E-04	0L26	318.03	2.602738889E-04	0L25	318.03	2.684006100E-04	0L25	322.01	3.212489955E-04	0L25	318.05	2.576135489E-04
0L26	319.01	2.414395438E-04	0L27	319.02	2.617573930E-04	0L26	319.04	2.729485674E-04	0L26	323.02	3.425811550E-04	0L26	319.03	2.786870054E-04
0L27	320	2.510705151E-04	0L28	320.02	2.702368895E-04	0L27	319.97	3.105090565E-04	0L27	324.03	3.312204854E-04	0L27	320.05	2.922122221E-04
0L28	321.02	2.622366594E-04	0L29	321.01	2.856154061E-04	0L28	321.03	3.004149537E-04	0L28	325.02	3.421011598E-04	0L28	321.01	3.184089940E-04
0L29	322.02	2.905413265E-04	0L30	322.03	2.836164365E-04	0L29	322.02	3.181200648E-04	0L29	326.02	3.821131376E-04	0L29	322.01	3.022580097E-04
0L30	323.02	3.098914668E-04	0L31	323.01	3.000394410E-04	0L30	323.06	3.602401988E-04	0L30	327.02	4.049256585E-04	0L30	323.02	3.317217365E-04
0L31	324.02	3.447392127E-04	0L32	324.04	3.261603295E-04	0L31	323.99	3.522350529E-04	0L31	328.01	3.876838421E-04	0L31	324.03	3.459887711E-04
0L32	325.01	3.189655163E-04	0L33	325.01	3.514844076E-04	0L32	325.01	3.777137055E-04	0L32	329.01	4.090511273E-04	0L32	325.01	3.548438269E-04
0L33	326.02	3.606474287E-04	0L34	326.03	3.648534464E-04	0L33	326.02	3.534951307E-04	0L33	330.01	4.385903573E-04	0L33	326.01	3.810138997E-04
0L34	327.03	5.739053065E-04	0L35	327.03	4.392649056E-04	0L34	327.02	3.690358412E-04	0L34	331.03	4.394011095E-04	0L34	327.01	3.628785396E-04
0L35	328.05	6.435923640E-04	0L36	328.04	5.390623412E-04	0L35	328.02	4.503961534E-04	0L35	332.03	4.568725607E-04	0L35	328.03	4.208067412E-04
0L36	329.05	1.060587504E-03	0L37	329.02	4.500390774E-04	0L36	329.03	4.407297507E-04	0L36	333.02	4.958335093E-04	0L36	329.01	4.270908306E-04
0L37	330.02	7.742851512E-04	0L38	330	3.801251399E-04	0L37	330.02	5.106626340E-04	0L37	334.03	4.965676021E-04	0L37	330.02	4.405456969E-04
