T	I02_mA50.dat	T	I02_mA100.dat	T	I02_mA150.dat	T	I02_mA200.dat	T	I02_mA250.dat	
294.03	5.953952699E-05	294	6.676943498E-05	294.03	7.031285895E-05	297.98	8.157684538E-05	294.02	1.161063168E-04
295.03	6.061673088E-05	295.04	6.844904091E-05	295.01	7.271216195E-05	299.03	8.507259777E-05	295.03	7.813365300E-05
296.03	6.363464366E-05	296.04	7.064519040E-05	296.02	7.529630922E-05	300.05	1.000000000E-06	296	4.376860903E-05
297.01	6.600022273E-05	297.03	7.751627973E-05	297.03	7.490560238E-05	301.04	9.667507267E-05	297.02	1.425691345E-04
298.03	6.920706346E-05	298.02	7.628292360E-05	298.03	8.432069973E-05	302.03	9.694206441E-05	298.02	1.543693911E-04
299.03	7.305174197E-05	299.03	8.136134787E-05	299.03	8.715859432E-05	303.04	1.081066689E-04	299.03	9.292222596E-05
300.02	7.749664794E-05	300.02	8.894178322E-05	300.03	9.172723230E-05	304.02	1.145390442E-04	300.05	9.710133382E-05
301.02	8.060563907E-05	302.02	9.519292762E-05	301.02	9.734581568E-05	305.04	1.233685360E-04	301.03	1.038257779E-04
303.02	9.362408637E-05	303.03	1.039498275E-04	303.02	1.111372759E-04	307.03	1.365150541E-04	303.03	1.121227371E-04
304.02	9.797022508E-05	304.01	1.076791285E-04	304.06	1.175573532E-04	308.01	1.464553832E-04	304.02	3.119843969E-06
305.01	1.056767766E-04	305.02	1.184331536E-04	305.01	1.213742920E-04	309.03	1.547014160E-04	305.05	1.287416826E-04
306.02	1.094535752E-04	306.02	1.214383372E-04	306.03	1.302014704E-04	310.03	1.616171752E-04	306.03	1.357981886E-04
307.02	1.195297786E-04	307.03	1.249573565E-04	307.02	1.380590160E-04	311.03	1.734542387E-04	307.02	1.448072317E-04
308.02	1.264557269E-04	308.01	1.366452818E-04	308.01	1.521483386E-04	312.02	1.881346215E-04	308.04	1.534728431E-04
309.02	1.319448982E-04	309.03	1.484371514E-04	309.02	1.586982102E-04	313.02	2.128443490E-04	309.03	1.582591782E-04
310.02	1.330791295E-04	310.02	1.569581913E-04	310.01	1.640762516E-04	314.02	2.081740622E-04	310	1.742929219E-04
311.02	1.495912997E-04	311.03	1.614778033E-04	311.03	1.836291317E-04	315.03	2.209219732E-04	311.01	1.775357573E-04
312.02	1.531055112E-04	312.02	1.737976581E-04	312.01	1.920454548E-04	316.04	2.373100962E-04	312.02	1.936369710E-04
313.02	1.656167730E-04	313.02	1.861274088E-04	313.02	2.056690176E-04	317.03	2.649206047E-04	313.01	1.986607347E-04
314.03	1.717601568E-04	314.04	1.919745934E-04	314.03	2.147454185E-04	318.02	2.608146902E-04	314.03	2.116745252E-04
315.02	1.814270863E-04	315.02	2.115726566E-04	315.02	2.434738691E-04	319.03	2.692522715E-04	315.05	2.202368680E-04
316.01	1.936114345E-04	316.04	2.128627994E-04	316.01	1.939036849E-04	320.03	2.955923663E-04	316.01	2.310208504E-04
317.02	2.023045429E-04	317.03	2.673905156E-04	317.04	2.365301244E-04	321.02	2.967865374E-04	317.02	2.493706760E-04
318.01	2.148023461E-04	318.03	2.602738889E-04	318.03	2.684006100E-04	322.01	3.212489955E-04	318.05	2.576135489E-04
319.01	2.414395438E-04	319.02	2.617573930E-04	319.04	2.729485674E-04	323.02	3.425811550E-04	319.03	2.786870054E-04
320	2.510705151E-04	320.02	2.702368895E-04	319.97	3.105090565E-04	324.03	3.312204854E-04	320.05	2.922122221E-04
321.02	2.622366594E-04	321.01	2.856154061E-04	321.03	3.004149537E-04	325.02	3.421011598E-04	321.01	3.184089940E-04
322.02	2.905413265E-04	322.03	2.836164365E-04	322.02	3.181200648E-04	326.02	3.821131376E-04	322.01	3.022580097E-04
323.02	3.098914668E-04	323.01	3.000394410E-04	323.06	3.602401988E-04	327.02	4.049256585E-04	323.02	3.317217365E-04
324.02	3.447392127E-04	324.04	3.261603295E-04	323.99	3.522350529E-04	328.01	3.876838421E-04	324.03	3.459887711E-04
325.01	3.189655163E-04	325.01	3.514844076E-04	325.01	3.777137055E-04	329.01	4.090511273E-04	325.01	3.548438269E-04
326.02	3.606474287E-04	326.03	3.648534464E-04	326.02	3.534951307E-04	330.01	4.385903573E-04	326.01	3.810138997E-04
327.03	5.739053065E-04	327.03	4.392649056E-04	327.02	3.690358412E-04	331.03	4.394011095E-04	327.01	3.628785396E-04
328.05	6.435923640E-04	328.04	5.390623412E-04	328.02	4.503961534E-04	332.03	4.568725607E-04	328.03	4.208067412E-04
329.05	1.060587504E-03	329.02	4.500390774E-04	329.03	4.407297507E-04	333.02	4.958335093E-04	329.01	4.270908306E-04
330.02	7.742851512E-04	330	3.801251399E-04	330.02	5.106626340E-04	334.03	4.965676021E-04	330.02	4.405456969E-04
331.01	1.162241983E-03	331.01	5.915923886E-04	331.03	4.788419127E-04	335.02	5.179569101E-04	331.02	4.623993563E-04
332.06	1.130704491E-03	332.04	7.396281522E-04	332.04	4.999722742E-04	336.02	5.481662090E-04	332.01	4.874560622E-04
333.04	1.184244695E-03	333.02	7.286631561E-04	333.01	5.325606444E-04	337.03	5.939962658E-04	333.04	4.725767716E-04
334.03	1.272405579E-03	334.05	7.603507615E-04	334	5.901275866E-04	338.03	6.446389303E-04	334.01	5.490546506E-04
335.04	1.196713074E-03	335	7.533552260E-04	335.03	5.294549281E-04	339.03	6.776681408E-04	335	5.648835782E-04
336	1.185405378E-03	336.03	9.307046399E-04	336.05	6.254600573E-04	340.02	7.262272134E-04	336.02	5.999964795E-04
338	1.210624635E-03	337.04	8.661636099E-04	336.99	5.809210360E-04	337.01	5.853610764E-04
339.05	1.256305318E-03	338.03	1.178352343E-03	338	6.403118260E-04
340.03	1.215159238E-03	339.02	1.724390518E-03	339.01	6.792883774E-04
340.04	1.745815260E-03	340.02	6.901895685E-04


