T	Rsh2_mA50.dat	T	Rsh2_mA100.dat	T	Rsh2_mA150.dat	T	Rsh2_mA200.dat	T	Rsh2_mA250.dat	
294.03	3.521679436E+03	294	3.592418784E+03	294.03	3.625590897E+03	297.98	2.713768971E+03	294.02	4.661865407E+02
295.03	3.308232381E+03	295.04	3.366413194E+03	295.01	3.386013050E+03	299.03	2.575914474E+03	295.03	3.231907183E+03
296.03	3.112301947E+03	296.04	3.202121280E+03	296.02	3.185610497E+03	300.05	1.000000000E+02	296	2.513938073E+03
297.01	2.941589056E+03	297.03	3.050138432E+03	297.03	2.948044374E+03	301.04	2.338564911E+03	297.02	3.045970950E+02
298.03	2.799276829E+03	298.02	2.820009273E+03	298.03	2.865691970E+03	302.03	2.200268594E+03	298.02	2.717093859E+02
299.03	2.627798652E+03	299.03	2.689493354E+03	299.03	2.697471301E+03	303.04	2.154076336E+03	299.03	2.529229912E+03
300.02	2.536446439E+03	300.02	2.573674285E+03	300.03	2.554486789E+03	304.02	2.038757777E+03	300.05	2.393673164E+03
301.02	2.410163815E+03	302.02	2.319723702E+03	301.02	2.436169038E+03	305.04	1.974184992E+03	301.03	2.255911171E+03
303.02	2.228867032E+03	303.03	2.274977540E+03	303.02	2.281921765E+03	307.03	1.827743626E+03	303.03	2.060501269E+03
304.02	2.097559487E+03	304.01	2.153102647E+03	304.06	2.151288710E+03	308.01	1.767634171E+03	304.02	1.000000000E+02
305.01	2.051143355E+03	305.02	2.101046274E+03	305.01	2.077317187E+03	309.03	1.712359612E+03	305.05	1.917366731E+03
306.02	1.950202763E+03	306.02	1.996020707E+03	306.03	1.988630423E+03	310.03	1.625396456E+03	306.03	1.837355517E+03
307.02	1.894415274E+03	307.03	1.873787728E+03	307.02	1.888341610E+03	311.03	1.579132516E+03	307.02	1.762263651E+03
308.02	1.828909651E+03	308.01	1.834107909E+03	308.01	1.891783127E+03	312.02	1.537081585E+03	308.04	1.710355890E+03
309.02	1.716114111E+03	309.03	1.776806401E+03	309.02	1.813130484E+03	313.02	1.577941770E+03	309.03	1.594535229E+03
310.02	1.636698604E+03	310.02	1.710249912E+03	310.01	1.695531333E+03	314.02	1.428332782E+03	310	1.580535353E+03
311.02	1.638105994E+03	311.03	1.649029493E+03	311.03	1.708071527E+03	315.03	1.379577618E+03	311.01	1.488933889E+03
