row_name	T	n2_mA50.dat	row_name	T	n2_mA100.dat	row_name	T	n2_mA150.dat	row_name	T	n2_mA200.dat	row_name	T	n2_mA250.dat	
00L1	294.03	3.812750950E+00	00L2	294	4.542854036E+00	00L1	294.03	4.802229582E+00	00L1	297.98	4.408532108E+00	00L1	294.02	2.300000000E+00
00L2	295.03	3.671972930E+00	00L3	295.04	4.507471641E+00	00L2	295.01	4.652912780E+00	00L2	299.03	4.455728988E+00	00L2	295.03	4.177671586E+00
00L3	296.03	3.525451952E+00	00L4	296.04	4.656766141E+00	00L3	296.02	4.650592313E+00	00L3	300.05	1.650000000E+01	00L3	296	3.685757944E+00
00L4	297.01	3.438858494E+00	00L5	297.03	4.721175435E+00	00L4	297.03	4.941903422E+00	00L4	301.04	4.401103427E+00	00L4	297.02	2.300000000E+00
00L5	298.03	3.413131894E+00	00L6	298.02	4.285944482E+00	00L5	298.03	4.742838130E+00	00L5	302.03	4.244990316E+00	00L5	298.02	2.300000000E+00
00L6	299.03	3.124552201E+00	00L7	299.03	4.347386288E+00	00L6	299.03	4.639029717E+00	00L6	303.04	4.588351635E+00	00L6	299.03	3.989885626E+00
00L7	300.02	3.322364590E+00	00L8	300.02	4.387009931E+00	00L7	300.03	4.561230572E+00	00L7	304.02	4.383553605E+00	00L7	300.05	3.945340293E+00
00L8	301.02	3.305634114E+00	0L10	302.02	4.062060074E+00	00L8	301.02	4.580371172E+00	00L8	305.04	4.419253872E+00	00L8	301.03	4.159137532E+00
0L10	303.02	3.386767061E+00	0L11	303.03	4.466215169E+00	0L10	303.02	4.797228771E+00	0L10	307.03	4.484037504E+00	0L10	303.03	3.834682265E+00
0L11	304.02	3.190567172E+00	0L12	304.01	4.229974655E+00	0L11	304.06	4.455977274E+00	0L11	308.01	4.603679593E+00	0L11	304.02	1.650000000E+01
0L12	305.01	3.454162291E+00	0L13	305.02	4.437665993E+00	0L12	305.01	4.650904073E+00	0L12	309.03	4.799884876E+00	0L12	305.05	3.974745494E+00
0L13	306.02	3.424144889E+00	0L14	306.02	4.345627467E+00	0L13	306.03	4.620492582E+00	0L13	310.03	4.581844378E+00	0L13	306.03	3.994116903E+00
0L14	307.02	3.560557450E+00	0L15	307.03	4.097026934E+00	0L14	307.02	4.420678562E+00	0L14	311.03	4.697565138E+00	0L14	307.02	3.955601505E+00
0L15	308.02	3.756645127E+00	0L16	308.01	4.367023125E+00	0L15	308.01	4.977097384E+00	0L15	312.02	4.756717638E+00	0L15	308.04	4.079028834E+00
0L16	309.02	3.370975582E+00	0L17	309.03	4.390954863E+00	0L16	309.02	5.098397504E+00	0L16	313.02	5.737150230E+00	0L16	309.03	3.703244413E+00
0L17	310.02	3.393093867E+00	0L18	310.02	4.455944100E+00	0L17	310.01	4.588046300E+00	0L17	314.02	4.782339992E+00	0L17	310	3.893290652E+00
0L18	311.02	3.968355651E+00	0L19	311.03	4.671476694E+00	0L18	311.03	5.336371917E+00	0L18	315.03	4.887224432E+00	0L18	311.01	3.779238958E+00
0L19	312.02	3.716231109E+00	0L20	312.02	4.446111266E+00	0L19	312.01	5.252116369E+00	0L19	316.04	5.081770357E+00	0L19	312.02	4.104890420E+00
0L20	313.02	4.083130153E+00	0L21	313.02	4.751976749E+00	0L20	313.02	5.106905099E+00	0L20	317.03	5.865918600E+00	0L20	313.01	3.900368340E+00
0L21	314.03	4.069840558E+00	0L22	314.04	4.697243406E+00	0L21	314.03	5.167504111E+00	0L21	318.02	5.276014477E+00	0L21	314.03	4.053782879E+00
0L22	315.02	4.259259732E+00	0L23	315.02	4.959834420E+00	0L22	315.02	5.792736326E+00	0L22	319.03	5.027434801E+00	0L22	315.05	3.680892601E+00
0L23	316.01	4.481355790E+00	0L24	316.04	4.756968755E+00	0L23	316.01	6.990034066E+00	0L23	320.03	5.441901862E+00	0L23	316.01	3.716497645E+00
0L24	317.02	4.222449674E+00	0L25	317.03	6.628905868E+00	0L24	317.04	5.274815384E+00	0L24	321.02	5.080039117E+00	0L24	317.02	3.806219461E+00
0L25	318.01	4.655570185E+00	0L26	318.03	5.764870945E+00	0L25	318.03	5.597803038E+00	0L25	322.01	5.387920680E+00	0L25	318.05	3.826648235E+00
0L26	319.01	5.333082876E+00	0L27	319.02	5.720830935E+00	0L26	319.04	5.539228366E+00	0L26	323.02	5.187405836E+00	0L26	319.03	3.989848064E+00
0L27	320	5.508297218E+00	0L28	320.02	5.382806955E+00	0L27	319.97	6.143353005E+00	0L27	324.03	4.842006791E+00	0L27	320.05	4.033780465E+00
0L28	321.02	5.683170997E+00	0L29	321.01	5.860239414E+00	0L28	321.03	5.576640084E+00	0L28	325.02	4.863278688E+00	0L28	321.01	6.006611817E+00
0L29	322.02	6.202066821E+00	0L30	322.03	5.266902265E+00	0L29	322.02	5.608809512E+00	0L29	326.02	5.285828335E+00	0L29	322.01	3.726502239E+00
0L30	323.02	6.526158552E+00	0L31	323.01	5.576628229E+00	0L30	323.06	6.288444468E+00	0L30	327.02	5.206140418E+00	0L30	323.02	4.093322761E+00
0L31	324.02	7.098522236E+00	0L32	324.04	5.575469607E+00	0L31	323.99	5.890948876E+00	0L31	328.01	4.667555931E+00	0L31	324.03	3.970500932E+00
0L32	325.01	6.226892485E+00	0L33	325.01	6.008067040E+00	0L32	325.01	6.010961314E+00	0L32	329.01	4.720002898E+00	0L32	325.01	3.931939225E+00
0L33	326.02	7.037393246E+00	0L34	326.03	6.093326027E+00	0L33	326.02	5.056665493E+00	0L33	330.01	4.939215273E+00	0L33	326.01	4.137279853E+00
0L34	327.03	1.074502200E+01	0L35	327.03	7.486658503E+00	0L34	327.02	5.384682412E+00	0L34	331.03	4.452335082E+00	0L34	327.01	3.602094122E+00
0L35	328.05	1.130038797E+01	0L36	328.04	8.772752288E+00	0L35	328.02	6.741398569E+00	0L35	332.03	4.477596926E+00	0L35	328.03	4.113672457E+00
0L36	329.05	1.512851497E+01	0L37	329.02	6.893141234E+00	0L36	329.03	6.013094003E+00	0L36	333.02	5.110757599E+00	0L36	329.01	4.005359222E+00
