3.600E-2 3.978E-5 3.364E-160 8.589E-70 8.731E-36 3.103E-26 8.835E-13 3.978E-5 5.870E-12
3.860E-2 1.572E-4 8.246E-158 1.659E-68 6.189E-35 1.923E-25 2.906E-12 1.572E-4 4.372E-11
4.120E-2 5.764E-4 1.940E-155 3.117E-67 4.286E-34 1.158E-24 9.327E-12 5.764E-4 3.022E-10
4.380E-2 1.961E-3 4.378E-153 5.700E-66 2.900E-33 6.788E-24 2.922E-11 1.961E-3 1.937E-9
4.640E-2 6.189E-3 9.484E-151 1.014E-64 1.916E-32 3.869E-23 8.936E-11 6.189E-3 1.153E-8
4.900E-2 1.813E-2 1.971E-148 1.755E-63 1.237E-31 2.145E-22 2.667E-10 1.813E-2 6.363E-8
5.160E-2 4.926E-2 3.931E-146 2.955E-62 7.802E-31 1.156E-21 7.771E-10 4.926E-2 3.259E-7
5.420E-2 1.242E-1 7.524E-144 4.842E-61 4.806E-30 6.064E-21 2.210E-9 1.242E-1 1.548E-6
5.680E-2 2.905E-1 1.382E-141 7.718E-60 2.893E-29 3.093E-20 6.133E-9 2.905E-1 6.827E-6
5.940E-2 6.306E-1 2.435E-139 1.197E-58 1.701E-28 1.534E-19 1.662E-8 6.306E-1 2.793E-5
6.200E-2 1.270E+0 4.118E-137 1.806E-57 9.767E-28 7.401E-19 4.393E-8 1.270E+0 1.060E-4
6.460E-2 2.373E+0 6.681E-135 2.652E-56 5.480E-27 3.473E-18 1.134E-7 2.373E+0 3.733E-4
6.720E-2 4.115E+0 1.040E-132 3.788E-55 3.003E-26 1.585E-17 2.856E-7 4.114E+0 1.220E-3
6.980E-2 6.621E+0 1.554E-130 5.265E-54 1.608E-25 7.035E-17 7.023E-7 6.617E+0 3.698E-3
7.240E-2 9.887E+0 2.229E-128 7.119E-53 8.411E-25 3.037E-16 1.685E-6 9.876E+0 1.040E-2
7.500E-2 1.370E+1 3.066E-126 9.366E-52 4.297E-24 1.275E-15 3.948E-6 1.368E+1 2.715E-2
7.760E-2 1.764E+1 4.048E-124 1.199E-50 2.145E-23 5.208E-15 9.025E-6 1.757E+1 6.575E-2
8.020E-2 2.110E+1 5.128E-122 1.493E-49 1.046E-22 2.069E-14 2.014E-5 2.095E+1 1.477E-1
8.280E-2 2.348E+1 6.233E-120 1.809E-48 4.981E-22 7.992E-14 4.387E-5 2.317E+1 3.080E-1
8.540E-2 2.437E+1 7.271E-118 2.133E-47 2.318E-21 3.003E-13 9.326E-5 2.378E+1 5.957E-1
8.800E-2 2.371E+1 8.138E-116 2.447E-46 1.054E-20 1.097E-12 1.935E-4 2.264E+1 1.069E+0
9.060E-2 2.178E+1 8.741E-114 2.730E-45 4.678E-20 3.900E-12 3.919E-4 2.000E+1 1.780E+0
9.320E-2 1.915E+1 9.009E-112 2.965E-44 2.029E-19 1.348E-11 7.747E-4 1.640E+1 2.751E+0
9.580E-2 1.642E+1 8.910E-110 3.132E-43 8.598E-19 4.533E-11 1.495E-3 1.247E+1 3.943E+0
9.840E-2 1.405E+1 8.456E-108 3.219E-42 3.559E-18 1.482E-10 2.815E-3 8.801E+0 5.244E+0
1.010E-1 1.224E+1 7.701E-106 3.220E-41 1.439E-17 4.715E-10 5.175E-3 5.763E+0 6.472E+0
1.036E-1 1.092E+1 6.730E-104 3.133E-40 5.685E-17 1.459E-9 9.284E-3 3.501E+0 7.410E+0
1.062E-1 9.862E+0 5.643E-102 2.966E-39 2.194E-16 4.388E-9 1.626E-2 1.973E+0 7.872E+0
1.088E-1 8.819E+0 4.541E-100 2.732E-38 8.270E-16 1.284E-8 2.779E-2 1.032E+0 7.759E+0
1.114E-1 7.644E+0 3.506E-98 2.448E-37 3.046E-15 3.655E-8 4.636E-2 5.008E-1 7.097E+0
1.140E-1 6.323E+0 2.598E-96 2.134E-36 1.096E-14 1.012E-7 7.550E-2 2.255E-1 6.022E+0
1.166E-1 4.955E+0 1.847E-94 1.811E-35 3.850E-14 2.724E-7 1.200E-1 9.418E-2 4.741E+0
1.192E-1 3.686E+0 1.260E-92 1.495E-34 1.322E-13 7.132E-7 1.861E-1 3.650E-2 3.463E+0
1.218E-1 2.642E+0 8.248E-91 1.200E-33 4.433E-13 1.816E-6 2.818E-1 1.313E-2 2.347E+0
1.244E-1 1.897E+0 5.181E-89 9.378E-33 1.452E-12 4.499E-6 4.165E-1 4.380E-3 1.476E+0
1.270E-1 1.464E+0 3.123E-87 7.129E-32 4.647E-12 1.084E-5 6.009E-1 1.356E-3 8.614E-1
1.296E-1 1.313E+0 1.807E-85 5.273E-31 1.453E-11 2.540E-5 8.460E-1 3.895E-4 4.663E-1
1.322E-1 1.397E+0 1.003E-83 3.794E-30 4.437E-11 5.788E-5 1.163E+0 1.038E-4 2.343E-1
1.348E-1 1.669E+0 5.341E-82 2.657E-29 1.324E-10 1.283E-4 1.559E+0 2.567E-5 1.092E-1
1.374E-1 2.089E+0 2.730E-80 1.810E-28 3.858E-10 2.766E-4 2.042E+0 5.890E-6 4.721E-2
1.400E-1 2.628E+0 1.339E-78 1.199E-27 1.098E-9 5.799E-4 2.609E+0 1.254E-6 1.894E-2
1.426E-1 3.262E+0 6.300E-77 7.734E-27 3.055E-9 1.183E-3 3.254E+0 2.476E-7 7.051E-3
1.452E-1 3.966E+0 2.845E-75 4.853E-26 8.301E-9 2.346E-3 3.961E+0 4.538E-8 2.436E-3
1.478E-1 4.712E+0 1.233E-73 2.962E-25 2.203E-8 4.525E-3 4.707E+0 7.717E-9 7.805E-4
1.504E-1 5.468E+0 5.126E-72 1.759E-24 5.712E-8 8.490E-3 5.459E+0 1.217E-9 2.321E-4
1.530E-1 6.195E+0 2.046E-70 1.017E-23 1.447E-7 1.549E-2 6.180E+0 1.782E-10 6.403E-5
1.556E-1 6.855E+0 7.832E-69 5.716E-23 3.580E-7 2.750E-2 6.828E+0 2.420E-11 1.639E-5
1.582E-1 7.411E+0 2.878E-67 3.126E-22 8.653E-7 4.747E-2 7.364E+0 3.050E-12 3.893E-6
1.608E-1 7.831E+0 1.014E-65 1.664E-21 2.043E-6 7.969E-2 7.751E+0 3.566E-13 8.579E-7
1.634E-1 8.094E+0 3.432E-64 8.616E-21 4.713E-6 1.301E-1 7.963E+0 3.869E-14 1.754E-7
1.660E-1 8.192E+0 1.114E-62 4.341E-20 1.062E-5 2.067E-1 7.986E+0 3.894E-15 3.328E-8
1.686E-1 8.136E+0 3.471E-61 2.128E-19 2.337E-5 3.193E-1 7.816E+0 3.637E-16 5.857E-9
1.712E-1 7.947E+0 1.037E-59 1.015E-18 5.026E-5 4.797E-1 7.467E+0 3.151E-17 9.565E-10
1.738E-1 7.664E+0 2.976E-58 4.709E-18 1.056E-4 7.009E-1 6.963E+0 2.533E-18 1.449E-10
1.764E-1 7.334E+0 8.190E-57 2.126E-17 2.167E-4 9.961E-1 6.337E+0 1.890E-19 2.038E-11
1.790E-1 7.007E+0 2.163E-55 9.338E-17 4.343E-4 1.377E+0 5.630E+0 1.308E-20 2.658E-12
1.816E-1 6.733E+0 5.483E-54 3.991E-16 8.504E-4 1.851E+0 4.881E+0 8.399E-22 3.217E-13
1.842E-1 6.553E+0 1.333E-52 1.659E-15 1.627E-3 2.420E+0 4.131E+0 5.005E-23 3.613E-14
1.868E-1 6.493E+0 3.112E-51 6.713E-15 3.040E-3 3.078E+0 3.412E+0 2.767E-24 3.765E-15
1.894E-1 6.564E+0 6.968E-50 2.642E-14 5.550E-3 3.807E+0 2.751E+0 1.419E-25 3.639E-16
1.920E-1 6.755E+0 1.497E-48 1.012E-13 9.897E-3 4.580E+0 2.165E+0 6.754E-27 3.265E-17
1.946E-1 7.039E+0 3.087E-47 3.770E-13 1.724E-2 5.359E+0 1.663E+0 2.982E-28 2.717E-18
1.972E-1 7.375E+0 6.109E-46 1.367E-12 2.934E-2 6.099E+0 1.247E+0 1.222E-29 2.098E-19
1.998E-1 7.711E+0 1.160E-44 4.821E-12 4.878E-2 6.750E+0 9.123E-1 4.645E-31 1.503E-20
2.024E-1 7.997E+0 2.113E-43 1.655E-11 7.922E-2 7.266E+0 6.516E-1 1.638E-32 9.992E-22
2.050E-1 8.188E+0 3.694E-42 5.524E-11 1.257E-1 7.608E+0 4.543E-1 5.361E-34 6.163E-23
2.076E-1 8.251E+0 6.197E-41 1.795E-10 1.948E-1 7.747E+0 3.091E-1 1.628E-35 3.527E-24
2.102E-1 8.174E+0 9.976E-40 5.672E-10 2.949E-1 7.673E+0 2.053E-1 4.586E-37 1.873E-25
2.128E-1 7.961E+0 1.541E-38 1.744E-9 4.362E-1 7.392E+0 1.331E-1 1.199E-38 9.226E-27
2.154E-1 7.640E+0 2.284E-37 5.219E-9 6.302E-1 6.925E+0 8.420E-2 2.907E-40 4.217E-28
2.180E-1 7.252E+0 3.249E-36 1.519E-8 8.894E-1 6.311E+0 5.200E-2 6.542E-42 1.789E-29
2.206E-1 6.851E+0 4.435E-35 4.303E-8 1.226E+0 5.593E+0 3.134E-2 1.366E-43 7.038E-31
2.232E-1 6.491E+0 5.808E-34 1.186E-7 1.652E+0 4.821E+0 1.844E-2 2.646E-45 2.570E-32
2.258E-1 6.226E+0 7.299E-33 3.179E-7 2.173E+0 4.042E+0 1.059E-2 4.756E-47 8.705E-34
2.284E-1 6.095E+0 8.803E-32 8.294E-7 2.793E+0 3.296E+0 5.935E-3 7.931E-49 2.736E-35
2.310E-1 6.124E+0 1.019E-30 2.105E-6 3.507E+0 2.614E+0 3.247E-3 1.227E-50 7.980E-37
2.336E-1 6.319E+0 1.131E-29 5.198E-6 4.302E+0 2.016E+0 1.734E-3 1.762E-52 2.159E-38
2.362E-1 6.668E+0 1.205E-28 1.249E-5 5.154E+0 1.513E+0 9.036E-4 2.347E-54 5.421E-40
2.388E-1 7.137E+0 1.232E-27 2.919E-5 6.033E+0 1.104E+0 4.596E-4 2.901E-56 1.263E-41
2.414E-1 7.682E+0 1.209E-26 6.640E-5 6.898E+0 7.833E-1 2.282E-4 3.326E-58 2.729E-43
2.440E-1 8.246E+0 1.139E-25 1.469E-4 7.706E+0 5.406E-1 1.106E-4 3.539E-60 5.473E-45
2.466E-1 8.772E+0 1.029E-24 3.163E-4 8.408E+0 3.629E-1 5.232E-5 3.494E-62 1.018E-46
2.492E-1 9.201E+0 8.917E-24 6.626E-4 8.963E+0 2.370E-1 2.416E-5 3.200E-64 1.758E-48
2.518E-1 9.485E+0 7.418E-23 1.350E-3 9.333E+0 1.505E-1 1.089E-5 2.720E-66 2.816E-50
2.544E-1 9.590E+0 5.922E-22 2.678E-3 9.494E+0 9.295E-2 4.788E-6 2.144E-68 4.185E-52
2.570E-1 9.495E+0 4.536E-21 5.166E-3 9.434E+0 5.584E-2 2.055E-6 1.569E-70 5.770E-54
2.596E-1 9.201E+0 3.334E-20 9.698E-3 9.159E+0 3.262E-2 8.613E-7 1.065E-72 7.382E-56
2.622E-1 8.721E+0 2.352E-19 1.771E-2 8.685E+0 1.854E-2 3.523E-7 6.708E-75 8.763E-58
2.648E-1 8.087E+0 1.592E-18 3.147E-2 8.046E+0 1.025E-2 1.406E-7 3.920E-77 9.652E-60
2.674E-1 7.341E+0 1.034E-17 5.441E-2 7.281E+0 5.508E-3 5.480E-8 2.125E-79 9.864E-62
2.700E-1 6.531E+0 6.442E-17 9.152E-2 6.437E+0 2.880E-3 2.084E-8 1.069E-81 9.352E-64
2.726E-1 5.710E+0 3.852E-16 1.498E-1 5.559E+0 1.464E-3 7.736E-9 4.991E-84 8.228E-66
2.752E-1 4.929E+0 2.211E-15 2.385E-1 4.690E+0 7.242E-4 2.803E-9 2.161E-86 6.716E-68
2.778E-1 4.235E+0 1.217E-14 3.695E-1 3.865E+0 3.484E-4 9.912E-10 8.685E-89 5.086E-70
2.804E-1 3.669E+0 6.432E-14 5.569E-1 3.111E+0 1.630E-4 3.421E-10 3.238E-91 3.574E-72
2.830E-1 3.264E+0 3.261E-13 8.167E-1 2.447E+0 7.416E-5 1.153E-10 1.120E-93 2.330E-74
2.856E-1 3.045E+0 1.587E-12 1.165E+0 1.880E+0 3.282E-5 3.790E-11 3.595E-96 1.410E-76
2.882E-1 3.029E+0 7.409E-12 1.618E+0 1.411E+0 1.413E-5 1.217E-11 1.071E-98 7.912E-79
2.908E-1 3.220E+0 3.319E-11 2.185E+0 1.035E+0 5.914E-6 3.811E-12 2.958E-101 4.120E-81
2.934E-1 3.612E+0 1.427E-10 2.871E+0 7.409E-1 2.408E-6 1.165E-12 7.584E-104 1.991E-83
2.960E-1 4.190E+0 5.886E-10 3.671E+0 5.184E-1 9.537E-7 3.478E-13 1.804E-106 8.925E-86
2.986E-1 4.922E+0 2.330E-9 4.567E+0 3.543E-1 3.673E-7 1.013E-13 3.981E-109 3.713E-88
3.012E-1 5.765E+0 8.850E-9 5.528E+0 2.366E-1 1.376E-7 2.881E-14 8.153E-112 1.433E-90
3.038E-1 6.664E+0 3.226E-8 6.510E+0 1.543E-1 5.014E-8 7.994E-15 1.549E-114 5.131E-93
3.064E-1 7.557E+0 1.128E-7 7.459E+0 9.832E-2 1.777E-8 2.165E-15 2.731E-117 1.705E-95
3.090E-1 8.376E+0 3.787E-7 8.315E+0 6.119E-2 6.124E-9 5.725E-16 4.466E-120 5.255E-98
3.116E-1 9.056E+0 1.220E-6 9.019E+0 3.721E-2 2.053E-9 1.477E-16 6.778E-123 1.503E-100
3.142E-1 9.539E+0 3.769E-6 9.517E+0 2.210E-2 6.694E-10 3.721E-17 9.543E-126 3.989E-103
3.168E-1 9.784E+0 1.118E-5 9.771E+0 1.282E-2 2.123E-10 9.148E-18 1.247E-128 9.823E-106
3.194E-1 9.768E+0 3.180E-5 9.761E+0 7.269E-3 6.547E-11 2.195E-18 1.511E-131 2.244E-108
3.220E-1 9.491E+0 8.684E-5 9.487E+0 4.025E-3 1.964E-11 5.141E-19 1.700E-134 4.757E-111
3.246E-1 8.974E+0 2.275E-4 8.971E+0 2.177E-3 5.730E-12 1.175E-19 1.774E-137 9.356E-114
3.272E-1 8.256E+0 5.721E-4 8.254E+0 1.151E-3 1.626E-12 2.622E-20 1.717E-140 1.707E-116
3.298E-1 7.391E+0 1.380E-3 7.389E+0 5.940E-4 4.487E-13 5.711E-21 1.543E-143 2.891E-119
3.324E-1 6.439E+0 3.196E-3 6.435E+0 2.995E-4 1.205E-13 1.214E-21 1.286E-146 4.541E-122
3.350E-1 5.460E+0 7.100E-3 5.453E+0 1.475E-4 3.145E-14 2.519E-22 9.945E-150 6.619E-125
3.376E-1 4.511E+0 1.513E-2 4.496E+0 7.100E-5 7.985E-15 5.101E-23 7.136E-153 8.952E-128
3.402E-1 3.637E+0 3.096E-2 3.606E+0 3.338E-5 1.972E-15 1.008E-23 4.751E-156 1.123E-130
3.428E-1 2.875E+0 6.077E-2 2.815E+0 1.533E-5 4.737E-16 1.945E-24 2.935E-159 1.308E-133
