Ew Nt
4.4799974E-1 3.3799760E+14
4.4527399E-1 3.2551238E+14
4.4254822E-1 3.5023291E+14
4.3982245E-1 3.7920034E+14
4.3709667E-1 3.9435042E+14
4.3437091E-1 3.8988800E+14
4.3164514E-1 3.6907222E+14
4.2891938E-1 3.4127618E+14
4.2619360E-1 3.1682148E+14
4.2346784E-1 3.0128920E+14
4.2074207E-1 2.9390310E+14
4.1801630E-1 2.9107391E+14
4.1529054E-1 2.9094467E+14
4.1256477E-1 2.9435716E+14
4.0983900E-1 3.0202732E+14
4.0711323E-1 3.1180525E+14
4.0438747E-1 3.1947735E+14
4.0166170E-1 3.2256993E+14
3.9893594E-1 3.2338676E+14
3.9621017E-1 3.2822483E+14
3.9348440E-1 3.4339461E+14
3.9075863E-1 3.7151951E+14
3.8803287E-1 4.1105277E+14
3.8530710E-1 4.5890068E+14
3.8258133E-1 5.1349202E+14
3.7985556E-1 5.7578794E+14
3.7712980E-1 6.4815446E+14
3.7440403E-1 7.3308850E+14
3.7167826E-1 8.3331881E+14
3.6895249E-1 9.5253175E+14
3.6622673E-1 1.0948538E+15
3.6350096E-1 1.2626901E+15
3.6077519E-1 1.4547289E+15
3.5804943E-1 1.6661743E+15
3.5532366E-1 1.8912140E+15
3.5259789E-1 2.1255708E+15
3.4987212E-1 2.3669174E+15
3.4714636E-1 2.6130076E+15
3.4442059E-1 2.8595288E+15
3.4169482E-1 3.0998012E+15
3.3896905E-1 3.3264965E+15
3.3624329E-1 3.5336670E+15
3.3351752E-1 3.7174305E+15
3.3079175E-1 3.8752650E+15
3.2806598E-1 4.0051904E+15
3.2534022E-1 4.1058844E+15
3.2261445E-1 4.1775866E+15
3.1988868E-1 4.2226928E+15
3.1716292E-1 4.2452057E+15
3.1443715E-1 4.2493807E+15
3.1171138E-1 4.2385758E+15
3.0898561E-1 4.2150873E+15
3.0625985E-1 4.1807145E+15
3.0353408E-1 4.1372631E+15
3.0080831E-1 4.0863787E+15
2.9808254E-1 4.0287000E+15
2.9535678E-1 3.9625056E+15
2.9263101E-1 3.8815094E+15
2.8990524E-1 3.7710565E+15
2.8717948E-1 3.6029897E+15
2.8445371E-1 3.3325186E+15
2.8172794E-1 2.9037632E+15
2.7900217E-1 2.2694665E+15
2.7627641E-1 1.4209389E+15
2.7355064E-1 9.3442565E+14
