Ew Nt
4.4381211E-1 6.1140929E+14
4.4111184E-1 5.2801532E+14
4.3841155E-1 4.9968367E+14
4.3571126E-1 5.1432718E+14
4.3301096E-1 5.3965631E+14
4.3031067E-1 5.4656849E+14
4.2761039E-1 5.2440275E+14
4.2491010E-1 4.8147408E+14
4.2220981E-1 4.3445087E+14
4.1950953E-1 3.9572814E+14
4.1680923E-1 3.6712857E+14
4.1410894E-1 3.4251530E+14
4.1140866E-1 3.1530939E+14
4.0870837E-1 2.8426320E+14
4.0600808E-1 2.5361115E+14
4.0330779E-1 2.2899501E+14
4.0060750E-1 2.1332556E+14
3.9790721E-1 2.0540422E+14
3.9520693E-1 2.0125147E+14
3.9250664E-1 1.9655265E+14
3.8980635E-1 1.8881321E+14
3.8710606E-1 1.7844294E+14
3.8440577E-1 1.6837630E+14
3.8170548E-1 1.6227548E+14
3.7900519E-1 1.6219122E+14
3.7630491E-1 1.6725970E+14
3.7360462E-1 1.7459030E+14
3.7090433E-1 1.8178472E+14
3.6820404E-1 1.8898696E+14
3.6550375E-1 1.9873089E+14
3.6280346E-1 2.1394539E+14
3.6010318E-1 2.3610466E+14
3.5740289E-1 2.6503183E+14
3.5470260E-1 3.0005044E+14
3.5200231E-1 3.4105835E+14
3.4930202E-1 3.8859554E+14
3.4660173E-1 4.4324541E+14
3.4390144E-1 5.0536082E+14
3.4120116E-1 5.7558020E+14
3.3850087E-1 6.5555707E+14
3.3580058E-1 7.4794832E+14
3.3310029E-1 8.5543627E+14
3.3040000E-1 9.7956296E+14
3.2769971E-1 1.1202953E+15
3.2499942E-1 1.2764537E+15
3.2229914E-1 1.4463720E+15
3.1959885E-1 1.6282059E+15
3.1689856E-1 1.8198169E+15
3.1419827E-1 2.0185122E+15
3.1149798E-1 2.2208926E+15
3.0879769E-1 2.4228827E+15
3.0609740E-1 2.6199610E+15
3.0339712E-1 2.8075175E+15
3.0069683E-1 2.9812009E+15
2.9799654E-1 3.1370189E+15
2.9529625E-1 3.2709627E+15
2.9259596E-1 3.3779219E+15
2.8989567E-1 3.4494223E+15
2.8719539E-1 3.4695520E+15
2.8449510E-1 3.4094192E+15
2.8179481E-1 3.2235491E+15
2.7909452E-1 2.8552971E+15
2.7639423E-1 2.2573753E+15
2.7369394E-1 1.4235707E+15
2.7099365E-1 9.3958690E+14
