fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.425332543E-16 1.000000000E+20 1.234777988E+00 1.026500854E-16 7.081236565E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.443551811E-16 1.000000000E+20 1.243978196E+00 1.014733361E-16 1.144011724E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.054835679E-16 1.000000000E+20 1.237620184E+00 1.500026262E-16 8.185208891E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.081901727E-16 1.000000000E+20 1.244275413E+00 1.489077695E-16 1.161990954E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.940694316E-16 1.000000000E+20 1.239845015E+00 2.195174237E-16 9.227190625E-04 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.980100956E-16 1.000000000E+20 1.244687066E+00 2.184962738E-16 1.187971025E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.166260787E-16 1.000000000E+20 1.241796907E+00 3.215175627E-16 1.023605779E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.222388372E-16 1.000000000E+20 1.245298753E+00 3.205747145E-16 1.225846749E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.823379708E-16 1.000000000E+20 1.243588963E+00 4.711320948E-16 1.125549665E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.901575420E-16 1.000000000E+20 1.246111936E+00 4.702871901E-16 1.279428158E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.000339610E-16 1.000000000E+20 1.245387697E+00 6.905714522E-16 1.236901453E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.106714038E-16 1.000000000E+20 1.247221004E+00 6.898384186E-16 1.354628126E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.176428311E-15 1.000000000E+20 1.247493330E+00 1.012657668E-15 1.374375928E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.090501364E-15 1.000000000E+20 1.248845739E+00 1.012046397E-15 1.465797598E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.514568788E-15 1.000000000E+20 1.249810978E+00 1.485115733E-15 1.537994620E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.432590749E-15 1.000000000E+20 1.250822723E+00 1.484669908E-15 1.610363894E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.914090420E-15 1.000000000E+20 1.252535807E+00 2.178726893E-15 1.742334506E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.836344165E-15 1.000000000E+20 1.253293220E+00 2.178580002E-15 1.801562527E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.373664347E-15 1.000000000E+20 1.255673778E+00 3.198135006E-15 1.996699927E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.300198308E-15 1.000000000E+20 1.256262356E+00 3.198369429E-15 2.046404277E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.894266462E-15 1.000000000E+20 1.259367671E+00 4.700397142E-15 2.307132752E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.824852449E-15 1.000000000E+20 1.259834069E+00 4.701086554E-15 2.349955107E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.486625219E-15 1.000000000E+20 1.263526012E+00 6.911545493E-15 2.669824378E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.420833105E-15 1.000000000E+20 1.263897081E+00 6.912530504E-15 2.707119531E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.164897042E-15 1.000000000E+20 1.267942542E+00 1.017063366E-14 3.088643888E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.102244439E-15 1.000000000E+20 1.268250961E+00 1.017228900E-14 3.121332656E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.948248605E-15 1.000000000E+20 1.272715143E+00 1.498075032E-14 3.559892772E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.888232958E-15 1.000000000E+20 1.272970914E+00 1.498318741E-14 3.588802342E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.857265499E-15 1.000000000E+20 1.277825011E+00 2.208359559E-14 4.076708724E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.799508808E-15 1.000000000E+20 1.278041334E+00 2.208683853E-14 4.101823618E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.909790432E-15 1.000000000E+20 1.283226929E+00 3.257998670E-14 4.637706482E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.854077998E-15 1.000000000E+20 1.283425123E+00 3.258576099E-14 4.659211052E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.119318036E-15 1.000000000E+20 1.288859799E+00 4.810222188E-14 5.232891872E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.065229850E-15 1.000000000E+20 1.289057185E+00 4.811307408E-14 5.253851222E-03 
018_290 018_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.506561698E-15 1.000000000E+20 1.294903138E+00 7.107395626E-14 5.869103434E-03 
018_290_SRH 018_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.454337883E-15 1.000000000E+20 1.295055582E+00 7.108639557E-14 5.884895608E-03 
019_290 019_290.dat 290 39.98 1,000000000E+00 0,000000000E+00 1,087735059E-14 1,000000000E+20 1,300784276E+00 1,054739344E-13 6,807848853E-03 
019_290_SRH 019_290_srh.dat 290 39,98 1.000000000E+00 0.000000000E+00 1.082678124E-14 1.000000000E+20 1.300914656E+00 1.054906336E-13 6.822058644E-03 
