fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L289 59279356.755 340.32 34.069 2.404478923E-01 1.554337412E-04 2.211223047E-05 1.778987185E-01 1.242875578E-04 5.916519191E-01 0.000000000E+00 
L290 59304746.53 340.14 34.087 2.422979915E-01 1.558575632E-04 2.235513953E-05 1.799537218E-01 1.242272493E-04 5.919699876E-01 0.000000000E+00 
L291 59325743.753 340.03 34.098 2.428823105E-01 1.564243417E-04 2.251883554E-05 1.801426280E-01 1.250051927E-04 5.927147127E-01 0.000000000E+00 
L292 59346743.521 339.94 34.107 2.430972113E-01 1.570614721E-04 2.255185302E-05 1.805926453E-01 1.248744988E-04 5.906532415E-01 0.000000000E+00 
L293 59367747.248 339.89 34.112 2.438892192E-01 1.580310723E-04 2.291445051E-05 1.821404786E-01 1.258037561E-04 5.945307980E-01 0.000000000E+00 
L294 59388743.183 339.87 34.114 2.449221645E-01 1.588936936E-04 2.318816736E-05 1.824705426E-01 1.270864374E-04 5.958427736E-01 0.000000000E+00 
L295 59409746.391 339.84 34.117 2.446373153E-01 1.598233193E-04 2.334673027E-05 1.812662778E-01 1.288035508E-04 5.971222000E-01 0.000000000E+00 
L296 59430746.123 339.81 34.12 2.454195384E-01 1.605591847E-04 2.344298241E-05 1.835114884E-01 1.277520189E-04 5.949337034E-01 0.000000000E+00 
L297 59451745.882 339.8 34.121 2.465856258E-01 1.610484234E-04 2.361764798E-05 1.840471465E-01 1.283184203E-04 5.947198181E-01 0.000000000E+00 
L298 59472745.724 339.81 34.12 2.466860127E-01 1.617662736E-04 2.377565973E-05 1.832969387E-01 1.297058551E-04 5.957994116E-01 0.000000000E+00 
L299 59493745.663 339.81 34.12 2.464131681E-01 1.625580025E-04 2.386216497E-05 1.831458561E-01 1.302749798E-04 5.957136856E-01 0.000000000E+00 
L300 59514746.87 339.81 34.12 2.474029778E-01 1.633877869E-04 2.413604842E-05 1.837049938E-01 1.313715434E-04 5.970925544E-01 0.000000000E+00 
L301 59535745.138 339.84 34.117 2.473074351E-01 1.641601550E-04 2.427332701E-05 1.851256874E-01 1.311257742E-04 5.978942545E-01 0.000000000E+00 
L302 59556975.54 339.86 34.115 2.483567035E-01 1.651937655E-04 2.450768708E-05 1.841145933E-01 1.330961350E-04 5.973553903E-01 0.000000000E+00 
L303 59577975.122 339.86 34.115 2.482158271E-01 1.660319442E-04 2.464026892E-05 1.855976087E-01 1.327453760E-04 5.978941712E-01 0.000000000E+00 
L304 59598974.663 339.88 34.113 2.489081883E-01 1.665328475E-04 2.480781231E-05 1.860005072E-01 1.333697816E-04 5.984796334E-01 0.000000000E+00 
L305 59619974.416 339.89 34.112 2.487904428E-01 1.669702855E-04 2.487949921E-05 1.847583163E-01 1.346692965E-04 5.989199110E-01 0.000000000E+00 
L306 59641131.348 339.92 34.109 2.492352583E-01 1.676613247E-04 2.513307413E-05 1.872551487E-01 1.342066032E-04 6.014551374E-01 0.000000000E+00 
L307 59661992.807 339.92 34.109 2.495154639E-01 1.684492346E-04 2.521609611E-05 1.863872285E-01 1.352867870E-04 5.999448681E-01 2.792730115E-17 
L308 59683255.394 339.93 34.108 2.496628011E-01 1.693972800E-04 2.537330046E-05 1.867038756E-01 1.359004741E-04 5.999522563E-01 4.686682633E-16 
L309 59703973.623 339.96 34.105 2.505414863E-01 1.701382036E-04 2.564858829E-05 1.879334837E-01 1.364676951E-04 6.017027188E-01 0.000000000E+00 
L310 59724973.836 339.97 34.104 2.503720830E-01 1.710731285E-04 2.577878211E-05 1.871912627E-01 1.377073500E-04 6.018589120E-01 0.000000000E+00 
L311 59745973.262 339.99 34.102 2.515173313E-01 1.713058107E-04 2.596366964E-05 1.886177127E-01 1.376476993E-04 6.025957492E-01 0.000000000E+00 
L312 59766972.858 339.99 34.102 2.516415222E-01 1.719429592E-04 2.601189056E-05 1.873161888E-01 1.388616719E-04 6.011809603E-01 0.000000000E+00 
L313 59787744.865 340 34.101 2.523824705E-01 1.723644057E-04 2.615607311E-05 1.885046699E-01 1.387512810E-04 6.012647854E-01 0.000000000E+00 
