fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.019846948E-23 1.000000000E+20 1.020246043E+00 3.510805798E-10 7.435554049E-02 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.608617126E-23 1.000000000E+20 1.020250543E+00 3.510058546E-10 7.436857156E-02 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.599844853E-23 1.000000000E+20 1.022637960E+00 4.080422485E-10 7.672958874E-02 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.418620180E-23 1.000000000E+20 1.022642343E+00 4.079678699E-10 7.674025714E-02 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.151663045E-24 1.000000000E+20 1.025291805E+00 4.755755342E-10 7.959027270E-02 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.189443663E-23 1.000000000E+20 1.025296079E+00 4.755011522E-10 7.959901122E-02 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.058714118E-24 1.000000000E+20 1.028223192E+00 5.560757424E-10 8.302757471E-02 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.395458315E-24 1.000000000E+20 1.028227356E+00 5.560016256E-10 8.303462089E-02 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.150707012E-25 1.000000000E+20 1.031451658E+00 6.524564075E-10 8.720684352E-02 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.392787120E-26 1.000000000E+20 1.031455731E+00 6.523826449E-10 8.721240946E-02 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.134262409E-25 1.000000000E+20 1.035437974E+00 7.692725823E-10 9.065928743E-02 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.178341600E-25 1.000000000E+20 1.035441945E+00 7.691991140E-10 9.066359096E-02 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.208901503E-26 1.000000000E+20 1.039302156E+00 9.105769017E-10 9.682285802E-02 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.191970507E-25 1.000000000E+20 1.039305932E+00 9.105037553E-10 9.682634290E-02 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.095958050E-25 1.000000000E+20 1.043988148E+00 1.085746866E-09 1.031744570E-01 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.069327210E-25 1.000000000E+20 1.043991734E+00 1.085673712E-09 1.031772500E-01 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.064326410E-25 1.000000000E+20 1.048468578E+00 1.298936004E-09 1.128834935E-01 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.091826406E-25 1.000000000E+20 1.048471936E+00 1.298863096E-09 1.128858113E-01 
010_340 010_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.713936932E-26 1.000000000E+20 1.053189465E+00 1.563954568E-09 1.255543497E-01 
010_340_SRH 010_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.720894163E-26 1.000000000E+20 1.053192529E+00 1.563880486E-09 1.255562244E-01 
