T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.275362246E+00 1.232890275E+00 4.247197100E-02 1.274942208E+00 1.232698260E+00 4.224394800E-02 4.200380000E-04 1.920150000E-04
295 1.274978203E+00 1.233911904E+00 4.106629900E-02 1.274606778E+00 1.233735372E+00 4.087140600E-02 3.714250000E-04 1.765320000E-04
300 1.275435367E+00 1.235591308E+00 3.984405900E-02 1.275108462E+00 1.235427351E+00 3.968111100E-02 3.269050000E-04 1.639570000E-04
305 1.276766134E+00 1.237587388E+00 3.917874600E-02 1.276476984E+00 1.237435546E+00 3.904143800E-02 2.891500000E-04 1.518420000E-04
310 1.278782862E+00 1.240182277E+00 3.860058500E-02 1.278523386E+00 1.240033866E+00 3.848952000E-02 2.594760000E-04 1.484110000E-04
315 1.281271896E+00 1.243057348E+00 3.821454800E-02 1.281032609E+00 1.242906807E+00 3.812580200E-02 2.392870000E-04 1.505410000E-04
320 1.283959079E+00 1.245731430E+00 3.822764900E-02 1.283730643E+00 1.245575505E+00 3.815513800E-02 2.284360000E-04 1.559250000E-04
325 1.286180264E+00 1.248450222E+00 3.773004200E-02 1.285953427E+00 1.248279964E+00 3.767346300E-02 2.268370000E-04 1.702580000E-04
330 1.287564091E+00 1.250777143E+00 3.678694800E-02 1.287330390E+00 1.250585557E+00 3.674483300E-02 2.337010000E-04 1.915860000E-04
335 1.287393219E+00 1.252132827E+00 3.526039200E-02 1.287146615E+00 1.251915126E+00 3.523148900E-02 2.466040000E-04 2.177010000E-04
340 1.284434684E+00 1.253012626E+00 3.142205800E-02 1.284172704E+00 1.252759187E+00 3.141351700E-02 2.619800000E-04 2.534390000E-04
