cprpf1Mn1.dat - 28.3.2024  :40384000
T=293.23 f=1000000 Vm=0.01 Im=50

cprpf1Mn2.dat - 28.3.2024  :40498000
T=293.24 f=1000000 Vm=0.01 Im=50

cprp100fn1.dat - 28.3.2024  :40614000
T=293.25 f=100000 Vm=0.01 Im=50

cprp100fn2.dat - 28.3.2024  :40730000
T=293.26 f=100000 Vm=0.01 Im=50

cprp10fn1.dat - 28.3.2024  :40846000
T=293.28 f=10000 Vm=0.01 Im=50

cprp10fn2.dat - 28.3.2024  :40962000
T=293.29 f=10000 Vm=0.01 Im=50

cprpf1Mn3.dat - 28.3.2024  :41140000
T=293.31 f=1000000 Vm=0.01 Im=50

cprpf1Mn4.dat - 28.3.2024  :41256000
T=293.33 f=1000000 Vm=0.01 Im=50

cprp100fn3.dat - 28.3.2024  :41370000
T=293.34 f=100000 Vm=0.01 Im=50

cprp100fn4.dat - 28.3.2024  :41486000
T=293.36 f=100000 Vm=0.01 Im=50

cprp10fn3.dat - 28.3.2024  :41602000
T=293.38 f=10000 Vm=0.01 Im=50

cprp10fn4.dat - 28.3.2024  :41718000
T=293.39 f=10000 Vm=0.01 Im=50

rzm1V2n1.dat - 28.3.2024  :41934000
T=293.42 f=1000000 Vb=-1.2 Vm=0.01 Im=50

rzm1V1n1.dat - 28.3.2024  :42108000
T=293.45 f=1000000 Vb=-1.1 Vm=0.01 Im=50

rzm1Vn1.dat - 28.3.2024  :42282000
T=293.48 f=1000000 Vb=-1 Vm=0.01 Im=50

rzm0V9n1.dat - 28.3.2024  :42458000
T=293.50 f=1000000 Vb=-0.9 Vm=0.01 Im=50

rzm0V8n1.dat - 28.3.2024  :42632000
T=293.53 f=1000000 Vb=-0.8 Vm=0.01 Im=50

rzm0V7n1.dat - 28.3.2024  :42808000
T=293.55 f=1000000 Vb=-0.7 Vm=0.01 Im=50

rzm0V6n1.dat - 28.3.2024  :42982000
T=293.58 f=1000000 Vb=-0.6 Vm=0.01 Im=50

rzm0V5n1.dat - 28.3.2024  :43156000
T=293.61 f=1000000 Vb=-0.5 Vm=0.01 Im=50

rzm0V4n1.dat - 28.3.2024  :43332000
T=293.64 f=1000000 Vb=-0.4 Vm=0.01 Im=50

rzm0V3n1.dat - 28.3.2024  :43506000
T=293.66 f=1000000 Vb=-0.3 Vm=0.01 Im=50

rzm0V2n1.dat - 28.3.2024  :43680000
T=293.69 f=1000000 Vb=-0.2 Vm=0.01 Im=50

rzm0V1n1.dat - 28.3.2024  :43856000
T=293.72 f=1000000 Vb=-0.1 Vm=0.01 Im=50

rz0Vn1.dat - 28.3.2024  :44030000
T=293.75 f=1000000 Vm=0.01 Im=50

rz0V1n1.dat - 28.3.2024  :44204000
T=293.77 f=1000000 Vb=0.1 Vm=0.01 Im=50

rz0V2n1.dat - 28.3.2024  :44380000
T=293.80 f=1000000 Vb=0.2 Vm=0.01 Im=50

rz0V3n1.dat - 28.3.2024  :44554000
T=293.83 f=1000000 Vb=0.3 Vm=0.01 Im=50

