T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -2.615124000E-03 1.342426200E-02 2.243071100E-02 2.579038400E-02 3.162568200E-02 4.091830300E-02 5.009634800E-02 5.230371100E-02 4.683287100E-02
295 -1.964399600E-02 8.639944000E-03 2.089770200E-02 2.562534600E-02 3.116493500E-02 4.030725000E-02 4.963292000E-02 5.268529500E-02 4.825308200E-02
300 -5.539464700E-02 -2.292655000E-03 1.777213600E-02 2.467402900E-02 3.089520700E-02 4.010959800E-02 5.041003700E-02 5.435613600E-02 5.051355100E-02
305 -1.221452380E-01 -2.470370400E-02 1.086258000E-02 2.276216400E-02 3.045292800E-02 4.076674600E-02 5.110471500E-02 5.635952300E-02 5.421117800E-02
310 -1.630008910E-01 -6.752403700E-02 -2.874030000E-03 1.880773900E-02 2.960412300E-02 4.119863400E-02 5.244337500E-02 5.901147100E-02 5.822234200E-02
315 -1.326879010E-01 -1.410399010E-01 -2.881921100E-02 1.112232300E-02 2.770393200E-02 4.147418000E-02 5.480254100E-02 6.291944300E-02 6.286122100E-02
320 -6.334137700E-02 -1.688335420E-01 -7.557378800E-02 -3.935958000E-03 2.420445100E-02 4.189401600E-02 5.668043200E-02 6.646317900E-02 6.875771300E-02
325 1.056902900E-02 -1.346025760E-01 -1.509857520E-01 -3.140995900E-02 1.620254700E-02 4.065679900E-02 5.833194700E-02 7.009359000E-02 7.408733800E-02
330 1.828540100E-02 -6.212289800E-02 -1.745001800E-01 -7.792157300E-02 1.919900000E-05 3.722270500E-02 6.037421600E-02 7.467237300E-02 7.922051300E-02
335 2.829227300E-02 9.408170000E-03 -1.398192890E-01 -1.505700830E-01 -2.584434000E-02 3.089030200E-02 6.016185000E-02 7.763020800E-02 8.568887900E-02
340 4.049316200E-02 1.520138400E-02 -7.023453900E-02 -1.798953580E-01 -6.973500700E-02 1.724341700E-02 5.774517700E-02 7.951150000E-02 8.993772700E-02
