N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -2.484074000E-03 -2.002757700E-02 -5.668047700E-02 -1.247788410E-01 -1.622896600E-01 -1.317968280E-01 -6.230811600E-02 1.074015600E-02 1.826703500E-02 2.793290000E-02 3.953992200E-02
1.600000000E+01 3.042390200E-02 3.028626400E-02 3.024544700E-02 2.996236000E-02 2.923704100E-02 2.740827000E-02 2.391867600E-02 1.594595300E-02 -1.081430000E-04 -2.564657300E-02 -6.861153800E-02
1.700000000E+01 4.242467200E-02 4.481774200E-02 4.782491900E-02 5.194100000E-02 5.590385400E-02 5.998342600E-02 6.474549600E-02 6.828735600E-02 7.101876600E-02 7.668447200E-02 7.702950600E-02
1.549996187E+01 2.277423900E-02 2.119709800E-02 1.796666700E-02 1.095879400E-02 -3.122113000E-03 -2.952307500E-02 -7.688295300E-02 -1.528387590E-01 -1.719642960E-01 -1.372529550E-01 -6.833300500E-02
1.649996187E+01 4.600608300E-02 4.639020100E-02 4.777381100E-02 4.895049400E-02 5.057293500E-02 5.299420500E-02 5.473216800E-02 5.603109900E-02 5.746184700E-02 5.655006400E-02 5.342790500E-02
1.674996808E+01 4.752318300E-02 4.894905400E-02 5.129094000E-02 5.375568600E-02 5.658548300E-02 6.032992200E-02 6.332852300E-02 6.600531100E-02 6.914494900E-02 7.035849500E-02 7.024777000E-02
1.624993176E+01 3.824579800E-02 3.821422300E-02 3.848364500E-02 3.946727600E-02 4.014389200E-02 4.055484500E-02 4.098579800E-02 3.970212200E-02 3.619397500E-02 2.979997100E-02 1.642643500E-02
1.574996808E+01 2.564468100E-02 2.554287600E-02 2.466870400E-02 2.278945000E-02 1.865629400E-02 1.099411500E-02 -4.198199000E-03 -3.182087000E-02 -7.836413600E-02 -1.505853210E-01 -1.751212530E-01
1.524993176E+01 1.384617700E-02 8.861217000E-03 -2.384015000E-03 -2.533803300E-02 -6.902885500E-02 -1.436493900E-01 -1.675049840E-01 -1.331006740E-01 -6.073024900E-02 9.395391000E-03 1.494917000E-02
