T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 2.247672000E-03 1.480592300E-02 2.276941300E-02 2.589452600E-02 3.211865200E-02 4.253018100E-02 5.395609100E-02 5.974804700E-02 5.934289100E-02
295 -8.889821000E-03 1.182614300E-02 2.181019400E-02 2.583208700E-02 3.140731400E-02 4.125225100E-02 5.212275400E-02 5.783022500E-02 5.750832700E-02
300 -3.295314000E-02 4.654109000E-03 1.984347600E-02 2.517553400E-02 3.097673900E-02 4.036142900E-02 5.131751500E-02 5.699311700E-02 5.612662000E-02
305 -7.981694600E-02 -1.026336800E-02 1.525890700E-02 2.391886700E-02 3.046271100E-02 4.025748300E-02 5.054433300E-02 5.642763300E-02 5.597387300E-02
310 -1.597254740E-01 -3.945144400E-02 6.172096000E-03 2.132097700E-02 2.986576200E-02 4.014221500E-02 5.049634900E-02 5.659833400E-02 5.630766800E-02
315 -1.417520450E-01 -9.197440700E-02 -1.120117100E-02 1.648445400E-02 2.863175200E-02 4.009779500E-02 5.138579000E-02 5.790839700E-02 5.754724400E-02
320 -8.254445800E-02 -1.746867840E-01 -4.332731300E-02 6.543667000E-03 2.651852100E-02 4.034677100E-02 5.230613100E-02 5.947671900E-02 6.012622000E-02
325 7.103423000E-03 -1.469768860E-01 -9.795265500E-02 -1.186968600E-02 2.139673900E-02 3.968071800E-02 5.340657500E-02 6.165797700E-02 6.325002900E-02
330 1.342978800E-02 -8.575772700E-02 -1.796898170E-01 -4.394305000E-02 1.041178300E-02 3.770384600E-02 5.506969600E-02 6.494661400E-02 6.706129400E-02
335 2.195905600E-02 6.601149000E-03 -1.554565430E-01 -9.714427800E-02 -6.785581000E-03 3.399730800E-02 5.559063500E-02 6.791193800E-02 7.226232400E-02
340 3.294341800E-02 1.130510900E-02 -9.727274000E-02 -1.740782110E-01 -3.733716100E-02 2.531931700E-02 5.492628600E-02 7.078747200E-02 7.744881000E-02
