N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 9.838487000E-03 6.404970000E-03 -1.750692000E-03 -1.861255900E-02 -5.056986300E-02 -1.035250140E-01 -1.309947710E-01 -6.580523300E-02 5.071920000E-03 9.007314000E-03 1.407682400E-02
1.600000000E+01 3.133543500E-02 3.086118500E-02 3.048650600E-02 2.998395600E-02 2.966361300E-02 2.919855700E-02 2.862636800E-02 2.693032900E-02 2.241776100E-02 1.659184700E-02 5.577423000E-03
1.700000000E+01 6.585383100E-02 6.407453700E-02 6.209339700E-02 6.065181900E-02 5.898181200E-02 5.777371600E-02 5.744651400E-02 5.741515100E-02 5.790005400E-02 5.943672800E-02 6.116389500E-02
1.549996187E+01 2.368398100E-02 2.352210200E-02 2.310364900E-02 2.152189700E-02 1.833404800E-02 1.215648100E-02 4.437970000E-04 -2.064295000E-02 -5.614020600E-02 -1.104292480E-01 -1.536387580E-01
1.649996187E+01 5.438119700E-02 5.252004100E-02 5.127608400E-02 4.967374700E-02 4.854356700E-02 4.806706200E-02 4.763022200E-02 4.744692100E-02 4.776963200E-02 4.772000500E-02 4.744171300E-02
1.674996808E+01 6.251863500E-02 6.059571500E-02 5.920542000E-02 5.751119200E-02 5.611365000E-02 5.548000000E-02 5.487436800E-02 5.474162800E-02 5.541020800E-02 5.606093500E-02 5.691860200E-02
1.624993176E+01 4.194452400E-02 4.065857100E-02 3.949186800E-02 3.891437600E-02 3.829000500E-02 3.780527800E-02 3.763999200E-02 3.722427300E-02 3.646710300E-02 3.534504700E-02 3.245601600E-02
1.574996808E+01 2.570939100E-02 2.598542000E-02 2.588819800E-02 2.557240200E-02 2.475182800E-02 2.321502300E-02 1.979151500E-02 1.329237100E-02 1.692937000E-03 -1.901693100E-02 -5.276680000E-02
1.524993176E+01 1.766695200E-02 1.698162600E-02 1.466024600E-02 9.472127000E-03 -9.665520000E-04 -2.071060300E-02 -5.559692800E-02 -1.104719160E-01 -1.405872510E-01 -7.626368000E-02 4.830895000E-03
