N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 7.358896000E-03 1.527727000E-03 -1.159614500E-02 -3.810501400E-02 -8.669737100E-02 -1.536297580E-01 -1.104967990E-01 -2.346061100E-02 7.694890000E-03 1.344915200E-02 2.125035900E-02
1.600000000E+01 3.143224700E-02 3.088021200E-02 3.053429100E-02 3.004146800E-02 2.969047100E-02 2.903293600E-02 2.805948400E-02 2.539857100E-02 1.900989000E-02 9.818102000E-03 -7.187959000E-03
1.700000000E+01 6.316527400E-02 6.109902100E-02 5.919053500E-02 5.790488000E-02 5.676046600E-02 5.630789400E-02 5.690823600E-02 5.794514800E-02 5.958724300E-02 6.241187900E-02 6.540266500E-02
1.549996187E+01 2.344642400E-02 2.301836700E-02 2.212117400E-02 1.958616000E-02 1.456683000E-02 4.940037000E-03 -1.315769300E-02 -4.518319200E-02 -9.725928600E-02 -1.712597220E-01 -1.318544020E-01
1.649996187E+01 5.348562700E-02 5.157559200E-02 5.042245100E-02 4.909863400E-02 4.835531600E-02 4.835200300E-02 4.843300400E-02 4.876217800E-02 4.961258500E-02 4.990113600E-02 4.969919800E-02
1.674996808E+01 6.080785800E-02 5.875538000E-02 5.740930800E-02 5.602217000E-02 5.510028400E-02 5.508365400E-02 5.522138000E-02 5.589986600E-02 5.747523700E-02 5.898267900E-02 6.063478600E-02
1.624993176E+01 4.164061700E-02 4.035267400E-02 3.930892000E-02 3.890295400E-02 3.850266500E-02 3.824155400E-02 3.828365700E-02 3.791530000E-02 3.692167300E-02 3.516852900E-02 3.070401800E-02
1.574996808E+01 2.579915500E-02 2.595388100E-02 2.570580500E-02 2.508712900E-02 2.375306200E-02 2.120876400E-02 1.581469400E-02 5.688593000E-03 -1.226676500E-02 -4.356858900E-02 -9.281146400E-02
1.524993176E+01 1.672116500E-02 1.530970200E-02 1.147405200E-02 3.280975000E-03 -1.303175800E-02 -4.340842600E-02 -9.536185800E-02 -1.622922810E-01 -1.183483280E-01 -3.306603100E-02 6.764030000E-03
