T d154 d184 d214 d244
d 150 180 210 240
290 1.238751337E+00 1.235626052E+00 1.231836731E+00 1.229989958E+00
295 1.239651839E+00 1.236745925E+00 1.233357034E+00 1.231454698E+00
300 1.240840157E+00 1.237934954E+00 1.234601067E+00 1.232660200E+00
305 1.241614924E+00 1.238497702E+00 1.234953106E+00 1.232836883E+00
310 1.240974266E+00 1.236656962E+00 1.233150780E+00 1.230680533E+00
315 1.237139829E+00 1.231700509E+00 1.227053649E+00 1.223707963E+00
320 1.227246552E+00 1.219778795E+00 1.213284966E+00 1.208258777E+00
325 1.206173813E+00 1.195446232E+00 1.185886733E+00 1.178109117E+00
330 1.166725895E+00 1.150694964E+00 1.136647081E+00 1.125131802E+00
335 1.099613471E+00 1.075017064E+00 1.056965411E+00 1.040980860E+00
340 1.009885054E+00 1.008806974E+00 1.008068923E+00 1.007491148E+00
