N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 335 3.800E-4 3.610320E+1 1.535240E+1 5.341330E-1 7.961270E+1
1.468000E+10 1.000E+17 335 3.800E-4 3.590863E+1 1.525600E+1 5.337270E-1 7.960190E+1
2.154000E+10 1.000E+17 335 3.800E-4 3.565219E+1 1.512900E+1 5.331860E-1 7.958780E+1
3.162000E+10 1.000E+17 335 3.800E-4 3.532584E+1 1.496740E+1 5.324860E-1 7.956930E+1
4.642000E+10 1.000E+17 335 3.800E-4 3.492660E+1 1.476950E+1 5.316100E-1 7.954570E+1
6.813000E+10 1.000E+17 335 3.800E-4 3.445761E+1 1.453670E+1 5.305460E-1 7.951670E+1
1.000000E+11 1.000E+17 335 3.800E-4 3.392663E+1 1.427250E+1 5.292540E-1 7.948660E+1
1.468000E+11 1.000E+17 335 3.800E-4 3.334251E+1 1.398060E+1 5.277350E-1 7.945310E+1
2.154000E+11 1.000E+17 335 3.800E-4 3.271191E+1 1.365830E+1 5.260090E-1 7.937720E+1
3.162000E+11 1.000E+17 335 3.800E-4 3.203815E+1 1.331830E+1 5.240630E-1 7.932300E+1
4.642000E+11 1.000E+17 335 3.800E-4 3.132205E+1 1.295620E+1 5.218760E-1 7.926120E+1
6.813000E+11 1.000E+17 335 3.800E-4 3.056335E+1 1.257170E+1 5.193970E-1 7.919430E+1
1.000000E+12 1.000E+17 335 3.800E-4 2.976165E+1 1.216450E+1 5.165550E-1 7.912610E+1
1.468000E+12 1.000E+17 335 3.800E-4 2.891699E+1 1.172970E+1 5.134440E-1 7.900240E+1
2.154000E+12 1.000E+17 335 3.800E-4 2.803003E+1 1.128000E+1 5.100460E-1 7.889970E+1
3.162000E+12 1.000E+17 335 3.800E-4 2.710229E+1 1.081110E+1 5.061920E-1 7.880390E+1
4.642000E+12 1.000E+17 335 3.800E-4 2.613622E+1 1.031980E+1 5.020810E-1 7.864200E+1
6.813000E+12 1.000E+17 335 3.800E-4 2.513529E+1 9.819900E+0 4.975850E-1 7.851550E+1
1.000000E+13 1.000E+17 335 3.800E-4 2.410400E+1 9.304100E+0 4.927740E-1 7.833120E+1
1.468000E+13 1.000E+17 335 3.800E-4 2.304778E+1 8.785900E+0 4.876280E-1 7.817500E+1
2.154000E+13 1.000E+17 335 3.800E-4 2.197302E+1 8.260100E+0 4.821890E-1 7.796120E+1
3.162000E+13 1.000E+17 335 3.800E-4 2.088684E+1 7.739800E+0 4.764200E-1 7.777950E+1
4.642000E+13 1.000E+17 335 3.800E-4 1.979703E+1 7.220600E+0 4.704570E-1 7.752710E+1
6.813000E+13 1.000E+17 335 3.800E-4 1.871179E+1 6.715200E+0 4.641370E-1 7.732070E+1
1.000000E+14 1.000E+17 335 3.800E-4 1.763949E+1 6.219400E+0 4.576470E-1 7.704320E+1
