N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+17 335 3.800E-4 3.648822E+1 1.554580E+1 5.350060E-1 7.963470E+1
1.468000E+10 1.000E+17 335 3.800E-4 3.645075E+1 1.552730E+1 5.349320E-1 7.963260E+1
2.154000E+10 1.000E+17 335 3.800E-4 3.639678E+1 1.550060E+1 5.348250E-1 7.962960E+1
3.162000E+10 1.000E+17 335 3.800E-4 3.631983E+1 1.546260E+1 5.346730E-1 7.962540E+1
4.642000E+10 1.000E+17 335 3.800E-4 3.621146E+1 1.540910E+1 5.344570E-1 7.961940E+1
6.813000E+10 1.000E+17 335 3.800E-4 3.606145E+1 1.533510E+1 5.341570E-1 7.961100E+1
1.000000E+11 1.000E+17 335 3.800E-4 3.585848E+1 1.523480E+1 5.337470E-1 7.959960E+1
1.468000E+11 1.000E+17 335 3.800E-4 3.559183E+1 1.510320E+1 5.332000E-1 7.958450E+1
2.154000E+11 1.000E+17 335 3.800E-4 3.525377E+1 1.493620E+1 5.324930E-1 7.956500E+1
3.162000E+11 1.000E+17 335 3.800E-4 3.484203E+1 1.473270E+1 5.316090E-1 7.954030E+1
4.642000E+11 1.000E+17 335 3.800E-4 3.436063E+1 1.449440E+1 5.305370E-1 7.951010E+1
6.813000E+11 1.000E+17 335 3.800E-4 3.381796E+1 1.422490E+1 5.292360E-1 7.947890E+1
1.000000E+12 1.000E+17 335 3.800E-4 3.322304E+1 1.392820E+1 5.277090E-1 7.944410E+1
1.468000E+12 1.000E+17 335 3.800E-4 3.258228E+1 1.360150E+1 5.259750E-1 7.936670E+1
2.154000E+12 1.000E+17 335 3.800E-4 3.189864E+1 1.325730E+1 5.240190E-1 7.931120E+1
3.162000E+12 1.000E+17 335 3.800E-4 3.117271E+1 1.289090E+1 5.218210E-1 7.924800E+1
4.642000E+12 1.000E+17 335 3.800E-4 3.040414E+1 1.250220E+1 5.193240E-1 7.918000E+1
6.813000E+12 1.000E+17 335 3.800E-4 2.959257E+1 1.209070E+1 5.164650E-1 7.910960E+1
1.000000E+13 1.000E+17 335 3.800E-4 2.873813E+1 1.165190E+1 5.133340E-1 7.898390E+1
1.468000E+13 1.000E+17 335 3.800E-4 2.784165E+1 1.119830E+1 5.099050E-1 7.887990E+1
2.154000E+13 1.000E+17 335 3.800E-4 2.690484E+1 1.072550E+1 5.060210E-1 7.878080E+1
3.162000E+13 1.000E+17 335 3.800E-4 2.593038E+1 1.023090E+1 5.018760E-1 7.861550E+1
4.642000E+13 1.000E+17 335 3.800E-4 2.492196E+1 9.727900E+0 4.973300E-1 7.848620E+1
6.813000E+13 1.000E+17 335 3.800E-4 2.388427E+1 9.209400E+0 4.924740E-1 7.829530E+1
1.000000E+14 1.000E+17 335 3.800E-4 2.282299E+1 8.689100E+0 4.872570E-1 7.813450E+1
