N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.048655981E+00 1.047789328E+00 1.047077866E+00 1.046456892E+00
1.600000000E+01 1.217961278E+00 1.205476993E+00 1.192383288E+00 1.183098781E+00
1.700000000E+01 1.341899932E+00 1.338195396E+00 1.334535606E+00 1.332196154E+00
1.549996187E+01 1.012122598E+00 1.011079080E+00 1.010329833E+00 1.009748695E+00
1.649996187E+01 1.296728189E+00 1.292406509E+00 1.287602584E+00 1.283081397E+00
1.674996808E+01 1.320168550E+00 1.314999532E+00 1.311717028E+00 1.308154693E+00
1.624993176E+01 1.269265848E+00 1.262253479E+00 1.255499544E+00 1.248950150E+00
1.574996808E+01 1.096227332E+00 1.069766949E+00 1.049460879E+00 1.030870449E+00
1.524993176E+01 1.020943227E+00 1.020054041E+00 1.019370602E+00 1.018815025E+00
