N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.047855268E+00 1.046636217E+00 1.045519946E+00 1.044448401E+00
1.600000000E+01 1.220608311E+00 1.209688822E+00 1.198533368E+00 1.191528401E+00
1.700000000E+01 1.342489316E+00 1.339053561E+00 1.335706756E+00 1.333716375E+00
1.549996187E+01 1.012082621E+00 1.011002492E+00 1.010210059E+00 1.009580297E+00
1.649996187E+01 1.297458744E+00 1.293556119E+00 1.289275582E+00 1.285376400E+00
1.674996808E+01 1.320774700E+00 1.315923517E+00 1.313030928E+00 1.309923135E+00
1.624993176E+01 1.270458904E+00 1.264158923E+00 1.258297029E+00 1.252808134E+00
1.574996808E+01 1.102481392E+00 1.079413031E+00 1.063168669E+00 1.049220854E+00
1.524993176E+01 1.020638387E+00 1.019606883E+00 1.018760590E+00 1.018025460E+00
