N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.036842929E+00 1.032838673E+00 1.029496670E+00 1.026841723E+00
1.600000000E+01 1.250146665E+00 1.249069997E+00 1.246938189E+00 1.247893398E+00
1.700000000E+01 1.350619730E+00 1.349492333E+00 1.348318016E+00 1.348305085E+00
1.549996187E+01 1.012307701E+00 1.011273042E+00 1.012433754E+00 1.020199779E+00
1.649996187E+01 1.306793664E+00 1.306256705E+00 1.305319569E+00 1.304623421E+00
1.674996808E+01 1.328950543E+00 1.326814478E+00 1.326597619E+00 1.326018745E+00
1.624993176E+01 1.284460536E+00 1.283152105E+00 1.282119010E+00 1.281131263E+00
1.574996808E+01 1.175464185E+00 1.174886038E+00 1.178313165E+00 1.180727193E+00
1.524993176E+01 1.017294107E+00 1.015588963E+00 1.014328847E+00 1.013425563E+00
