N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.048776675E+00 1.047964792E+00 1.047317563E+00 1.046769829E+00
1.600000000E+01 1.217554997E+00 1.204819715E+00 1.191405358E+00 1.181730330E+00
1.700000000E+01 1.341810673E+00 1.338063801E+00 1.334353560E+00 1.331956397E+00
1.549996187E+01 1.012129158E+00 1.011091746E+00 1.010349996E+00 1.009777694E+00
1.649996187E+01 1.296616884E+00 1.292228794E+00 1.287339637E+00 1.282714098E+00
1.674996808E+01 1.320076592E+00 1.314857499E+00 1.311512021E+00 1.307874270E+00
1.624993176E+01 1.269083060E+00 1.261956724E+00 1.255055673E+00 1.248325302E+00
1.574996808E+01 1.095272986E+00 1.068275644E+00 1.047310459E+00 1.027945254E+00
1.524993176E+01 1.020989781E+00 1.020123276E+00 1.019466569E+00 1.018941500E+00
