Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.181817744E+00 1.127307511E+00 5.451023300E-02 1.162169387E+00 1.122444376E+00 3.972501100E-02
1.468000E+10 1.181984714E+00 1.127452764E+00 5.453195000E-02 1.164097700E+00 1.124074526E+00 4.002317400E-02
2.154000E+10 1.182229366E+00 1.127826985E+00 5.440238100E-02 1.171643098E+00 1.125300510E+00 4.634258800E-02
3.162000E+10 1.182587548E+00 1.128369870E+00 5.421767800E-02 1.175908786E+00 1.126275314E+00 4.963347200E-02
4.642000E+10 1.183111308E+00 1.129153352E+00 5.395795600E-02 1.176617313E+00 1.127118046E+00 4.949926700E-02
6.813000E+10 1.183875867E+00 1.130275812E+00 5.360005500E-02 1.177111715E+00 1.128541839E+00 4.856987600E-02
1.000000E+11 1.184989113E+00 1.131867614E+00 5.312149900E-02 1.177461966E+00 1.130513154E+00 4.694881200E-02
1.468000E+11 1.186604137E+00 1.134094114E+00 5.251002300E-02 1.177718004E+00 1.133003482E+00 4.471452200E-02
2.154000E+11 1.188502291E+00 1.137152735E+00 5.134955600E-02 1.177915869E+00 1.136242402E+00 4.167346700E-02
3.162000E+11 1.188570283E+00 1.13759124E+00 5.097904300E-02 1.180880327E+00 1.13766423E+00 4.321609700E-02
4.642000E+11 1.188661330E+00 1.142971144E+00 4.569018600E-02 1.188494873E+00 1.142843874E+00 4.565099900E-02
6.813000E+11 1.188779033E+00 1.143943907E+00 4.483512600E-02 1.188665834E+00 1.143856119E+00 4.480971500E-02
1.000000E+12 1.188924533E+00 1.144998932E+00 4.392560100E-02 1.188847593E+00 1.144938673E+00 4.390892000E-02
1.468000E+12 1.189094914E+00 1.145901958E+00 4.319295600E-02 1.189042644E+00 1.145863052E+00 4.317959200E-02
2.154000E+12 1.189346356E+00 1.146512135E+00 4.283422100E-02 1.189318998E+00 1.146485462E+00 4.283353600E-02
3.162000E+12 1.191317635E+00 1.147160596E+00 4.415703900E-02 1.189221479E+00 1.147142363E+00 4.207911600E-02
4.642000E+12 1.205998707E+00 1.150226132E+00 5.577257500E-02 1.203942695E+00 1.149791633E+00 5.415106200E-02
6.813000E+12 1.213001218E+00 1.15138686E+00 6.161435800E-02 1.212987641E+00 1.15161145E+00 6.137619100E-02
1.000000E+13 1.213187279E+00 1.15182482E+00 6.136245900E-02 1.213178056E+00 1.15244526E+00 6.073279600E-02
