N x
1.3432277E+0 1.1776150E+21
1.3277969E+0 1.4166979E+21
1.3174748E+0 2.3264617E+21
1.3119904E+0 1.6411179E+21
1.2948316E+0 8.9985377E+20
1.2702133E+0 1.2269543E+21
1.2639112E+0 1.5518790E+21
1.2453472E+0 1.6157956E+21
1.2399168E+0 1.9174655E+21
1.2248525E+0 1.7453738E+21
1.2172823E+0 1.4619399E+21
1.1974403E+0 1.2698389E+21
1.1854664E+0 1.3516453E+21
1.1670667E+0 1.6948710E+21
1.1610581E+0 1.8275237E+21
1.1440835E+0 1.3193976E+21
1.1289295E+0 1.2920597E+21
1.1107639E+0 1.4649490E+21
1.0991896E+0 1.8699641E+21
1.0871451E+0 1.5788191E+21
1.0708562E+0 1.3996588E+21
1.0547651E+0 1.5221548E+21
1.0406533E+0 1.4248927E+21
1.0219601E+0 1.3805729E+21
1.0063028E+0 1.7506676E+21
9.9446122E-1 1.4639571E+21
9.7279823E-1 1.3365047E+21
9.5724647E-1 1.6630898E+21
9.4232005E-1 1.5130026E+21
9.2312585E-1 1.6289156E+21
9.1015008E-1 1.6403457E+21
8.9049575E-1 1.4379895E+21
8.7227680E-1 1.5505381E+21
8.5462062E-1 1.4359343E+21
8.3262466E-1 1.5481029E+21
8.1711176E-1 1.6484617E+21
7.9647759E-1 1.4467355E+21
7.7496669E-1 1.4076455E+21
7.5194081E-1 1.5581202E+21
7.3367004E-1 1.5647493E+21
7.0949086E-1 1.3909584E+21
