N x
1.3292665E+0 1.3850190E+21
1.3160188E+0 1.4973078E+21
1.3046523E+0 1.5936642E+21
1.2926691E+0 1.5896538E+21
1.2810354E+0 1.5936935E+21
1.2688902E+0 1.5223354E+21
1.2559003E+0 1.5585049E+21
1.2441045E+0 1.6060665E+21
1.2316022E+0 1.6018530E+21
1.2195062E+0 1.6244232E+21
1.2070978E+0 1.5963654E+21
1.1943142E+0 1.6022588E+21
1.1817359E+0 1.5663062E+21
1.1680798E+0 1.5807862E+21
1.1554616E+0 1.5742702E+21
1.1413798E+0 1.5528705E+21
1.1280865E+0 1.5873533E+21
1.1142682E+0 1.5621610E+21
1.1001994E+0 1.5391256E+21
1.0855980E+0 1.5471124E+21
1.0713047E+0 1.6050970E+21
1.0573764E+0 1.5748959E+21
1.0421400E+0 1.5410414E+21
1.0271576E+0 1.5625695E+21
1.0118951E+0 1.5249211E+21
9.9568805E-1 1.5330348E+21
9.8010740E-1 1.5787765E+21
9.6431747E-1 1.5244633E+21
9.4706567E-1 1.5371075E+21
9.3099671E-1 1.5695607E+21
9.1383033E-1 1.5055279E+21
8.9569909E-1 1.5176568E+21
8.7813619E-1 1.5564415E+21
8.6017907E-1 1.5317740E+21
8.4127876E-1 1.5084292E+21
8.2192095E-1 1.5211255E+21
8.0245442E-1 1.5269727E+21
7.8229251E-1 1.5071382E+21
7.6126473E-1 1.5145340E+21
7.4019388E-1 1.5302796E+21
7.1839327E-1 1.5264031E+21
