N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.424975000E-03 9.959350000E-04 6.903770000E-04 4.756940000E-04 3.263090000E-04 2.230710000E-04 1.520860000E-04 1.034750000E-04 7.031800000E-05 4.781100000E-05 3.264200000E-05 2.253100000E-05 1.589900000E-05 1.163700000E-05 8.961000000E-06 7.300000000E-06 -2.653000000E-06 3.220000000E-07 1.673000000E-06
1.600000000E+01 1.336076300E-02 9.418540000E-03 6.591847000E-03 4.585021000E-03 3.173006000E-03 2.187397000E-03 1.504028000E-03 1.032871000E-03 7.095780000E-04 4.887350000E-04 3.385380000E-04 2.368430000E-04 1.682930000E-04 1.222230000E-04 9.126700000E-05 7.035700000E-05 5.601300000E-05 4.591500000E-05 3.851400000E-05
1.700000000E+01 7.193549900E-02 5.497008400E-02 4.181976900E-02 3.177693300E-02 2.412523600E-02 1.826618200E-02 1.375639600E-02 1.028779200E-02 7.644170000E-03 5.660639000E-03 4.199306000E-03 3.140272000E-03 2.380942000E-03 1.837235000E-03 1.443949000E-03 1.153476000E-03 9.329990000E-04 7.609470000E-04 6.234410000E-04
1.549996187E+01 2.311264000E-03 1.559573000E-03 1.054663000E-03 7.151030000E-04 4.863030000E-04 3.319210000E-04 2.276840000E-04 1.574070000E-04 1.101950000E-04 7.867500000E-05 5.774300000E-05 4.383400000E-05 3.436800000E-05 2.755700000E-05 2.234700000E-05 1.816900000E-05 1.483300000E-05 1.222600000E-05 1.021000000E-05
1.649996187E+01 3.285165200E-02 2.412573700E-02 1.759572300E-02 1.273892200E-02 9.148324000E-03 6.516093000E-03 4.607600000E-03 3.240915000E-03 2.274243000E-03 1.598303000E-03 1.130513000E-03 8.096900000E-04 5.912000000E-04 4.428590000E-04 3.416650000E-04 2.714730000E-04 2.212780000E-04 1.838570000E-04 1.546790000E-04
1.674996808E+01 4.930081800E-02 3.695114800E-02 2.755852300E-02 2.046252200E-02 1.510777300E-02 1.107240700E-02 8.048440000E-03 5.806993000E-03 4.169729000E-03 2.992734000E-03 2.159340000E-03 1.576702000E-03 1.172755000E-03 8.930620000E-04 6.975840000E-04 5.579220000E-04 4.547900000E-04 3.756790000E-04 3.128000000E-04
1.624993176E+01 2.134285400E-02 1.534537200E-02 1.094425600E-02 7.743893000E-03 5.439146000E-03 3.796292000E-03 2.636980000E-03 1.826371000E-03 1.264135000E-03 8.769460000E-04 6.120630000E-04 4.319980000E-04 3.103230000E-04 2.284360000E-04 1.732950000E-04 1.358040000E-04 1.097320000E-04 9.091900000E-05 7.668700000E-05
1.574996808E+01 7.483678000E-03 5.186849000E-03 3.578432000E-03 2.460165000E-03 1.687104000E-03 1.155057000E-03 7.901940000E-04 5.407720000E-04 3.707790000E-04 2.552980000E-04 1.771510000E-04 1.244010000E-04 8.884200000E-05 6.475200000E-05 4.835300000E-05 3.706100000E-05 2.922300000E-05 2.368700000E-05 1.968100000E-05
1.524993176E+01 1.369362000E-03 9.707830000E-04 6.809200000E-04 4.742000000E-04 3.288270000E-04 2.276110000E-04 1.576400000E-04 1.095260000E-04 7.658700000E-05 -8.937800000E-05 -5.636000000E-05 -3.277000000E-05 -1.618600000E-05 -5.189000000E-06 1.295000000E-06 4.460000000E-06 5.544000000E-06 5.560000000E-06 5.141000000E-06
