T(K) Nd(cm-3) Mu(cm2/Vs)
361 2.82530E+13 9.31339E+2
430 5.57543E+17 3.08059E+2
469 1.15133E+15 5.12106E+2
349 1.25807E+16 8.78818E+2
410 1.65421E+13 6.98858E+2
267 3.84539E+13 1.82081E+3
285 6.39185E+15 1.36002E+3
349 1.11624E+18 2.79560E+2
492 4.16895E+18 1.48832E+2
487 5.81067E+15 4.61214E+2
352 7.73829E+17 3.17719E+2
340 3.43202E+13 1.06415E+3
295 7.73893E+17 3.46437E+2
247 2.94081E+18 2.40067E+2
458 5.09996E+16 4.61603E+2
270 1.66895E+17 6.59352E+2
352 4.70740E+14 9.70708E+2
407 1.01138E+18 2.64617E+2
419 3.03966E+13 6.64688E+2
286 1.24684E+16 1.25378E+3
369 3.72074E+17 3.98856E+2
305 1.52285E+15 1.29850E+3
368 5.37808E+14 8.78869E+2
303 1.93835E+16 1.06662E+3
431 3.47340E+16 5.37266E+2
264 3.68568E+13 1.88068E+3
322 4.07958E+18 1.90173E+2
491 5.81970E+13 4.65428E+2
278 1.53842E+18 2.77725E+2
211 4.03610E+13 3.09708E+3
211 1.40773E+18 3.28036E+2
280 7.90734E+14 1.58876E+3
243 8.29940E+13 2.24492E+3
419 4.35518E+14 6.61150E+2
384 2.15683E+15 7.85934E+2
385 7.94816E+16 5.75543E+2
264 9.70125E+18 1.70358E+2
466 5.90371E+18 1.39618E+2
472 1.23703E+16 4.79635E+2
349 1.39665E+14 1.00073E+3
262 2.46279E+14 1.87150E+3
308 4.25747E+18 1.92144E+2
234 1.36190E+18 3.14564E+2
303 2.27724E+18 2.33960E+2
392 4.67595E+13 7.73353E+2
484 9.77664E+16 3.88876E+2
256 4.73979E+15 1.71329E+3
352 4.78630E+14 9.75281E+2
254 3.59204E+14 1.99946E+3
220 1.92982E+18 2.90560E+2
435 1.09205E+15 6.05929E+2
266 4.11979E+15 1.61493E+3
383 3.25352E+15 7.80853E+2
373 9.53882E+15 7.87879E+2
417 1.31716E+13 6.72294E+2
408 6.91375E+14 7.01152E+2
303 1.40249E+13 1.38041E+3
377 6.65989E+17 3.21614E+2
217 5.52939E+16 1.15391E+3
261 7.92971E+14 1.83783E+3
346 3.10174E+16 7.98068E+2
317 9.65330E+18 1.53490E+2
395 7.54085E+18 1.44109E+2
294 5.91181E+14 1.43877E+3
348 1.46518E+18 2.54111E+2
318 1.12243E+13 1.23782E+3
310 5.48190E+15 1.17892E+3
226 2.04266E+17 6.61128E+2
307 2.57705E+18 2.23677E+2
255 8.04759E+16 8.98009E+2
440 5.75336E+16 4.89800E+2
328 3.62291E+14 1.14056E+3
312 1.00178E+18 3.06924E+2
380 3.08711E+13 8.29759E+2
370 2.74418E+17 4.39124E+2
328 8.81811E+16 6.91468E+2
342 1.06066E+16 9.24329E+2
466 2.64056E+16 4.73031E+2
249 1.14918E+13 2.14421E+3
447 2.21468E+18 1.92276E+2
232 3.57830E+18 2.35528E+2
477 3.21660E+16 4.46286E+2
316 1.98358E+17 5.56909E+2
344 1.06055E+17 6.23289E+2
408 1.46488E+16 6.41467E+2
346 1.30704E+14 1.01785E+3
295 4.78060E+13 1.46704E+3
489 2.88147E+14 4.68135E+2
391 2.31954E+14 7.72399E+2
383 2.73051E+17 4.25743E+2
457 8.75582E+13 5.46827E+2
246 1.04579E+16 1.63728E+3
473 7.30831E+14 5.03574E+2
492 4.00197E+18 1.50421E+2
456 1.77949E+13 5.49459E+2
478 3.48051E+15 4.83738E+2
252 5.50079E+13 2.07207E+3
314 5.01697E+13 1.26873E+3
426 1.96845E+16 5.76058E+2
477 5.87413E+17 2.74610E+2
350 3.00473E+16 7.89018E+2
283 4.43371E+18 1.98649E+2
452 1.83372E+14 5.58937E+2
300 4.64114E+14 1.38299E+3
385 7.44544E+15 7.50002E+2
307 8.73236E+14 1.29887E+3
210 4.94342E+14 2.96036E+3
437 4.11055E+17 3.31981E+2
424 6.56333E+16 5.11399E+2
261 1.97782E+17 6.28383E+2
271 1.55428E+16 1.31158E+3
287 2.95347E+13 1.55385E+3
499 9.26011E+17 2.30714E+2
203 1.38438E+17 8.15802E+2
281 1.06666E+18 3.14313E+2
262 3.29031E+18 2.25487E+2
290 1.85055E+16 1.15169E+3
309 1.00288E+18 3.08027E+2
302 4.12318E+16 9.23052E+2
299 1.87969E+14 1.40954E+3
478 2.34472E+16 4.53477E+2
227 5.63057E+18 2.12338E+2
228 7.11300E+18 1.99768E+2
204 1.54853E+17 7.76267E+2
374 8.22312E+14 8.44501E+2
241 5.52025E+16 1.07398E+3
267 2.22445E+18 2.51157E+2
302 1.62088E+18 2.62453E+2
205 4.91448E+13 3.27379E+3
370 6.46479E+18 1.55605E+2
388 3.28831E+18 1.84014E+2
315 1.64424E+14 1.25146E+3
276 4.71198E+13 1.69179E+3
372 1.42112E+18 2.48391E+2
249 3.61153E+18 2.25357E+2
354 2.21177E+17 4.89223E+2
300 8.48415E+13 1.40860E+3
371 1.20114E+15 8.56397E+2
478 1.96593E+16 4.58645E+2
428 1.50466E+18 2.24034E+2
393 2.54593E+15 7.46312E+2
307 4.43472E+15 1.21696E+3
231 7.92977E+15 1.88821E+3
281 6.41233E+16 8.91942E+2
444 3.91731E+17 3.30467E+2
297 1.43813E+14 1.42948E+3
323 3.14444E+16 8.88286E+2
435 6.01784E+13 6.11184E+2
251 1.13026E+14 2.08211E+3
422 3.48793E+13 6.56852E+2
217 4.28518E+17 4.96561E+2
263 8.12987E+14 1.81811E+3
420 6.83589E+16 5.17622E+2
225 4.09349E+17 4.98316E+2
292 4.11645E+17 4.44282E+2
272 9.44349E+13 1.75144E+3
442 5.70943E+13 5.91432E+2
339 1.53792E+13 1.07119E+3
371 5.60118E+16 6.48073E+2
211 1.89669E+13 3.09341E+3
233 3.69723E+14 2.40082E+3
222 1.26241E+14 2.73047E+3
227 2.66107E+13 2.64080E+3
497 1.23230E+16 4.31475E+2
347 9.63042E+17 2.95642E+2
416 1.20631E+17 4.74765E+2
246 1.25336E+17 7.77896E+2
353 9.34025E+14 9.58233E+2
251 3.93328E+13 2.09853E+3
328 3.16694E+13 1.15778E+3
472 1.34776E+18 2.16571E+2
475 8.92152E+17 2.44307E+2
375 4.49851E+18 1.70653E+2
221 1.01610E+15 2.57565E+3
411 3.26334E+16 5.88802E+2
310 4.04869E+16 8.94408E+2
430 5.39040E+17 3.11258E+2
235 1.06592E+15 2.26638E+3
209 2.97567E+13 3.16585E+3
457 1.00369E+16 5.18720E+2
290 1.81872E+15 1.43665E+3
316 1.40753E+18 2.69875E+2
492 8.60537E+13 4.62944E+2
282 3.12291E+18 2.20073E+2
448 8.57710E+14 5.67048E+2
472 2.32579E+17 3.48071E+2
285 7.45223E+15 1.34150E+3
360 2.75129E+15 8.97952E+2
241 9.99572E+15 1.70258E+3
441 1.66113E+15 5.84166E+2
492 3.41622E+16 4.18184E+2
425 5.60191E+16 5.20797E+2
436 2.62090E+14 6.06628E+2
283 6.20992E+16 8.94930E+2
346 3.43520E+17 4.30021E+2
351 2.15102E+16 8.21457E+2
297 7.86066E+14 1.40287E+3
389 3.90354E+18 1.74607E+2
330 6.91133E+16 7.29332E+2
237 2.63288E+13 2.39818E+3
208 6.22525E+17 4.38969E+2
308 1.99515E+17 5.66810E+2
466 3.93314E+17 3.12837E+2
226 5.58931E+17 4.40338E+2
276 8.31994E+16 8.34270E+2
292 2.56806E+14 1.47510E+3
271 7.32508E+17 3.67351E+2
333 4.19935E+14 1.10173E+3
294 1.51825E+14 1.46318E+3
466 5.26918E+16 4.46838E+2
382 1.67390E+17 4.91115E+2
294 7.46727E+15 1.27103E+3
478 1.32858E+15 4.90067E+2
303 5.33478E+14 1.34669E+3
453 1.69322E+16 5.15066E+2
333 4.51303E+16 7.92098E+2
270 2.18553E+17 5.93020E+2
237 7.23918E+16 9.85008E+2
218 5.86031E+14 2.70935E+3
454 1.40471E+14 5.55249E+2
313 5.70201E+15 1.15365E+3
274 4.22249E+13 1.73192E+3
424 1.91910E+15 6.36141E+2
340 1.32654E+16 9.18052E+2
390 6.19478E+18 1.52935E+2
440 4.04493E+15 5.78733E+2
327 7.36610E+18 1.61008E+2
481 2.40551E+15 4.80375E+2
235 2.48298E+15 2.13415E+3
336 2.19195E+15 1.04576E+3
468 1.72675E+14 5.16902E+2
318 1.18009E+14 1.22999E+3
215 8.92574E+18 1.97095E+2
217 1.18386E+17 8.46850E+2
210 3.81527E+13 3.10774E+3
304 7.63220E+13 1.36912E+3
374 1.17038E+14 8.59091E+2
287 2.44382E+14 1.53888E+3
243 1.91773E+15 2.05083E+3
381 1.27812E+14 8.21226E+2
250 1.74173E+16 1.44273E+3
314 5.13514E+17 3.93242E+2
459 3.27756E+13 5.41600E+2
287 3.83341E+17 4.60623E+2
363 2.40091E+16 7.63451E+2
466 4.86127E+17 2.95945E+2
403 5.23450E+18 1.57235E+2
467 3.28671E+14 5.18705E+2
267 1.68761E+14 1.80943E+3
361 2.73621E+16 7.55756E+2
479 8.79029E+16 4.00882E+2
315 1.45792E+16 1.04145E+3
374 4.33075E+14 8.51325E+2
240 4.84879E+18 2.12985E+2
337 1.19403E+18 2.77501E+2
324 2.52989E+18 2.19248E+2
344 5.46302E+16 7.28218E+2
355 5.79936E+18 1.63895E+2
424 8.63956E+18 1.33575E+2
367 1.49918E+15 8.73232E+2
347 9.30066E+13 1.01329E+3
379 3.07451E+13 8.31866E+2
399 1.76262E+13 7.42825E+2
387 6.33515E+13 7.97372E+2
391 9.72846E+16 5.40317E+2
337 8.24750E+16 6.81572E+2
