T(K) Nd(cm-3) Mu(cm2/Vs)
347 3.19915E+18 1.26651E+2
296 5.65086E+18 1.40468E+2
469 6.35661E+17 1.12867E+2
482 1.24240E+18 9.80993E+1
271 5.07975E+15 5.20845E+2
341 3.04810E+16 2.87001E+2
381 3.95994E+16 2.29274E+2
396 8.88587E+18 9.73940E+1
419 2.19561E+15 2.16639E+2
296 3.75546E+16 3.53008E+2
384 1.02856E+17 2.01144E+2
437 1.28126E+14 2.01099E+2
485 1.41905E+15 1.58216E+2
405 3.89031E+16 2.05468E+2
329 8.99200E+13 3.80783E+2
302 1.55389E+16 3.84289E+2
265 1.89991E+13 6.19220E+2
283 7.74988E+15 4.63107E+2
232 8.18349E+14 7.90992E+2
302 1.42809E+14 4.60773E+2
262 9.37745E+13 6.34307E+2
341 1.99992E+14 3.50240E+2
247 7.20708E+18 1.65347E+2
285 4.46654E+15 4.76297E+2
268 4.71163E+18 1.58919E+2
455 1.49092E+17 1.45039E+2
427 3.19180E+16 1.88836E+2
308 5.82524E+17 1.93143E+2
455 2.95761E+14 1.83584E+2
383 6.31855E+16 2.15766E+2
278 9.10860E+17 1.95753E+2
341 1.37475E+14 3.50972E+2
451 8.59406E+13 1.87823E+2
421 1.67091E+16 2.01640E+2
213 5.53596E+17 2.77005E+2
228 2.77726E+14 8.49224E+2
311 2.08276E+14 4.29786E+2
207 2.53022E+17 3.39636E+2
395 1.51521E+17 1.82372E+2
482 1.80785E+16 1.52376E+2
385 1.40891E+14 2.67354E+2
462 5.98347E+15 1.72269E+2
271 1.48617E+14 5.84865E+2
330 1.96595E+13 3.79558E+2
376 1.49793E+15 2.76790E+2
485 1.50959E+13 1.59241E+2
310 2.18196E+14 4.32887E+2
496 1.04683E+16 1.45934E+2
294 5.09359E+15 4.45437E+2
382 1.38989E+13 2.72511E+2
222 3.47779E+15 7.81684E+2
234 4.40258E+18 1.82808E+2
302 2.07511E+13 4.61031E+2
245 3.79137E+16 4.60402E+2
282 5.94405E+13 5.37079E+2
301 2.99621E+14 4.61580E+2
360 8.43642E+16 2.29441E+2
469 6.63626E+17 1.12144E+2
338 2.72597E+18 1.33250E+2
471 4.70056E+17 1.17641E+2
255 1.81578E+14 6.66487E+2
222 1.14792E+13 9.22043E+2
421 9.37931E+16 1.75102E+2
300 2.18553E+13 4.68758E+2
333 4.74849E+14 3.67585E+2
348 1.35839E+15 3.28122E+2
243 7.91285E+14 7.17941E+2
432 1.07557E+16 1.95605E+2
218 2.41308E+17 3.28509E+2
221 5.12869E+14 8.94902E+2
293 1.55092E+13 4.93702E+2
242 4.05742E+14 7.40497E+2
331 1.01443E+13 3.76427E+2
239 6.90057E+13 7.78502E+2
324 1.14112E+13 3.96351E+2
233 2.98214E+13 8.25334E+2
498 3.62086E+18 8.05905E+1
366 7.45994E+17 1.51929E+2
331 1.21143E+18 1.55409E+2
472 1.56381E+14 1.69467E+2
454 5.83298E+13 1.85007E+2
412 5.89482E+15 2.20438E+2
432 5.61173E+15 1.99099E+2
