N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 320 2.100E-4 1.254606540E+00 1.285769445E+00
1.468000E+10 3.162E+16 320 2.100E-4 1.263169686E+00 1.285863350E+00
2.154000E+10 3.162E+16 320 2.100E-4 1.269601745E+00 1.285999802E+00
3.162000E+10 3.162E+16 320 2.100E-4 1.274438370E+00 1.286197164E+00
4.642000E+10 3.162E+16 320 2.100E-4 1.278112775E+00 1.286480824E+00
6.813000E+10 3.162E+16 320 2.100E-4 1.280971526E+00 1.286884833E+00
1.000000E+11 3.162E+16 320 2.100E-4 1.283297689E+00 1.287453072E+00
1.468000E+11 3.162E+16 320 2.100E-4 1.285328235E+00 1.288238920E+00
2.154000E+11 3.162E+16 320 2.100E-4 1.287263015E+00 1.289302072E+00
3.162000E+11 3.162E+16 320 2.100E-4 1.289266649E+00 1.290701583E+00
4.642000E+11 3.162E+16 320 2.100E-4 1.291465512E+00 1.292485688E+00
6.813000E+11 3.162E+16 320 2.100E-4 1.293943749E+00 1.294681461E+00
1.000000E+12 3.162E+16 320 2.100E-4 1.296742931E+00 1.297289261E+00
1.468000E+12 3.162E+16 320 2.100E-4 1.299889230E+00 1.300305210E+00
2.154000E+12 3.162E+16 320 2.100E-4 1.303418789E+00 1.303744984E+00
3.162000E+12 3.162E+16 320 2.100E-4 1.307086571E+00 1.307419057E+00
4.642000E+12 3.162E+16 320 2.100E-4 1.311059964E+00 1.311316810E+00
6.813000E+12 3.162E+16 320 2.100E-4 1.315295359E+00 1.315478644E+00
1.000000E+13 3.162E+16 320 2.100E-4 1.319719730E+00 1.319868259E+00
