T d154 d184 d214 d244
d 150 180 210 240
290 1.202003585E+00 1.198515251E+00 1.195530276E+00 1.193285631E+00
295 1.202561569E+00 1.199467705E+00 1.196704678E+00 1.194551983E+00
300 1.203811522E+00 1.200859979E+00 1.198279247E+00 1.195978931E+00
305 1.204949383E+00 1.201967125E+00 1.199303686E+00 1.196868644E+00
310 1.205126209E+00 1.201833557E+00 1.198832847E+00 1.196020122E+00
315 1.202090802E+00 1.198186366E+00 1.194263802E+00 1.190607647E+00
320 1.192497543E+00 1.186594294E+00 1.180719010E+00 1.175029427E+00
325 1.166926634E+00 1.156609899E+00 1.146641589E+00 1.137124784E+00
330 1.110225469E+00 1.091986445E+00 1.074934138E+00 1.059089428E+00
335 1.011877291E+00 1.010564445E+00 1.009610772E+00 1.008886409E+00
340 1.012589068E+00 1.011511324E+00 1.010729859E+00 1.010132561E+00
