T d154 d184 d214 d244
d 150 180 210 240
290 1.211767958E+00 1.208547769E+00 1.205456969E+00 1.203119812E+00
295 1.212885477E+00 1.209952250E+00 1.207263395E+00 1.204853428E+00
300 1.215015278E+00 1.212158076E+00 1.209622050E+00 1.207159203E+00
305 1.217393970E+00 1.214539375E+00 1.212016014E+00 1.209500269E+00
310 1.219883046E+00 1.216719901E+00 1.214181550E+00 1.211735774E+00
315 1.221881710E+00 1.218452467E+00 1.215562211E+00 1.212969613E+00
320 1.223900560E+00 1.219776923E+00 1.216749308E+00 1.213683632E+00
325 1.225018851E+00 1.220634920E+00 1.216706217E+00 1.213062848E+00
330 1.224146731E+00 1.218775318E+00 1.213925251E+00 1.209469561E+00
335 1.220172759E+00 1.213087123E+00 1.207173162E+00 1.201490747E+00
340 1.212176447E+00 1.198950371E+00 1.190845857E+00 1.183122966E+00
