x N
1.5945332E+0 1.5456637E+21
1.5846559E+0 1.4254876E+21
1.5730346E+0 1.2808648E+21
1.5605598E+0 1.2433639E+21
1.5480195E+0 1.2676398E+21
1.5358284E+0 1.2547991E+21
1.5228272E+0 1.2531173E+21
1.5103984E+0 1.2519410E+21
1.4971521E+0 1.2174873E+21
1.4837691E+0 1.1883015E+21
1.4696168E+0 1.1458332E+21
1.4549405E+0 1.1482294E+21
1.4405664E+0 1.1354768E+21
1.4252581E+0 1.1119481E+21
1.4099402E+0 1.1077377E+21
1.3941766E+0 1.1176207E+21
1.3787944E+0 1.1258616E+21
1.3629039E+0 1.1182800E+21
1.3469477E+0 1.1169389E+21
1.3306377E+0 1.1230465E+21
1.3144697E+0 1.1165033E+21
1.2975564E+0 1.1099678E+21
1.2807710E+0 1.1158052E+21
1.2635878E+0 1.0996629E+21
1.2458326E+0 1.0991680E+21
1.2281444E+0 1.1274035E+21
1.2107829E+0 1.1124332E+21
1.1920891E+0 1.0916969E+21
1.1734886E+0 1.1155613E+21
1.1550146E+0 1.1138213E+21
1.1357473E+0 1.0994087E+21
1.1161374E+0 1.0944430E+21
1.0960042E+0 1.1039511E+21
1.0760251E+0 1.0973820E+21
1.0548773E+0 1.0921536E+21
1.0338992E+0 1.0968209E+21
1.0120582E+0 1.0891301E+21
9.8985763E-1 1.0922977E+21
9.6715611E-1 1.0911720E+21
9.4385146E-1 1.0951410E+21
9.2019064E-1 1.1004870E+21
