x N
1.5396345E+0 1.7600382E+21
1.5306525E+0 1.3758068E+21
1.5165477E+0 1.0154607E+21
1.4991003E+0 1.0837804E+21
1.4867238E+0 1.3641551E+21
1.4751751E+0 1.4114149E+21
1.4634104E+0 1.2830252E+21
1.4493039E+0 1.2842507E+21
1.4373526E+0 1.1535830E+21
1.4199762E+0 1.0738209E+21
1.4055542E+0 1.3914242E+21
1.3951942E+0 1.4084759E+21
1.3808192E+0 1.2401937E+21
1.3668555E+0 1.0290769E+21
1.3462284E+0 1.2082382E+21
1.3371429E+0 1.2086591E+21
1.3160608E+0 1.0268426E+21
1.3013129E+0 1.3081094E+21
1.2875586E+0 1.0998462E+21
1.2669468E+0 1.0628102E+21
1.2515872E+0 1.3117061E+21
1.2373960E+0 1.1862749E+21
1.2184580E+0 1.0762656E+21
1.2003975E+0 1.1884993E+21
1.1844673E+0 1.1757518E+21
1.1655004E+0 1.2641812E+21
1.1515968E+0 1.1744903E+21
1.1294865E+0 1.0165519E+21
1.1093612E+0 1.1925180E+21
1.0928575E+0 1.2113418E+21
1.0726347E+0 1.0884593E+21
1.0512627E+0 1.0871201E+21
1.0301704E+0 1.1951151E+21
1.0118934E+0 1.2270789E+21
9.9103059E-1 1.1281523E+21
9.6844297E-1 1.0998303E+21
9.4545198E-1 1.1483196E+21
9.2376760E-1 1.1566038E+21
8.9997206E-1 1.1260556E+21
8.7586526E-1 1.1455396E+21
8.5159225E-1 1.1575488E+21
