N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 310 2.400E-4 1.205749679E+00 1.209812949E+00
1.468000E+10 3.162E+15 310 2.400E-4 1.013876775E+00 1.209846782E+00
2.154000E+10 3.162E+15 310 2.400E-4 1.207992681E+00 1.209896049E+00
3.162000E+10 3.162E+15 310 2.400E-4 1.208669004E+00 1.209967694E+00
4.642000E+10 3.162E+15 310 2.400E-4 1.209186705E+00 1.210071312E+00
6.813000E+10 3.162E+15 310 2.400E-4 1.209618668E+00 1.210220231E+00
1.000000E+11 3.162E+15 310 2.400E-4 1.210023853E+00 1.210432164E+00
1.468000E+11 3.162E+15 310 2.400E-4 1.210453259E+00 1.210729787E+00
2.154000E+11 3.162E+15 310 2.400E-4 1.210953208E+00 1.211139945E+00
3.162000E+11 3.162E+15 310 2.400E-4 1.211565066E+00 1.211690713E+00
4.642000E+11 3.162E+15 310 2.400E-4 1.212321191E+00 1.212405443E+00
6.813000E+11 3.162E+15 310 2.400E-4 1.213236550E+00 1.213292762E+00
1.000000E+12 3.162E+15 310 2.400E-4 1.214299247E+00 1.214336603E+00
1.468000E+12 3.162E+15 310 2.400E-4 1.215465765E+00 1.215490521E+00
2.154000E+12 3.162E+15 310 2.400E-4 1.216667608E+00 1.216684005E+00
3.162000E+12 3.162E+15 310 2.400E-4 1.223305535E+00 1.223416479E+00
4.642000E+12 3.162E+15 310 2.400E-4 1.226017756E+00 1.226025919E+00
6.813000E+12 3.162E+15 310 2.400E-4 1.226800719E+00 1.226806163E+00
1.000000E+13 3.162E+15 310 2.400E-4 1.232962524E+00 1.232966099E+00
