d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.087567591E+00 1.202068348E+00 -1.145007570E-01 1.087676880E+00 1.197645022E+00 -1.099681420E-01 -1.092890000E-04 4.423326000E-03
150 1.016672606E+01 1.088090626E+00 1.202090801E+00 -1.140001750E-01 1.088201078E+00 1.198992382E+00 -1.107913040E-01 -1.104520000E-04 3.098419000E-03
150 1.033324570E+01 1.088852803E+00 1.202123644E+00 -1.132708410E-01 1.088945818E+00 1.199967926E+00 -1.110221080E-01 -9.301500000E-05 2.155718000E-03
150 1.049996187E+01 1.089959765E+00 1.202171624E+00 -1.122118590E-01 1.090031400E+00 1.200679638E+00 -1.106482380E-01 -7.163500000E-05 1.491986000E-03
150 1.066670514E+01 1.091559583E+00 1.202241575E+00 -1.106819920E-01 1.091611844E+00 1.201212862E+00 -1.096010180E-01 -5.226100000E-05 1.028713000E-03
150 1.083333839E+01 1.093855198E+00 1.202343253E+00 -1.084880550E-01 1.093891840E+00 1.201635684E+00 -1.077438440E-01 -3.664200000E-05 7.075690000E-04
150 1.100000000E+01 1.097115114E+00 1.202490361E+00 -1.053752470E-01 1.097139823E+00 1.202004300E+00 -1.048644770E-01 -2.470900000E-05 4.860610000E-04
150 1.116672606E+01 1.101675105E+00 1.202701869E+00 -1.010267640E-01 1.101690952E+00 1.202368013E+00 -1.006770610E-01 -1.584700000E-05 3.338560000E-04
150 1.133324570E+01 1.107916998E+00 1.203003211E+00 -9.508621300E-02 1.107926266E+00 1.202773653E+00 -9.484738700E-02 -9.268000000E-06 2.295580000E-04
150 1.149996187E+01 1.116202460E+00 1.203427100E+00 -8.722464000E-02 1.116206783E+00 1.203268877E+00 -8.706209400E-02 -4.323000000E-06 1.582230000E-04
150 1.166670514E+01 1.126739386E+00 1.204013102E+00 -7.727371600E-02 1.126739921E+00 1.203903594E+00 -7.716367300E-02 -5.350000001E-07 1.095080000E-04
150 1.183333839E+01 1.139385289E+00 1.204804784E+00 -6.541949500E-02 1.139382873E+00 1.204728507E+00 -6.534563400E-02 2.416000000E-06 7.627700000E-05
150 1.200000000E+01 1.153467993E+00 1.205843751E+00 -5.237575800E-02 1.153463348E+00 1.205790096E+00 -5.232674800E-02 4.645000000E-06 5.365500000E-05
150 1.216672606E+01 1.167800502E+00 1.207161456E+00 -3.936095400E-02 1.167794342E+00 1.207123213E+00 -3.932887100E-02 6.160000000E-06 3.824300000E-05
150 1.233324570E+01 1.181038775E+00 1.208772825E+00 -2.773405000E-02 1.181031851E+00 1.208745061E+00 -2.771321000E-02 6.924000000E-06 2.776400000E-05
150 1.249996187E+01 1.192246701E+00 1.210676975E+00 -1.843027400E-02 1.192239695E+00 1.210656344E+00 -1.841664900E-02 7.006000000E-06 2.063100000E-05
150 1.266670514E+01 1.202607086E+00 1.212865661E+00 -1.025857500E-02 1.202600489E+00 1.212849903E+00 -1.024941400E-02 6.597000000E-06 1.575800000E-05
150 1.283333839E+01 1.209774218E+00 1.215331079E+00 -5.556861000E-03 1.209768284E+00 1.215318667E+00 -5.550383000E-03 5.934000000E-06 1.241200000E-05
150 1.300000000E+01 1.215693025E+00 1.218064072E+00 -2.371047000E-03 1.215687814E+00 1.218053996E+00 -2.366182000E-03 5.211000000E-06 1.007600000E-05
180 1.000000000E+01 1.066599965E+00 1.198149880E+00 -1.315499150E-01 1.066933785E+00 1.194148559E+00 -1.272147740E-01 -3.338200000E-04 4.001321000E-03
180 1.016672606E+01 1.067435890E+00 1.198186366E+00 -1.307504760E-01 1.067692663E+00 1.195401643E+00 -1.277089800E-01 -2.567730000E-04 2.784723000E-03
180 1.033324570E+01 1.068650569E+00 1.198239672E+00 -1.295891030E-01 1.068839552E+00 1.196311776E+00 -1.274722240E-01 -1.889830000E-04 1.927896000E-03
180 1.049996187E+01 1.070407435E+00 1.198317350E+00 -1.279099150E-01 1.070542341E+00 1.196987854E+00 -1.264455130E-01 -1.349060000E-04 1.329496000E-03
180 1.066670514E+01 1.072931174E+00 1.198430217E+00 -1.254990430E-01 1.073025244E+00 1.197515804E+00 -1.244905600E-01 -9.407000000E-05 9.144130000E-04
180 1.083333839E+01 1.076520687E+00 1.198593459E+00 -1.220727720E-01 1.076584863E+00 1.197965489E+00 -1.213806260E-01 -6.417600000E-05 6.279700000E-04
180 1.100000000E+01 1.081552981E+00 1.198827984E+00 -1.172750030E-01 1.081595595E+00 1.198396917E+00 -1.168013220E-01 -4.261400000E-05 4.310670000E-04
180 1.116672606E+01 1.088462864E+00 1.199161746E+00 -1.106988820E-01 1.088489993E+00 1.198865653E+00 -1.103756600E-01 -2.712900000E-05 2.960930000E-04
180 1.133324570E+01 1.097673902E+00 1.199630452E+00 -1.019565500E-01 1.097689820E+00 1.199426711E+00 -1.017368910E-01 -1.591800000E-05 2.037410000E-04
180 1.149996187E+01 1.109452982E+00 1.200276774E+00 -9.082379200E-02 1.109460668E+00 1.200136084E+00 -9.067541600E-02 -7.686000000E-06 1.406900000E-04
180 1.166670514E+01 1.123687138E+00 1.201146556E+00 -7.745941800E-02 1.123688703E+00 1.201048881E+00 -7.736017800E-02 -1.565000000E-06 9.767500000E-05
180 1.183333839E+01 1.139663713E+00 1.202281231E+00 -6.261751800E-02 1.139660777E+00 1.202212854E+00 -6.255207700E-02 2.936000000E-06 6.837700000E-05
180 1.200000000E+01 1.156053187E+00 1.203707470E+00 -4.765428300E-02 1.156047198E+00 1.203659033E+00 -4.761183500E-02 5.989000000E-06 4.843700000E-05
180 1.216672606E+01 1.171287516E+00 1.205428996E+00 -3.414148000E-02 1.171279809E+00 1.205394120E+00 -3.411431100E-02 7.707000000E-06 3.487600000E-05
180 1.233324570E+01 1.184215852E+00 1.207427744E+00 -2.321189200E-02 1.184207602E+00 1.207402082E+00 -2.319448000E-02 8.250000000E-06 2.566200000E-05
180 1.249996187E+01 1.194541260E+00 1.209676236E+00 -1.513497600E-02 1.194533305E+00 1.209656866E+00 -1.512356100E-02 7.955000000E-06 1.937000000E-05
180 1.266670514E+01 1.202686560E+00 1.212151619E+00 -9.465059000E-03 1.202679368E+00 1.212136557E+00 -9.457189000E-03 7.192000000E-06 1.506200000E-05
180 1.283333839E+01 1.209311299E+00 1.214838765E+00 -5.527466000E-03 1.209304982E+00 1.214826690E+00 -5.521708000E-03 6.317000000E-06 1.207500000E-05
180 1.300000000E+01 1.214956820E+00 1.217723529E+00 -2.766709000E-03 1.214951337E+00 1.217713564E+00 -2.762227000E-03 5.483000000E-06 9.965000000E-06
210 1.000000000E+01 1.046433301E+00 1.194208490E+00 -1.477751890E-01 1.046959683E+00 1.190503426E+00 -1.435437430E-01 -5.263820000E-04 3.705064000E-03
210 1.016672606E+01 1.047664005E+00 1.194263802E+00 -1.465997970E-01 1.048046649E+00 1.191696039E+00 -1.436493900E-01 -3.826440000E-04 2.567763000E-03
210 1.033324570E+01 1.049446691E+00 1.194344440E+00 -1.448977490E-01 1.049718352E+00 1.192572350E+00 -1.428539980E-01 -2.716610000E-04 1.772090000E-03
210 1.049996187E+01 1.052013034E+00 1.194461657E+00 -1.424486230E-01 1.052202430E+00 1.193242331E+00 -1.410399010E-01 -1.893960000E-04 1.219326000E-03
210 1.066670514E+01 1.055674585E+00 1.194631267E+00 -1.389566820E-01 1.055804468E+00 1.193793868E+00 -1.379894000E-01 -1.298830000E-04 8.373990000E-04
210 1.083333839E+01 1.060830978E+00 1.194875145E+00 -1.340441670E-01 1.060918425E+00 1.194300538E+00 -1.333821130E-01 -8.744700000E-05 5.746070000E-04
210 1.100000000E+01 1.067956667E+00 1.195222599E+00 -1.272659320E-01 1.068014027E+00 1.194828258E+00 -1.268142310E-01 -5.736000000E-05 3.943410000E-04
210 1.116672606E+01 1.077540810E+00 1.195711276E+00 -1.181704660E-01 1.077576744E+00 1.195440300E+00 -1.178635560E-01 -3.593400000E-05 2.709760000E-04
210 1.133324570E+01 1.089947805E+00 1.196386308E+00 -1.064385030E-01 1.089968335E+00 1.196199639E+00 -1.062313040E-01 -2.053000000E-05 1.866690000E-04
210 1.149996187E+01 1.105183661E+00 1.197296550E+00 -9.211288900E-02 1.105192978E+00 1.197167385E+00 -9.197440700E-02 -9.317000000E-06 1.291650000E-04
210 1.166670514E+01 1.122628905E+00 1.198486026E+00 -7.585712100E-02 1.122630110E+00 1.198396053E+00 -7.576594300E-02 -1.205000000E-06 8.997300000E-05
210 1.183333839E+01 1.140935182E+00 1.199981818E+00 -5.904663600E-02 1.140930762E+00 1.199918513E+00 -5.898775100E-02 4.420000000E-06 6.330500000E-05
210 1.200000000E+01 1.158337289E+00 1.201783050E+00 -4.344576100E-02 1.158329461E+00 1.201737887E+00 -4.340842600E-02 7.828000000E-06 4.516300000E-05
210 1.216672606E+01 1.173362829E+00 1.203859800E+00 -3.049697100E-02 1.173353489E+00 1.203826959E+00 -3.047347000E-02 9.340000000E-06 3.284100000E-05
210 1.233324570E+01 1.185441229E+00 1.206166832E+00 -2.072560300E-02 1.185431789E+00 1.206142392E+00 -2.071060300E-02 9.440000000E-06 2.444000000E-05
