d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.326055345E+00 1.065556196E+00 2.604991490E-01 1.263437782E+00 1.037276104E+00 2.261616780E-01 6.261756300E-02 2.828009200E-02
150 1.016672606E+01 1.326116716E+00 1.066271958E+00 2.598447580E-01 1.277016134E+00 1.043566152E+00 2.334499820E-01 4.910058200E-02 2.270580600E-02
150 1.033324570E+01 1.326206385E+00 1.067291990E+00 2.589143950E-01 1.287549615E+00 1.049607454E+00 2.379421610E-01 3.865677000E-02 1.768453600E-02
150 1.049996187E+01 1.326337188E+00 1.068727444E+00 2.576097440E-01 1.295789062E+00 1.055293606E+00 2.404954560E-01 3.054812600E-02 1.343383800E-02
150 1.066670514E+01 1.326527485E+00 1.070711707E+00 2.558157780E-01 1.302382438E+00 1.060695378E+00 2.416870600E-01 2.414504700E-02 1.001632900E-02
150 1.083333839E+01 1.326803243E+00 1.073388606E+00 2.534146370E-01 1.307815381E+00 1.066013184E+00 2.418021970E-01 1.898786200E-02 7.375422000E-03
150 1.100000000E+01 1.327200594E+00 1.076886049E+00 2.503145450E-01 1.312416421E+00 1.071496007E+00 2.409204140E-01 1.478417300E-02 5.390042000E-03
150 1.116672606E+01 1.327768613E+00 1.081272897E+00 2.464957160E-01 1.316403238E+00 1.077350788E+00 2.390524500E-01 1.136537500E-02 3.922109000E-03
150 1.133324570E+01 1.328571665E+00 1.086513066E+00 2.420585990E-01 1.319942863E+00 1.083667622E+00 2.362752410E-01 8.628802000E-03 2.845444000E-03
150 1.149996187E+01 1.329690124E+00 1.092439176E+00 2.372509480E-01 1.323199321E+00 1.090380955E+00 2.328183660E-01 6.490803000E-03 2.058221000E-03
150 1.166670514E+01 1.331217417E+00 1.098774446E+00 2.324429710E-01 1.326353711E+00 1.097291111E+00 2.290626000E-01 4.863706000E-03 1.483335000E-03
150 1.183333839E+01 1.333251365E+00 1.105201022E+00 2.280503430E-01 1.329597644E+00 1.104136515E+00 2.254611290E-01 3.653721000E-03 1.064507000E-03
