T d154 d184 d214 d244
d 150 180 210 240
290 1.216158164E+00 1.213116006E+00 1.210524377E+00 1.207846177E+00
295 1.218448413E+00 1.215475857E+00 1.213103730E+00 1.210495227E+00
300 1.221006803E+00 1.218145125E+00 1.215738292E+00 1.213152915E+00
305 1.223356138E+00 1.220264405E+00 1.217806602E+00 1.215296422E+00
310 1.226344489E+00 1.222899824E+00 1.220176736E+00 1.217514702E+00
315 1.229027992E+00 1.225225500E+00 1.222210292E+00 1.219212111E+00
320 1.230952590E+00 1.226698737E+00 1.223025940E+00 1.219735948E+00
325 1.232859711E+00 1.228049529E+00 1.223813694E+00 1.219931188E+00
330 1.234079079E+00 1.228608156E+00 1.223473275E+00 1.219139156E+00
335 1.233589256E+00 1.227180274E+00 1.221116707E+00 1.215978205E+00
340 1.231849588E+00 1.224334380E+00 1.217197583E+00 1.211115482E+00
