T d154 d184 d214 d244
d 150 180 210 240
290 1.233687450E+00 1.230793045E+00 1.229170802E+00 1.227578424E+00
295 1.236633432E+00 1.233464360E+00 1.231594132E+00 1.230433037E+00
300 1.239381314E+00 1.235986261E+00 1.233581040E+00 1.231623913E+00
305 1.241020620E+00 1.237366067E+00 1.234164817E+00 1.231888680E+00
310 1.242775909E+00 1.238547499E+00 1.234763162E+00 1.231839106E+00
315 1.243861918E+00 1.238866530E+00 1.234501688E+00 1.230909479E+00
320 1.242875520E+00 1.237013497E+00 1.231832388E+00 1.227524560E+00
325 1.241899607E+00 1.235151644E+00 1.229307064E+00 1.224105575E+00
330 1.239794907E+00 1.232170346E+00 1.225404709E+00 1.219678257E+00
335 1.235105590E+00 1.226262140E+00 1.218607551E+00 1.212091855E+00
340 1.230859081E+00 1.220906065E+00 1.212419814E+00 1.205267475E+00
