N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.279426263E+00 1.274950431E+00 1.271673411E+00 1.268797241E+00
1.016672606E+01 1.279492314E+00 1.275039407E+00 1.271787130E+00 1.268937468E+00
1.033324570E+01 1.279588770E+00 1.275169225E+00 1.271952844E+00 1.269141499E+00
1.049996187E+01 1.279729546E+00 1.275358377E+00 1.272193803E+00 1.269437471E+00
1.066670514E+01 1.279934654E+00 1.275633236E+00 1.272542871E+00 1.269864725E+00
1.083333839E+01 1.280232592E+00 1.276030944E+00 1.273045700E+00 1.270477120E+00
1.100000000E+01 1.280663423E+00 1.276602833E+00 1.273764191E+00 1.271346061E+00
1.116672606E+01 1.281282346E+00 1.277417896E+00 1.274779200E+00 1.272561927E+00
1.133324570E+01 1.282163203E+00 1.278565171E+00 1.276190885E+00 1.274231581E+00
1.149996187E+01 1.283400613E+00 1.280152852E+00 1.278113725E+00 1.276468963E+00
1.166670514E+01 1.285108226E+00 1.282300935E+00 1.280663248E+00 1.279376652E+00
1.183333839E+01 1.287409731E+00 1.285124363E+00 1.283933112E+00 1.283020063E+00
1.200000000E+01 1.290419497E+00 1.288706444E+00 1.287966766E+00 1.287402605E+00
1.216672606E+01 1.294213418E+00 1.293069140E+00 1.292735256E+00 1.292455626E+00
1.233324570E+01 1.298798233E+00 1.298154472E+00 1.298136153E+00 1.298053618E+00
1.249996187E+01 1.304095209E+00 1.303831816E+00 1.304019760E+00 1.304049704E+00
1.266670514E+01 1.309952818E+00 1.309932637E+00 1.310230076E+00 1.310311022E+00
1.283333839E+01 1.316186962E+00 1.316294287E+00 1.316636613E+00 1.316734820E+00
1.300000000E+01 1.322626954E+00 1.322787857E+00 1.323142607E+00 1.323244144E+00
