T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.304636405E+00 1.236785254E+00 6.785115100E-02 1.300440723E+00 1.236092798E+00 6.434792500E-02 4.195682000E-03 6.924560000E-04
295 1.304067705E+00 1.238835192E+00 6.523251300E-02 1.300277968E+00 1.238187385E+00 6.209058300E-02 3.789737000E-03 6.478070000E-04
300 1.304545720E+00 1.241209178E+00 6.333654200E-02 1.301153339E+00 1.240602357E+00 6.055098200E-02 3.392381000E-03 6.068210000E-04
305 1.305955994E+00 1.244242225E+00 6.171376900E-02 1.302928262E+00 1.243630574E+00 5.929768800E-02 3.027732000E-03 6.116510000E-04
310 1.308149619E+00 1.247307343E+00 6.084227600E-02 1.305431053E+00 1.246672468E+00 5.875858500E-02 2.718566000E-03 6.348750000E-04
315 1.311093348E+00 1.249974204E+00 6.111914400E-02 1.308610145E+00 1.249294570E+00 5.931557500E-02 2.483203000E-03 6.796340000E-04
320 1.314554196E+00 1.252839857E+00 6.171433900E-02 1.312222163E+00 1.252055745E+00 6.016641800E-02 2.332033000E-03 7.841120000E-04
325 1.318209762E+00 1.255181299E+00 6.302846300E-02 1.315937452E+00 1.254274423E+00 6.166302900E-02 2.272310000E-03 9.068760000E-04
330 1.321693325E+00 1.256277958E+00 6.541536700E-02 1.319385631E+00 1.255238941E+00 6.414669000E-02 2.307694000E-03 1.039017000E-03
335 1.324966653E+00 1.257192882E+00 6.777377100E-02 1.322529967E+00 1.255959137E+00 6.657083000E-02 2.436686000E-03 1.233745000E-03
340 1.327456974E+00 1.257191272E+00 7.026570200E-02 1.324803752E+00 1.255728643E+00 6.907510900E-02 2.653222000E-03 1.462629000E-03
