N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 290 2.100E-4 1.234777988E+00 1.243978196E+00
1.468000E+10 3.162E+16 290 2.100E-4 1.237620184E+00 1.244275413E+00
2.154000E+10 3.162E+16 290 2.100E-4 1.239845015E+00 1.244687066E+00
3.162000E+10 3.162E+16 290 2.100E-4 1.241796907E+00 1.245298753E+00
4.642000E+10 3.162E+16 290 2.100E-4 1.243588963E+00 1.246111936E+00
6.813000E+10 3.162E+16 290 2.100E-4 1.245387697E+00 1.247221004E+00
1.000000E+11 3.162E+16 290 2.100E-4 1.247493330E+00 1.248845739E+00
1.468000E+11 3.162E+16 290 2.100E-4 1.249810978E+00 1.250822723E+00
2.154000E+11 3.162E+16 290 2.100E-4 1.252535807E+00 1.253293220E+00
3.162000E+11 3.162E+16 290 2.100E-4 1.255673778E+00 1.256262356E+00
4.642000E+11 3.162E+16 290 2.100E-4 1.259367671E+00 1.259834069E+00
6.813000E+11 3.162E+16 290 2.100E-4 1.263526012E+00 1.263897081E+00
1.000000E+12 3.162E+16 290 2.100E-4 1.267942542E+00 1.268250961E+00
1.468000E+12 3.162E+16 290 2.100E-4 1.272715143E+00 1.272970914E+00
2.154000E+12 3.162E+16 290 2.100E-4 1.277825011E+00 1.278041334E+00
3.162000E+12 3.162E+16 290 2.100E-4 1.283226929E+00 1.283425123E+00
4.642000E+12 3.162E+16 290 2.100E-4 1.288859799E+00 1.289057185E+00
6.813000E+12 3.162E+16 290 2.100E-4 1.294903138E+00 1.295055582E+00
1.000000E+13 3.162E+16 290 2.100E-4 1,300784276E+00 1.300914656E+00
