N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 290 2.100E-4 1.246081141E+00 1.271531836E+00
1.468000E+10 3.162E+16 290 2.100E-4 1.250761127E+00 1.271645999E+00
2.154000E+10 3.162E+16 290 2.100E-4 1.255042657E+00 1.271812360E+00
3.162000E+10 3.162E+16 290 2.100E-4 1.258907763E+00 1.272054256E+00
4.642000E+10 3.162E+16 290 2.100E-4 1.262332388E+00 1.272404659E+00
6.813000E+10 3.162E+16 290 2.100E-4 1.265339157E+00 1.272909390E+00
1.000000E+11 3.162E+16 290 2.100E-4 1.268017475E+00 1.273630531E+00
1.468000E+11 3.162E+16 290 2.100E-4 1.270516061E+00 1.274649175E+00
2.154000E+11 3.162E+16 290 2.100E-4 1.273022368E+00 1.276065687E+00
3.162000E+11 3.162E+16 290 2.100E-4 1.275739018E+00 1.277994706E+00
4.642000E+11 3.162E+16 290 2.100E-4 1.278859263E+00 1.280551758E+00
6.813000E+11 3.162E+16 290 2.100E-4 1.282539620E+00 1.283830268E+00
1.000000E+12 3.162E+16 290 2.100E-4 1.286871411E+00 1.287873111E+00
1.468000E+12 3.162E+16 290 2.100E-4 1.291871540E+00 1.292661867E+00
2.154000E+12 3.162E+16 290 2.100E-4 1.297441017E+00 1.298072664E+00
3.162000E+12 3.162E+16 290 2.100E-4 1.303502215E+00 1.304011263E+00
4.642000E+12 3.162E+16 290 2.100E-4 1.309802668E+00 1.310214664E+00
6.813000E+12 3.162E+16 290 2.100E-4 1.316293461E+00 1.316626722E+00
1.000000E+13 3.162E+16 290 2.100E-4 1.322886265E+00 1.323154571E+00
