fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0DL0 6:59 295.9 39.18 1.000E+000 1.094E+000 4.798E-011 1.896E+004 2.860E+000 6.683E-006 1.435E-004 2.211E-001 1.435E-004 1.361E-005 4.290E-001 1.410E-001 9.647E-005 3.497E-003 
0DL1 7:2 295.9 39.18 1.000E+000 1.127E+000 4.895E-011 1.896E+004 2.863E+000 6.707E-006 1.433E-004 2.211E-001 1.433E-004 1.358E-005 4.288E-001 1.409E-001 9.633E-005 1.246E-002 
0DL2 7:5 295.9 39.18 1.000E+000 1.088E+000 4.728E-011 1.896E+004 2.847E+000 6.562E-006 1.437E-004 2.215E-001 1.437E-004 1.368E-005 4.301E-001 1.413E-001 9.678E-005 1.735E-002 
0DL3 7:7 295.9 39.18 1.000E+000 1.103E+000 4.787E-011 1.896E+004 2.853E+000 6.629E-006 1.440E-004 2.214E-001 1.440E-004 1.370E-005 4.297E-001 1.412E-001 9.694E-005 4.594E-003 
0DL4 7:9 295.9 39.18 1.000E+000 1.093E+000 4.760E-011 1.896E+004 2.855E+000 6.649E-006 1.437E-004 2.211E-001 1.437E-004 1.364E-005 4.294E-001 1.410E-001 9.668E-005 6.396E-003 
0DL5 7:13 295.9 39.18 1.000E+000 1.132E+000 4.909E-011 1.896E+004 2.861E+000 6.678E-006 1.444E-004 2.217E-001 1.444E-004 1.375E-005 4.295E-001 1.414E-001 9.716E-005 1.480E-002 
0DL6 7:16 295.9 39.18 1.000E+000 1.022E+000 4.589E-011 1.896E+004 2.852E+000 6.624E-006 1.444E-004 2.216E-001 1.444E-004 1.375E-005 4.299E-001 1.413E-001 9.724E-005 2.197E-003 
0DL7 7:18 295.9 39.18 1.000E+000 1.017E+000 4.516E-011 1.896E+004 2.852E+000 6.622E-006 1.444E-004 2.216E-001 1.444E-004 1.376E-005 4.300E-001 1.413E-001 9.731E-005 5.989E-003 
0DL8 7:21 295.9 39.18 1.000E+000 1.079E+000 4.737E-011 1.896E+004 2.861E+000 6.715E-006 1.444E-004 2.214E-001 1.444E-004 1.372E-005 4.293E-001 1.412E-001 9.711E-005 2.699E-003 
0DL9 7:23 295.9 39.18 1.000E+000 1.107E+000 4.814E-011 1.896E+004 2.850E+000 6.583E-006 1.444E-004 2.218E-001 1.443E-004 1.377E-005 4.302E-001 1.415E-001 9.725E-005 9.950E-003 
