X Y Yfit
-2.9000000E-3 -2.8300000E-3 -2.9286796E-3
1.7300000E-2 -2.7800000E-3 -2.8568180E-3
3.7200000E-2 -2.7300000E-3 -2.7851859E-3
5.7500000E-2 -2.6760000E-3 -2.7110174E-3
7.7300000E-2 -2.6190000E-3 -2.6373178E-3
9.7600000E-2 -2.5580000E-3 -2.5599731E-3
1.1770000E-1 -2.4900000E-3 -2.4811141E-3
1.3780000E-1 -2.4150000E-3 -2.3993527E-3
1.5770000E-1 -2.3350000E-3 -2.3147514E-3
1.7790000E-1 -2.2450000E-3 -2.2241177E-3
1.9800000E-1 -2.1470000E-3 -2.1278392E-3
2.1780000E-1 -2.0390000E-3 -2.0253759E-3
2.3820000E-1 -1.9200000E-3 -1.9096383E-3
2.5800000E-1 -1.7900000E-3 -1.7845823E-3
2.7820000E-1 -1.6450000E-3 -1.6402364E-3
2.9810000E-1 -1.4840000E-3 -1.4763920E-3
3.1810000E-1 -1.2990000E-3 -1.2830217E-3
3.3810000E-1 -1.0790000E-3 -1.0507277E-3
3.5830000E-1 -8.0830000E-4 -7.6100372E-4
3.7820000E-1 -4.5590000E-4 -3.9718111E-4
3.9830000E-1 1.9780000E-5 9.0012246E-5
4.1850000E-1 6.8400000E-4 7.7212676E-4
4.3800000E-1 1.6200000E-3 1.7313092E-3
4.5850000E-1 3.0770000E-3 3.2750811E-3
4.7860000E-1 5.3480000E-3 5.6717649E-3
4.9860000E-1 8.9120000E-3 9.4194456E-3
5.1730000E-1 1.4300000E-2 1.4647982E-2
5.3860000E-1 2.2080000E-2 2.3097883E-2
