Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.008924738E+00 1.178376384E+00 -1.694516460E-01 1.007707198E+00 1.171877954E+00 -1.641707560E-01 1.217540000E-03 6.498430000E-03
1.468000E+10 1.008921211E+00 1.178596245E+00 -1.696750340E-01 1.008047919E+00 1.174099555E+00 -1.660516360E-01 8.732920000E-04 4.496690000E-03
2.154000E+10 1.008916646E+00 1.178915064E+00 -1.699984180E-01 1.008298586E+00 1.175814769E+00 -1.675161830E-01 6.180600000E-04 3.100295000E-03
3.162000E+10 1.008911222E+00 1.179374985E+00 -1.704637630E-01 1.008477740E+00 1.177241900E+00 -1.687641600E-01 4.334820000E-04 2.133085000E-03
4.642000E+10 1.008905880E+00 1.180033116E+00 -1.711272360E-01 1.008603467E+00 1.178566662E+00 -1.699631950E-01 3.024130000E-04 1.466454000E-03
6.813000E+10 1.008903297E+00 1.180964255E+00 -1.720609580E-01 1.008692727E+00 1.179955572E+00 -1.712628450E-01 2.105700000E-04 1.008683000E-03
1.000000E+11 1.008909732E+00 1.182260433E+00 -1.733507010E-01 1.008762877E+00 1.181565333E+00 -1.728024560E-01 1.468550000E-04 6.951000000E-04
1.468000E+11 1.008938174E+00 1.184024306E+00 -1.750861320E-01 1.008835167E+00 1.183543656E+00 -1.747084890E-01 1.030070000E-04 4.806500000E-04
2.154000E+11 1.009013004E+00 1.186351203E+00 -1.773381990E-01 1.008939942E+00 1.186017027E+00 -1.770770850E-01 7.306200000E-05 3.341760000E-04
3.162000E+11 1.012038314E+00 1.189296741E+00 -1.772584270E-01 1.012179773E+00 1.189062582E+00 -1.768828090E-01 -1.414590000E-04 2.341590000E-04
4.642000E+11 1.045540634E+00 1.192835632E+00 -1.472949980E-01 1.045618678E+00 1.192669818E+00 -1.470511400E-01 -7.804400000E-05 1.658140000E-04
6.813000E+11 1.079473919E+00 1.196832647E+00 -1.173587280E-01 1.079507984E+00 1.196713740E+00 -1.172057560E-01 -3.406500000E-05 1.189070000E-04
1.000000E+12 1.110296773E+00 1.201058293E+00 -9.076152000E-02 1.110302845E+00 1.200971745E+00 -9.066890000E-02 -6.072000000E-06 8.654800000E-05
1.468000E+12 1.135715384E+00 1.205260575E+00 -6.954519100E-02 1.135706197E+00 1.205196598E+00 -6.949040100E-02 9.187000000E-06 6.397700000E-05
2.154000E+12 1.155505097E+00 1.209252798E+00 -5.374770100E-02 1.155489512E+00 1.209204718E+00 -5.371520600E-02 1.558500000E-05 4.808000000E-05
3.162000E+12 1.170828291E+00 1.212952173E+00 -4.212388200E-02 1.170811391E+00 1.212915386E+00 -4.210399500E-02 1.690000000E-05 3.678700000E-05
4.642000E+12 1.183078090E+00 1.216357534E+00 -3.327944400E-02 1.183062208E+00 1.216328812E+00 -3.326660400E-02 1.588200000E-05 2.872200000E-05
6.813000E+12 1.193243948E+00 1.219499531E+00 -2.625558300E-02 1.193229858E+00 1.219476610E+00 -2.624675200E-02 1.409000000E-05 2.292100000E-05
1.000000E+13 1.201881250E+00 1.222426808E+00 -2.054555800E-02 1.201869027E+00 1.222408144E+00 -2.053911700E-02 1.222300000E-05 1.866400000E-05
