N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 305 2.400E-4 1.207089233E+00 1.233296663E+00
1.468000E+10 1.000E+17 305 2.400E-4 1.216198660E+00 1.234610792E+00
2.154000E+10 1.000E+17 305 2.400E-4 1.223586898E+00 1.236337432E+00
3.162000E+10 1.000E+17 305 2.400E-4 1.229786954E+00 1.238521904E+00
4.642000E+10 1.000E+17 305 2.400E-4 1.235764044E+00 1.241215818E+00
6.813000E+10 1.000E+17 305 2.400E-4 1.238059052E+00 1.244275181E+00
1.000000E+11 1.000E+17 305 2.400E-4 1.243340305E+00 1.247620078E+00
1.468000E+11 1.000E+17 305 2.400E-4 1.248169320E+00 1.251144103E+00
2.154000E+11 1.000E+17 305 2.400E-4 1.252772126E+00 1.254755514E+00
3.162000E+11 1.000E+17 305 2.400E-4 1.256911632E+00 1.258388792E+00
4.642000E+11 1.000E+17 305 2.400E-4 1.260966058E+00 1.262062592E+00
6.813000E+11 1.000E+17 305 2.400E-4 1.265153903E+00 1.265793171E+00
1.000000E+12 1.000E+17 305 2.400E-4 1.269135860E+00 1.269656771E+00
1.468000E+12 1.000E+17 305 2.400E-4 1.273252186E+00 1.273685432E+00
2.154000E+12 1.000E+17 305 2.400E-4 1.277532895E+00 1.277916071E+00
3.162000E+12 1.000E+17 305 2.400E-4 1.282136712E+00 1.282434715E+00
4.642000E+12 1.000E+17 305 2.400E-4 1.286997778E+00 1.287254118E+00
6.813000E+12 1.000E+17 305 2.400E-4 1.292114257E+00 1.292341050E+00
1.000000E+13 1.000E+17 305 2.400E-4 1.297528828E+00 1.297725765E+00
